"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.11739,0.98767,0.40154,0.25733,0.33582,0.52728,0.73594,0.72303,0.4711,0.25296,0.28531,0.2531,0.19092,0.14787,0.0975,0.05346
"2",0.93836,8.9663,1.10635,0.27544,0.17871,0.35964,0.5622,0.66743,0.65358,0.28411,0.18308,0.18264,0.17391,0.1211,0.06311,0.05031
"3",0.23475,2.34061,10.98283,0.74453,0.2642,0.21825,0.31828,0.4989,0.67803,0.3958,0.23178,0.12826,0.0941,0.09356,0.07544,0.06463
"4",0.1513,0.35299,3.12618,8.6371,1.00701,0.49413,0.36238,0.48611,0.63489,0.65716,0.36532,0.14972,0.08382,0.06061,0.03856,0.02816
"5",0.26372,0.23456,0.27745,2.09823,3.41309,1.75613,1.1496,1.02019,0.88383,1.04104,0.76821,0.437,0.16784,0.06478,0.0736,0.06132
"6",0.6137,0.29769,0.16392,0.62615,2.03629,3.58322,2.04317,1.59523,1.35571,1.1253,1.1326,0.66708,0.27803,0.09213,0.04902,0.03486
"7",0.82633,0.85532,0.57771,0.34056,1.07719,1.99085,2.93815,2.01267,1.53625,1.19756,0.9684,0.76027,0.38467,0.15505,0.08271,0.07598
"8",0.87881,1.17852,0.89407,0.56221,0.75726,1.53152,1.84928,2.90223,2.12265,1.36513,1.02165,0.61121,0.41288,0.23547,0.14288,0.05959
"9",0.5726,0.98463,1.11294,0.85632,0.96025,1.38089,1.73124,1.94321,2.69319,1.70902,1.21804,0.51319,0.33997,0.18761,0.13506,0.06675
"10",0.31505,0.58993,0.69418,1.05143,0.92461,1.09567,1.24965,1.43218,1.53144,1.86476,1.16264,0.59147,0.25705,0.12327,0.11488,0.10575
"11",0.43912,0.51381,0.68815,0.8552,1.01261,1.39397,1.24553,1.19246,1.58389,1.67109,1.62294,0.92246,0.34991,0.13398,0.10048,0.08997
"12",0.87411,0.91723,0.59584,0.76952,0.90113,1.46497,1.55146,1.16924,1.29316,1.11805,1.35807,1.40872,0.63465,0.27343,0.13824,0.1019
"13",1.27893,1.16733,0.70637,0.71579,0.74278,1.15418,1.34734,1.3222,1.06792,0.8727,0.87719,1.08003,1.18083,0.5652,0.35512,0.14877
"14",1.01841,1.42036,1.07609,0.57684,0.61315,0.79209,1.21661,1.17063,1.03591,0.56855,0.64873,0.75982,0.77383,1.01828,0.39752,0.19333
"15",0.69026,1.8036,1.38331,1.20851,0.41018,0.80739,0.7629,1.28925,1.36606,1.03405,0.83107,0.65206,1.17431,1.03162,1.25192,0.49383
"16",0.54779,0.69873,0.94013,0.75187,0.28959,0.28727,0.46405,0.63344,0.64298,0.67215,0.66771,0.41391,0.32431,0.45683,0.41019,0.33946
