"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.6899,0.85981,0.42616,0.27439,0.43733,0.75526,0.85128,0.70228,0.39962,0.26725,0.34285,0.29451,0.22159,0.15398,0.10382,0.0612
"2",0.79751,6.67405,1.05664,0.29737,0.18552,0.45857,0.78242,0.76877,0.55549,0.26567,0.19254,0.22101,0.2007,0.13332,0.07094,0.0592
"3",0.25519,1.99395,9.76942,0.81797,0.29746,0.25882,0.4461,0.66366,0.70457,0.40958,0.22683,0.14033,0.10942,0.10821,0.08837,0.07459
"4",0.14677,0.3397,2.96005,8.71406,0.89735,0.40226,0.28637,0.48073,0.65069,0.59677,0.28753,0.12689,0.08233,0.0644,0.04064,0.0328
"5",0.26183,0.20087,0.255,2.0228,3.10357,1.4536,0.90513,0.79294,0.77648,0.94212,0.6633,0.3642,0.13485,0.05811,0.06955,0.06252
"6",0.62843,0.28079,0.15568,0.48416,1.71148,3.29545,1.82479,1.44117,1.27718,1.12583,1.11185,0.61403,0.23467,0.08372,0.04776,0.03675
"7",0.72316,0.81146,0.60548,0.27998,0.89283,1.81741,2.83074,1.91712,1.52365,1.2402,1.01461,0.79636,0.34714,0.14406,0.07872,0.07413
"8",0.74829,1.0932,0.96276,0.51356,0.6513,1.44968,1.84762,3.02505,2.21843,1.5022,1.13298,0.7008,0.43783,0.25455,0.15811,0.06302
"9",0.54139,0.8962,1.18173,0.96967,0.95372,1.39437,1.85067,2.13611,3.16652,2.03892,1.46252,0.63487,0.39369,0.22092,0.16329,0.07783
"10",0.29873,0.53392,0.68785,1.04842,0.99219,1.18408,1.34951,1.60446,1.80794,2.37907,1.42322,0.74069,0.28768,0.14197,0.13544,0.13266
"11",0.4426,0.4587,0.61466,0.76735,1.06094,1.54325,1.36519,1.32957,1.87101,2.05359,2.10539,1.14298,0.3874,0.14761,0.11103,0.11209
"12",0.77496,0.79502,0.5141,0.6502,0.81895,1.49984,1.69281,1.30213,1.51532,1.30725,1.58617,1.79309,0.67036,0.26956,0.14211,0.1085
"13",1.04153,0.94647,0.58748,0.5982,0.61803,1.02351,1.21652,1.24108,1.04679,0.86528,0.85749,1.06624,1.16289,0.53702,0.33231,0.14043
"14",0.79608,1.13821,0.88512,0.48942,0.5142,0.701,1.02284,1.09374,0.95168,0.54624,0.59844,0.68634,0.74954,1.01717,0.36633,0.18662
"15",0.39443,1.06023,0.85844,0.74367,0.26971,0.5454,0.47807,0.91383,0.96246,0.74177,0.53415,0.42988,0.75252,0.67838,0.92148,0.31641
"16",0.34745,0.44537,0.61068,0.50194,0.20576,0.21214,0.33148,0.43326,0.4417,0.50231,0.48746,0.29857,0.23446,0.33141,0.29917,0.28331
