"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.35863,1.92483,1.14378,0.71494,1.09672,1.57283,1.72299,1.48126,1.00899,0.68739,0.83596,0.76408,0.56239,0.43955,0.29127,0.14681
"2",1.4939,6.58875,2.1098,0.75284,0.44504,1.03682,1.32993,1.35483,1.1647,0.59113,0.46102,0.50583,0.48996,0.33546,0.17438,0.12787
"3",0.76725,2.95145,10.15198,1.4113,0.6731,0.6049,0.84187,1.0938,1.21753,0.77487,0.50138,0.31997,0.25508,0.25612,0.19432,0.15854
"4",0.43922,0.87089,3.0374,7.24432,2.06013,1.0928,0.80425,1.06204,1.18539,1.06546,0.61407,0.31358,0.224,0.17345,0.08905,0.05894
"5",0.61344,0.46724,0.52267,2.6445,4.17703,2.43324,1.60894,1.37655,1.17935,1.25607,0.93179,0.59136,0.33872,0.16018,0.11748,0.09488
"6",1.03577,0.51073,0.26951,0.92114,2.32633,3.43968,2.31768,1.84859,1.55187,1.2853,1.23458,0.72042,0.44332,0.20749,0.05664,0.03372
"7",1.04204,1.15714,0.82007,0.48995,1.25162,2.20513,2.77486,2.28223,1.79608,1.44806,1.17186,0.90222,0.52966,0.26466,0.08369,0.07319
"8",1.01519,1.36501,1.07901,0.84698,0.84722,1.64334,2.00823,2.64589,2.31866,1.58508,1.25577,0.74643,0.51242,0.29974,0.13056,0.05175
"9",0.63003,0.95922,0.96145,0.84694,0.95835,1.38984,1.80463,1.96739,2.33345,1.81814,1.40445,0.61571,0.47026,0.24088,0.0956,0.04547
"10",0.33716,0.59419,0.6203,0.91617,0.81149,1.0844,1.33933,1.53021,1.56987,1.61331,1.21023,0.70341,0.35081,0.18933,0.06977,0.06001
"11",0.44714,0.44458,0.56129,0.73503,0.82362,1.2909,1.35839,1.34407,1.7857,1.83285,1.56879,1.02479,0.45367,0.15444,0.05603,0.04517
"12",0.8409,0.86921,0.52148,0.73857,0.77006,1.25603,1.49987,1.24548,1.44268,1.24379,1.40352,1.11228,0.64586,0.23898,0.06974,0.04922
"13",0.82139,0.77853,0.46531,0.48825,0.60704,1.01343,1.15552,1.27955,1.2256,1.15874,1.07245,1.07149,0.56622,0.31947,0.11378,0.04541
"14",0.51747,0.74211,0.5639,0.37247,0.43095,0.80604,0.91454,0.60444,0.80601,0.59015,0.74762,0.58401,0.51392,0.2503,0.10468,0.04859
"15",0.21663,0.56706,0.40178,0.33399,0.0885,0.17793,0.15253,0.26279,0.25509,0.19787,0.17836,0.12402,0.19345,0.15378,0.13615,0.07602
"16",0.16508,0.21562,0.28083,0.22738,0.07413,0.06629,0.09562,0.14641,0.13758,0.1303,0.1429,0.07863,0.05383,0.07905,0.06343,0.03812
