"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.8202,1.38901,0.82658,0.52055,0.85129,1.25398,1.388,1.18131,0.79015,0.53061,0.64689,0.59275,0.43372,0.33385,0.22146,0.11281
"2",1.06402,4.99224,1.56442,0.55141,0.33646,0.80006,1.08518,1.09802,0.93734,0.46392,0.35289,0.38769,0.37383,0.25423,0.13428,0.09876
"3",0.58009,2.27954,7.5694,1.20527,0.5621,0.49401,0.7227,0.97928,1.10439,0.68418,0.42719,0.26836,0.21213,0.21253,0.16518,0.13443
"4",0.32727,0.68191,2.77856,7.21997,1.54023,0.76718,0.52562,0.78129,0.92294,0.84921,0.46221,0.21608,0.15464,0.12159,0.07696,0.05173
"5",0.54688,0.41071,0.48691,2.58445,3.81965,1.87923,1.111,0.83393,0.78916,0.98431,0.66549,0.42181,0.17644,0.10604,0.1173,0.09572
"6",0.98205,0.46878,0.24752,0.71321,1.8606,2.67056,1.66084,1.17524,0.91939,0.84233,0.81731,0.46148,0.21621,0.11289,0.06065,0.03664
"7",1.0394,1.15531,0.82958,0.3818,0.90559,1.62959,2.07635,1.57858,1.11677,0.8593,0.77031,0.60356,0.33303,0.17773,0.09657,0.08433
"8",1.01627,1.40476,1.16426,0.65264,0.5646,1.09308,1.44535,1.93774,1.50326,0.96353,0.68998,0.4712,0.41187,0.26313,0.16037,0.06359
"9",0.65256,1.02773,1.13347,0.85484,0.66665,0.8306,1.14239,1.29656,1.56205,1.07849,0.71886,0.29966,0.27124,0.18597,0.12643,0.06005
"10",0.33087,0.58474,0.65581,0.83967,0.63927,0.64158,0.71796,0.85648,0.8952,0.9793,0.68801,0.31927,0.17318,0.10284,0.09074,0.07928
"11",0.47478,0.47332,0.61067,0.67649,0.68793,0.82001,0.69775,0.63922,0.82299,0.89546,0.75537,0.5022,0.22283,0.10135,0.07482,0.06153
"12",0.72874,0.73691,0.45309,0.54427,0.52402,0.79329,0.81332,0.58218,0.59298,0.53451,0.65802,0.5562,0.33602,0.16037,0.07752,0.0532
"13",0.79898,0.7351,0.43883,0.42656,0.36013,0.52829,0.60468,0.60618,0.46588,0.36988,0.37894,0.43433,0.35434,0.23586,0.14371,0.05739
"14",0.54081,0.75165,0.57283,0.29834,0.29612,0.36942,0.53726,0.51111,0.46064,0.24532,0.28035,0.29502,0.28321,0.25638,0.14096,0.06557
"15",0.22937,0.59403,0.43206,0.36198,0.10427,0.21755,0.19663,0.34143,0.34012,0.2559,0.20901,0.14781,0.24838,0.20869,0.20382,0.10357
"16",0.19785,0.25409,0.3415,0.27236,0.0934,0.08636,0.13439,0.20351,0.20151,0.1918,0.19617,0.10702,0.07813,0.11447,0.09879,0.06494
