"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.95937,1.36088,0.75085,0.48714,0.76421,1.09608,1.21632,1.03708,0.69315,0.46684,0.56165,0.51344,0.37414,0.28709,0.19028,0.09697
"2",1.1916,7.86636,1.64608,0.52952,0.32542,0.76465,1.03181,1.04046,0.88625,0.44333,0.33364,0.36425,0.34943,0.23651,0.12431,0.09146
"3",0.49436,2.73846,11.2498,1.16702,0.49908,0.43861,0.65297,0.87705,0.98003,0.61265,0.38042,0.24015,0.18846,0.18732,0.14483,0.11779
"4",0.31158,0.65916,3.6795,9.59491,1.61116,0.81016,0.58356,0.83664,0.97524,0.89094,0.4874,0.23941,0.16664,0.12673,0.07499,0.05042
"5",0.50764,0.38419,0.45724,2.70414,3.96559,2.09001,1.33509,1.10694,0.99886,1.13891,0.80705,0.51202,0.25595,0.12233,0.11352,0.09245
"6",0.89715,0.43885,0.23253,0.74689,2.08115,3.14247,2.04017,1.57347,1.30686,1.12334,1.0865,0.63725,0.34906,0.15063,0.05894,0.03548
"7",0.86082,0.98827,0.73702,0.38104,1.02521,1.87357,2.47052,1.96144,1.50848,1.20484,0.99863,0.78569,0.43955,0.20377,0.08499,0.07457
"8",0.81747,1.15499,0.98692,0.65281,0.68929,1.38131,1.75854,2.40774,2.02029,1.35347,1.03921,0.64902,0.46489,0.26676,0.14054,0.05566
"9",0.57992,0.92356,1.05006,0.87705,0.871,1.21,1.62464,1.82934,2.23967,1.64865,1.21387,0.53744,0.41767,0.22272,0.12521,0.05895
"10",0.35136,0.62649,0.7199,1.01805,0.85767,0.99979,1.19882,1.4068,1.48312,1.59067,1.15313,0.63046,0.31945,0.16401,0.1073,0.09323
"11",0.51387,0.53857,0.71369,0.84858,0.94268,1.29247,1.23555,1.19437,1.58873,1.68134,1.45854,0.97848,0.42814,0.15584,0.09223,0.07633
"12",0.77084,0.80349,0.51945,0.67746,0.72808,1.19933,1.37411,1.0944,1.23644,1.06935,1.25099,1.06845,0.59914,0.22704,0.09323,0.06395
"13",0.87385,0.81936,0.50321,0.52721,0.56677,0.93211,1.08635,1.16703,1.04107,0.92622,0.87198,0.95189,0.61056,0.34984,0.18306,0.07397
"14",0.60166,0.85331,0.66757,0.37437,0.41796,0.64796,0.85581,0.72606,0.76484,0.47735,0.56388,0.52619,0.48754,0.36314,0.18638,0.08785
"15",0.28825,0.76209,0.57946,0.49771,0.14834,0.30053,0.27658,0.49363,0.50268,0.38958,0.30236,0.22251,0.37542,0.31949,0.31213,0.15672
"16",0.25785,0.33445,0.45799,0.3741,0.13268,0.12443,0.19538,0.2929,0.29132,0.29225,0.29026,0.16599,0.12348,0.17986,0.1578,0.10454
