"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.83751,0.59328,0.56494,0.33691,0.64236,1.00764,0.87608,0.58065,0.26969,0.24321,0.35829,0.31167,0.17503,0.09353,0.02815,0.04951
"2",0.63143,10.42114,1.70817,0.32969,0.24764,0.64298,1.17462,0.83349,0.43904,0.35063,0.24014,0.31598,0.19365,0.14102,0.09383,0.0429
"3",0.14502,1.74384,16.52619,1.19429,0.30883,0.50824,0.72994,0.77298,0.53037,0.34652,0.21833,0.1215,0.07759,0.04818,0.07784,0.0545
"4",0.07564,0.23327,3.71261,13.77425,1.12436,0.49651,0.35953,0.57583,0.84996,0.64271,0.24196,0.11952,0.12335,0.11743,0.04754,0.04169
"5",0.16401,0.06486,0.18187,3.3344,6.33057,2.22641,1.58016,0.97334,1.25165,1.05988,0.84455,0.58261,0.24108,0.02692,0.07391,0.00808
"6",0.37869,0.13432,0.13234,0.34041,2.04191,5.90761,2.25074,1.5458,1.21995,0.94005,1.30734,0.67954,0.16821,0.08235,0.06298,0.06386
"7",0.42084,0.63263,0.48384,0.13267,1.04809,2.10677,3.83186,1.55609,1.44055,1.04125,1.08813,0.49847,0.39036,0.08459,0.09346,0.07512
"8",0.20242,0.60873,0.76026,0.58073,0.87653,2.31039,2.19863,3.79686,1.76582,1.44624,0.93271,0.58371,0.35266,0.21433,0.13271,0.0756
"9",0.02958,0.20095,0.52374,0.96942,1.32503,2.00004,2.2741,2.19915,3.62781,1.61312,0.86527,0.65521,0.39203,0.13584,0.09462,0.0976
"10",0.0495,0.06704,0.21837,0.81278,1.2688,1.82926,1.41677,1.40328,1.51789,2.99161,1.11047,0.42898,0.1781,0.08732,0.14792,0.12014
"11",0.1825,0.14535,0.20833,0.48074,1.47691,1.99866,1.68792,1.27091,1.88724,2.15044,2.85794,0.71294,0.29057,0.07867,0.07771,0.14588
"12",0.17851,0.34711,0.21438,0.43006,0.92279,1.5976,1.84417,1.30255,1.23858,0.96789,1.59221,2.71567,0.65839,0.27648,0.21358,0.1305
"13",0.22795,0.2251,0.23099,0.36966,0.64795,1.35374,1.37388,1.21746,0.94373,0.8758,0.57703,1.2685,1.85048,0.42669,0.13661,0.12876
"14",0.0596,0.18836,0.25586,0.2898,0.19047,0.58833,1.10908,0.64988,0.85775,0.49107,0.32024,0.49546,0.66806,1.38006,0.25642,0.16616
"15",0.04688,0.37103,0.61426,0.50042,0.38816,0.46906,0.60911,0.98788,1.13306,1.06263,0.80712,0.39032,0.59879,0.80148,2.32346,0.34903
"16",0.16515,0.00771,0.19065,0.2776,0.32736,0.24516,0.18632,0.55508,0.29297,0.88074,0.88524,0.30799,0.09602,0.05055,0.24859,2.77443
