"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.65525,1.30728,0.92696,0.61637,0.92394,1.13167,1.15634,0.99667,0.69477,0.49595,0.59097,0.53528,0.3947,0.30635,0.20542,0.1023
"2",1.15505,6.307,1.76635,0.66484,0.3869,0.87925,1.05232,1.02157,0.85555,0.47094,0.35868,0.39724,0.37954,0.25582,0.13462,0.09897
"3",0.59181,2.4224,7.76253,1.31048,0.60692,0.52503,0.75927,0.95729,0.98642,0.65587,0.42812,0.27953,0.21954,0.21742,0.16806,0.137
"4",0.34746,0.68999,2.90782,7.21904,1.96745,0.9841,0.71413,0.98297,1.05726,0.94318,0.52094,0.28007,0.19862,0.14967,0.08766,0.05887
"5",0.53785,0.39634,0.53066,2.81674,4.27396,2.29649,1.48523,1.22812,1.07665,1.16257,0.81401,0.54401,0.28313,0.13944,0.12896,0.10527
"6",0.84442,0.44452,0.26604,0.87954,2.24908,3.08454,2.02116,1.55573,1.27837,1.10096,1.02253,0.60846,0.33684,0.15661,0.0638,0.03688
"7",0.68762,0.85942,0.81779,0.42939,1.07484,1.79183,2.24848,1.83288,1.39066,1.12501,0.93053,0.72923,0.40503,0.20174,0.08481,0.07547
"8",0.66018,0.95372,1.09561,0.81773,0.7231,1.31038,1.63964,2.12794,1.84341,1.23853,0.93366,0.59465,0.44847,0.26196,0.1428,0.05701
"9",0.44653,0.6755,0.97666,0.93823,0.90434,1.11166,1.44241,1.63663,1.92033,1.45491,1.07171,0.47475,0.38072,0.20381,0.1201,0.05813
"10",0.26796,0.47957,0.68154,1.05237,0.86197,0.89981,1.04464,1.21322,1.27,1.31495,0.96984,0.53996,0.27149,0.14445,0.09122,0.08201
"11",0.36735,0.378,0.61554,0.80845,0.87016,1.10188,1.03801,0.9959,1.34088,1.39938,1.17484,0.80887,0.34777,0.12202,0.0717,0.06172
"12",0.48798,0.52961,0.43109,0.66832,0.69888,1.02614,1.12879,0.8918,1.01743,0.88135,1.01338,0.85644,0.48955,0.17279,0.06875,0.04722
"13",0.54005,0.48471,0.38815,0.46518,0.53727,0.78437,0.86615,0.97347,0.85766,0.75665,0.6843,0.77351,0.45869,0.26668,0.12748,0.05282
"14",0.30952,0.42854,0.4531,0.29763,0.34655,0.53532,0.65608,0.54939,0.57363,0.37803,0.40235,0.38737,0.36966,0.25687,0.13641,0.06021
"15",0.16388,0.41202,0.43965,0.4129,0.11216,0.24177,0.19283,0.41074,0.39704,0.27447,0.19076,0.1485,0.2418,0.22812,0.21157,0.1155
"16",0.1545,0.22279,0.42792,0.42757,0.13399,0.10364,0.15489,0.32139,0.31669,0.28005,0.25029,0.11863,0.08723,0.13259,0.12244,0.08116
