"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.2422,1.02986,0.41756,0.09936,0.19686,0.54693,1.20381,1.07576,0.74349,0.22799,0.15418,0.18754,0.21544,0.17061,0.09537,0.04792
"2",0.922,10.4183,1.58084,0.33541,0.11489,0.34905,0.61081,1.52064,1.0099,0.30883,0.15459,0.14608,0.13168,0.09733,0.02422,0.09325
"3",0.18055,2.72973,14.17387,1.05043,0.22957,0.12678,0.3317,0.74446,1.1988,0.65957,0.24217,0.21705,0.06086,0.11764,0.06792,0.05889
"4",0.07306,0.17746,3.51009,11.60401,1.1013,0.50597,0.4449,0.54092,0.98002,0.91894,0.4225,0.14942,0.04784,0.0445,0.03363,0.05217
"5",0.04671,0.08366,0.20903,2.44034,3.60116,1.86428,1.20172,1.32326,1.0173,1.54261,1.13592,0.2893,0.08616,0.07083,0.05792,0.05165
"6",0.20042,0.08212,0.13791,0.71617,1.51342,4.69637,1.981,2.05767,1.38164,1.17812,1.34823,0.91245,0.24338,0.08573,0.04101,0.01544
"7",0.99652,1.01153,0.55735,0.23754,0.86775,3.40996,5.21557,3.10899,2.56596,1.45163,1.25045,0.76522,0.22877,0.16244,0.04461,0.01009
"8",0.73995,1.1425,0.5306,0.1983,0.45693,1.15571,2.03385,3.94072,2.73221,1.98203,1.19625,0.57939,0.33021,0.11512,0.09574,0.00863
"9",0.33289,0.8388,1.05277,0.59337,0.47019,1.80948,3.14178,3.34626,5.35629,2.85646,1.62086,0.57885,0.25746,0.21187,0.09177,0.05855
"10",0.15261,0.34768,0.46374,1.00408,1.06597,1.18734,2.07263,2.09333,2.19793,3.95535,2.04489,0.81321,0.29142,0.11666,0.15944,0.24651
"11",0.0417,0.31852,0.34147,0.75228,0.99571,2.06759,2.81168,2.40798,2.84796,3.18968,4.29928,1.0581,0.29229,0.21539,0.15629,0.12926
"12",0.14454,0.2437,0.07266,0.58592,0.54302,1.55112,1.39697,1.24937,1.1875,1.06972,1.18408,1.73469,0.59082,0.32119,0.13798,0.0224
"13",0.19008,0.11472,0.07687,0.14187,0.25017,0.73632,1.00047,0.90282,0.93664,0.5976,0.71199,0.7372,1.88448,0.57808,0.4623,0.10751
"14",0.13575,0.09071,0.03942,0.09814,0.38556,0.61435,0.85316,0.8382,0.73438,0.61588,0.61919,0.86166,0.858,1.85018,0.32716,0.23869
"15",0,0.0263,0.10148,0.07087,0.01713,0.07708,0.37406,0.82308,0.73952,0.33107,0.31306,0.36272,0.5817,0.4099,1.35882,0.38353
"16",0,0,0.01821,0.04531,0.05048,0.26873,0.4856,0.30972,0.21171,0.50303,0.35592,0.39342,0.45354,0.35868,0.48584,2.04444
