"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.48934,1.23451,0.81825,0.59463,0.81559,1.05991,1.14707,0.94865,0.69815,0.4844,0.59947,0.5594,0.4219,0.31414,0.20164,0.10322
"2",1.05821,4.99063,1.53037,0.64419,0.39466,0.81216,0.96742,0.92327,0.84301,0.4453,0.36319,0.42012,0.42596,0.27673,0.14215,0.10134
"3",0.5973,2.3544,10.57742,1.16925,0.56879,0.50482,0.65088,0.77826,0.88678,0.58535,0.39116,0.26108,0.21917,0.22393,0.16367,0.12452
"4",0.35616,0.67538,3.26662,8.12161,1.36597,0.72069,0.47773,0.6616,0.72985,0.66325,0.37252,0.19089,0.15692,0.12573,0.07834,0.04798
"5",0.44603,0.38227,0.4307,2.27752,3.22496,1.7833,1.14562,0.90419,0.81165,0.89962,0.61003,0.38903,0.17434,0.09592,0.10668,0.08691
"6",0.69303,0.36225,0.22308,0.6829,1.90235,2.799,1.92425,1.47525,1.2285,1.05461,0.94289,0.52423,0.23306,0.1126,0.06217,0.03679
"7",0.63826,0.65901,0.55529,0.33518,0.97793,1.81737,2.30953,1.90902,1.48439,1.16607,0.95848,0.7263,0.35282,0.17579,0.09448,0.08551
"8",0.5923,0.74219,0.62059,0.43403,0.61987,1.33092,1.73177,2.23259,1.96291,1.30224,0.95444,0.59244,0.42777,0.25706,0.15805,0.06164
"9",0.4038,0.56026,0.64078,0.54995,0.70133,1.10484,1.50943,1.67422,1.99493,1.50098,1.05745,0.43623,0.3039,0.1888,0.12542,0.05683
"10",0.21298,0.3363,0.38523,0.58591,0.63431,0.87481,1.05943,1.22744,1.31835,1.3216,0.9731,0.48121,0.20876,0.11069,0.10056,0.08524
"11",0.36409,0.34309,0.44971,0.53526,0.6797,1.03918,1.02026,0.99271,1.32894,1.39868,1.09876,0.70805,0.26718,0.10621,0.08112,0.06801
"12",0.47721,0.46401,0.30321,0.36389,0.45127,0.86102,1.0659,0.82678,0.93408,0.76771,0.87234,0.7039,0.37799,0.14694,0.07796,0.05088
"13",0.58403,0.54456,0.30833,0.33646,0.33729,0.53996,0.67454,0.68794,0.59144,0.47679,0.43188,0.51635,0.36762,0.25895,0.15589,0.06235
"14",0.32367,0.45702,0.37802,0.22528,0.21244,0.30891,0.44235,0.41627,0.45337,0.2309,0.22716,0.24947,0.29538,0.25896,0.14363,0.06894
"15",0.16694,0.44635,0.34825,0.36419,0.1014,0.21604,0.18582,0.33647,0.36352,0.27291,0.19122,0.13847,0.2802,0.24849,0.24667,0.11364
"16",0.20745,0.25349,0.29733,0.29015,0.11688,0.11152,0.1637,0.21223,0.23949,0.25406,0.25421,0.11198,0.08149,0.13764,0.12492,0.08317
