"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.13027,1.15403,0.5616,0.35997,0.55164,0.86441,0.98809,0.84298,0.52915,0.34825,0.42338,0.37615,0.27809,0.20604,0.13731,0.07445
"2",1.10642,8.92622,1.38741,0.40525,0.24151,0.59769,0.9036,0.91097,0.74511,0.36183,0.26475,0.28727,0.26914,0.18136,0.09578,0.07433
"3",0.37167,2.57621,10.95851,0.98207,0.39016,0.34754,0.54828,0.78182,0.87431,0.52651,0.31224,0.19214,0.14846,0.14731,0.1167,0.09654
"4",0.23758,0.51841,3.27405,8.5291,1.31756,0.64479,0.4647,0.70331,0.876,0.80971,0.42067,0.1928,0.12926,0.09732,0.06039,0.04384
"5",0.41429,0.31336,0.38842,2.32144,3.91173,1.98468,1.25362,1.07558,0.97143,1.14563,0.8051,0.46861,0.21772,0.09503,0.10143,0.08605
"6",0.84156,0.40173,0.21593,0.69348,2.12388,3.40944,2.01787,1.55586,1.26259,1.10424,1.08736,0.60975,0.30673,0.11855,0.05919,0.03997
"7",0.89125,1.02649,0.75341,0.37428,1.0778,1.92653,2.74936,2.0089,1.4842,1.16549,0.98395,0.76462,0.41751,0.1806,0.09161,0.0827
"8",0.84822,1.21106,1.03186,0.62625,0.73591,1.42264,1.80895,2.71425,2.03963,1.33863,1.00707,0.62244,0.46133,0.26224,0.15471,0.06172
"9",0.56149,0.9218,1.08617,0.90724,0.90809,1.1971,1.59036,1.82977,2.35991,1.58378,1.13523,0.48034,0.37593,0.20132,0.13516,0.06422
"10",0.33459,0.6011,0.69157,1.0157,0.87615,0.97177,1.12876,1.34791,1.4024,1.64228,1.07978,0.54713,0.27496,0.1316,0.11098,0.10154
"11",0.53866,0.60619,0.78996,0.91434,1.05994,1.36485,1.21498,1.17594,1.52204,1.63185,1.54995,0.92447,0.40537,0.15282,0.10887,0.09771
"12",0.92316,0.98201,0.63169,0.77592,0.84724,1.34672,1.46728,1.11902,1.19083,1.03267,1.27037,1.24947,0.64164,0.26264,0.12877,0.09235
"13",1.02623,0.95633,0.58482,0.60365,0.61971,0.96903,1.12743,1.18193,0.98688,0.83071,0.80748,0.91839,0.79393,0.41717,0.25018,0.10297
"14",0.63765,0.90685,0.70519,0.3799,0.40271,0.5477,0.77758,0.75056,0.69489,0.39808,0.45283,0.47697,0.47803,0.50559,0.22631,0.10952
"15",0.34511,0.91586,0.70737,0.60773,0.19448,0.3944,0.35707,0.64397,0.66648,0.51382,0.39174,0.29831,0.51363,0.44981,0.50899,0.215
"16",0.28612,0.37088,0.50436,0.40935,0.15283,0.14822,0.23213,0.3292,0.3304,0.34803,0.34241,0.20182,0.15414,0.22163,0.1969,0.15248
