"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.0283,1.71035,1.05973,0.62646,0.88378,1.37321,1.542,1.21419,0.94204,0.63774,0.72916,0.69486,0.5307,0.42316,0.27262,0.13444
"2",1.33824,7.5771,2.16588,0.75867,0.38409,0.84338,1.17683,1.12603,1.16125,0.61201,0.41839,0.45272,0.45591,0.31371,0.15986,0.11595
"3",0.61307,3.01367,10.3419,1.41199,0.64825,0.54884,0.72809,0.91307,1.16837,0.79357,0.48519,0.31607,0.24804,0.25723,0.18433,0.15164
"4",0.35633,0.87189,3.62773,8.54155,1.97177,1.03591,0.72648,0.91991,1.11199,1.02735,0.55755,0.2982,0.22219,0.17694,0.09764,0.06227
"5",0.52943,0.43521,0.62498,2.83512,3.98573,2.17426,1.36479,1.09992,0.98499,1.11211,0.80229,0.54724,0.28882,0.15684,0.12888,0.10138
"6",1.09008,0.46552,0.29217,0.92953,2.12722,2.95716,2.03201,1.54037,1.28777,1.1218,1.08791,0.66091,0.39832,0.20469,0.06615,0.03867
"7",0.94361,1.06917,0.71077,0.3987,0.92905,1.72132,2.1868,1.83687,1.48942,1.18118,0.97166,0.77791,0.45927,0.23262,0.08114,0.06593
"8",0.87383,1.36941,1.16964,0.6697,0.59662,1.21115,1.62283,2.17026,2.01483,1.35092,1.0682,0.63832,0.42486,0.25314,0.10986,0.044
"9",0.55777,1.11782,1.19466,0.8217,0.6637,0.99693,1.42555,1.6407,2.02811,1.59715,1.21438,0.53703,0.39082,0.20188,0.07504,0.03799
"10",0.29724,0.73062,0.96219,1.04279,0.70964,0.87713,1.12303,1.3651,1.50351,1.53983,1.16501,0.67487,0.32581,0.17786,0.08141,0.06902
"11",0.33424,0.43944,0.71789,0.76902,0.77825,1.12865,1.16675,1.21804,1.67814,1.76635,1.51913,1.01313,0.4383,0.15927,0.06889,0.05348
"12",0.65392,0.67107,0.56939,0.70669,0.69857,1.14576,1.35007,1.08709,1.3299,1.18513,1.31283,1.12405,0.63075,0.22693,0.074,0.04629
"13",0.65148,0.57492,0.39581,0.43855,0.49038,0.8637,1.0082,1.04399,1.0742,1.00876,0.92238,0.99522,0.59907,0.3253,0.12421,0.04989
"14",0.37231,0.46417,0.44974,0.26834,0.35521,0.65111,0.78157,0.42582,0.66472,0.49001,0.61416,0.4944,0.45662,0.31534,0.13015,0.04913
"15",0.19488,0.47114,0.36342,0.34441,0.10685,0.26776,0.20845,0.24667,0.29261,0.25356,0.1815,0.16048,0.26073,0.27495,0.22332,0.11134
"16",0.24543,0.35742,0.49413,0.36243,0.12082,0.1326,0.16784,0.24431,0.31232,0.2795,0.22914,0.11812,0.09272,0.16295,0.13787,0.07747
