"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.46588,1.12357,0.45117,0.28994,0.3772,0.61618,0.95252,0.96049,0.60281,0.30636,0.33781,0.28955,0.22284,0.17398,0.11678,0.06423
"2",1.02629,9.2599,1.27368,0.31621,0.21855,0.40324,0.69331,0.90018,0.86397,0.35646,0.21543,0.2072,0.19999,0.14038,0.07363,0.06074
"3",0.26443,2.59744,12.79505,0.96055,0.33174,0.25812,0.38693,0.67533,0.9771,0.54036,0.2948,0.158,0.11502,0.11284,0.09199,0.08069
"4",0.14788,0.37436,3.80771,11.6955,1.22459,0.55628,0.43493,0.59832,0.82183,0.85429,0.46619,0.19204,0.10835,0.06847,0.04311,0.03222
"5",0.21547,0.21413,0.25121,2.65923,3.84897,1.62486,1.12815,1.04106,0.91053,1.11773,0.83385,0.4825,0.23521,0.06134,0.06919,0.05829
"6",0.56474,0.27,0.15047,0.65453,2.04245,3.72784,2.07329,1.63602,1.40332,1.20624,1.27016,0.77864,0.40036,0.09743,0.05106,0.0369
"7",0.73012,0.73344,0.47983,0.33929,1.02231,1.85679,3.07356,2.07275,1.61834,1.31221,1.04638,0.83978,0.47116,0.14351,0.07422,0.06954
"8",0.67793,0.94007,0.68312,0.51109,0.71252,1.42833,1.80645,3.02777,2.21811,1.48735,1.15077,0.67816,0.43384,0.19467,0.11799,0.04924
"9",0.39524,0.73067,0.88899,0.7717,0.89176,1.31549,1.74173,1.99856,2.91463,1.88377,1.39793,0.61803,0.42593,0.15465,0.11174,0.05516
"10",0.24303,0.47604,0.59415,1.09878,0.92827,1.11127,1.39788,1.62637,1.7716,2.313,1.39069,0.76544,0.3652,0.12319,0.11224,0.10346
"11",0.34556,0.46211,0.65006,0.92585,1.10177,1.52331,1.46095,1.47064,1.98446,2.16417,2.24645,1.25137,0.53567,0.15452,0.11359,0.10246
"12",0.54115,0.62133,0.44613,0.66197,0.82484,1.40503,1.62029,1.34045,1.58074,1.3598,1.62519,1.79045,0.78989,0.24727,0.12778,0.09335
"13",0.65781,0.6111,0.38524,0.47476,0.64963,1.10852,1.30279,1.39441,1.30294,1.19803,1.11223,1.30618,1.28772,0.45623,0.28359,0.12116
"14",0.5186,0.72452,0.55447,0.32454,0.38104,0.53866,0.80789,0.75386,0.7287,0.43794,0.49392,0.59013,0.64231,0.99564,0.31754,0.15747
"15",0.37059,0.96086,0.77937,0.73109,0.29074,0.52751,0.53164,0.88756,0.99119,0.75715,0.60516,0.50716,0.96729,0.87433,1.26384,0.43238
"16",0.37484,0.47729,0.64486,0.51887,0.23082,0.24291,0.41521,0.50145,0.52863,0.59193,0.57233,0.38348,0.32268,0.44802,0.42317,0.41105
