"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.31135,1.16423,0.47881,0.30322,0.42035,0.7013,1.03853,0.99016,0.53467,0.31458,0.36372,0.30557,0.23135,0.17908,0.12164,0.06453
"2",1.10336,9.52535,1.37027,0.34209,0.21981,0.46273,0.79713,1.02031,0.86125,0.37126,0.22798,0.22549,0.22077,0.15529,0.08152,0.06347
"3",0.30724,2.71414,12.88224,1.06503,0.35737,0.29186,0.45891,0.77376,1.03494,0.59354,0.30171,0.1715,0.13376,0.1291,0.10187,0.08713
"4",0.17516,0.42743,3.96639,12.11138,1.43224,0.66917,0.51815,0.70981,0.95566,0.95633,0.49582,0.21524,0.13316,0.0894,0.0499,0.03463
"5",0.29066,0.24132,0.29839,2.81421,4.32858,1.91839,1.2688,1.13325,1.02075,1.24419,0.89884,0.51021,0.26483,0.08902,0.08532,0.06914
"6",0.63459,0.27799,0.14577,0.68197,2.05216,3.64367,2.0097,1.56702,1.34205,1.13446,1.14431,0.66043,0.36293,0.11306,0.04917,0.03169
"7",0.76914,0.73051,0.48663,0.35184,1.02191,1.79403,2.84983,1.91538,1.49193,1.20931,0.97491,0.75715,0.42102,0.15599,0.0685,0.06396
"8",0.68112,0.9528,0.70819,0.56311,0.71655,1.36468,1.67763,2.80147,2.01941,1.35686,1.05775,0.62655,0.41174,0.20435,0.11413,0.04647
"9",0.37613,0.70801,0.90418,0.78666,0.89914,1.24984,1.60432,1.82736,2.67222,1.72495,1.2763,0.56121,0.40892,0.17164,0.10758,0.04987
"10",0.25269,0.48835,0.64885,1.142,0.94541,1.07828,1.30077,1.50835,1.65976,2.19044,1.30748,0.70622,0.35772,0.14957,0.11289,0.09851
"11",0.37311,0.43822,0.60957,0.91216,1.08195,1.46758,1.36287,1.35069,1.82159,1.99572,2.09205,1.16127,0.52087,0.16851,0.11008,0.09166
"12",0.63026,0.6697,0.46229,0.71931,0.87407,1.41741,1.59528,1.28936,1.49468,1.29107,1.59042,1.78658,0.82204,0.28626,0.1378,0.09489
"13",0.75033,0.69104,0.4441,0.52192,0.69574,1.13351,1.29167,1.39041,1.30138,1.18276,1.12261,1.30231,1.31117,0.49885,0.29324,0.12274
"14",0.54394,0.77236,0.59453,0.36553,0.43323,0.65033,0.87475,0.77854,0.82154,0.52126,0.60552,0.63901,0.67124,0.93505,0.31385,0.14885
"15",0.32551,0.85224,0.67443,0.62973,0.23709,0.43809,0.42522,0.72521,0.81537,0.616,0.49037,0.40914,0.75913,0.70734,0.97199,0.33458
"16",0.29805,0.37782,0.51092,0.40945,0.17699,0.18545,0.31028,0.38748,0.39646,0.43669,0.42114,0.27797,0.23303,0.32948,0.31277,0.30267
