"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.68627,0.88721,0.41652,0.26679,0.39164,0.59617,0.69519,0.59396,0.37983,0.24845,0.29706,0.2677,0.19688,0.15096,0.10068,0.05324
"2",0.8982,7.09197,1.09661,0.31758,0.19196,0.44813,0.64731,0.67594,0.56872,0.27121,0.19851,0.21453,0.20527,0.14025,0.07382,0.05571
"3",0.29076,2.04609,8.69848,0.76413,0.30027,0.26102,0.39397,0.56413,0.65215,0.39369,0.23336,0.14457,0.11251,0.11237,0.08773,0.07231
"4",0.17218,0.37526,2.55666,6.70248,0.85408,0.40457,0.28218,0.4401,0.54629,0.51052,0.26767,0.12284,0.08517,0.06674,0.04204,0.02912
"5",0.32578,0.24683,0.29967,1.82835,2.64759,1.18427,0.71432,0.55081,0.54137,0.69475,0.47696,0.29373,0.12668,0.06934,0.07604,0.06294
"6",0.86076,0.40446,0.21418,0.60992,1.64374,2.47515,1.45131,1.00706,0.80753,0.76816,0.7829,0.44993,0.21812,0.10661,0.05721,0.03586
"7",1.14921,1.2488,0.90564,0.40069,0.94117,1.67701,2.42798,1.69918,1.20015,0.93338,0.89154,0.71505,0.40216,0.20854,0.1119,0.10018
"8",1.00787,1.41807,1.19786,0.62987,0.54311,1.02937,1.46437,2.18659,1.59889,1.03338,0.78383,0.53946,0.4595,0.28874,0.17505,0.0696
"9",0.65338,1.05765,1.23943,0.91882,0.68343,0.81034,1.20249,1.42348,1.92165,1.25161,0.89478,0.38629,0.33769,0.21456,0.14697,0.069
"10",0.368,0.65346,0.7798,1.00905,0.74565,0.68192,0.80206,0.99821,1.10901,1.35274,0.92305,0.44804,0.24578,0.13755,0.1206,0.10661
"11",0.54815,0.55237,0.73156,0.82382,0.8776,0.99877,0.86511,0.82506,1.12743,1.26411,1.22874,0.77202,0.34714,0.14723,0.10626,0.09028
"12",1.1806,1.17034,0.73858,0.88621,0.89459,1.3277,1.36787,0.97824,1.02363,0.94077,1.25285,1.23332,0.69156,0.31884,0.15781,0.10862
"13",1.44568,1.34114,0.82689,0.80124,0.69942,1.02537,1.20372,1.22168,0.97748,0.78639,0.83327,1.00263,0.94618,0.55179,0.3366,0.13722
"14",1.12017,1.57017,1.23185,0.65071,0.65308,0.80763,1.20102,1.19557,1.07603,0.59274,0.67876,0.7441,0.75336,0.79259,0.37561,0.17953
"15",0.35911,0.94546,0.72321,0.6217,0.19088,0.3841,0.3506,0.6232,0.64106,0.49532,0.3866,0.29266,0.50435,0.44104,0.47277,0.21127
"16",0.3387,0.43514,0.59483,0.48062,0.17284,0.16332,0.26015,0.37358,0.37629,0.38802,0.38443,0.22484,0.17257,0.24974,0.22049,0.16183
