"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.73184,1.09553,0.55771,0.34703,0.5455,0.8224,0.92845,0.7915,0.51919,0.34424,0.41413,0.3772,0.27678,0.21162,0.14035,0.07227
"2",1.06595,8.56026,1.44262,0.42185,0.24845,0.61574,0.87319,0.88269,0.75137,0.36854,0.27221,0.29448,0.28242,0.19226,0.10159,0.0755
"3",0.40746,2.68553,11.43455,0.98555,0.41649,0.36899,0.55978,0.77855,0.88124,0.54128,0.32942,0.20457,0.15922,0.15901,0.12442,0.10164
"4",0.27275,0.59323,3.13653,7.26615,1.5054,0.75367,0.54013,0.7788,0.94047,0.86194,0.46521,0.21977,0.14901,0.11166,0.06898,0.04737
"5",0.45564,0.3397,0.42209,2.32482,3.96668,2.15198,1.39134,1.1802,1.05058,1.18913,0.85273,0.51913,0.24337,0.10539,0.10742,0.08817
"6",0.78017,0.37721,0.19772,0.66712,2.04709,3.10775,1.98282,1.54369,1.28793,1.08879,1.05875,0.60387,0.30419,0.1134,0.05276,0.0325
"7",0.78933,0.92741,0.67335,0.34663,1.05779,1.86139,2.49756,1.93524,1.48749,1.18414,0.97053,0.74512,0.38933,0.1634,0.07912,0.06939
"8",0.79993,1.15211,0.9836,0.62071,0.74904,1.42573,1.79678,2.49462,2.04133,1.35517,1.03926,0.63115,0.43595,0.24256,0.14037,0.05589
"9",0.60432,0.99857,1.15646,0.93631,0.98098,1.28082,1.70421,1.91124,2.37826,1.69646,1.23806,0.53153,0.39437,0.20848,0.13527,0.06388
"10",0.36629,0.67345,0.78431,1.08476,0.9643,1.06151,1.25235,1.45574,1.5385,1.69476,1.19747,0.62533,0.30161,0.14372,0.11743,0.10322
"11",0.58891,0.62969,0.84011,0.96695,1.14885,1.47201,1.34297,1.27307,1.67936,1.79703,1.61321,1.03841,0.43795,0.16115,0.11232,0.09398
"12",1.05671,1.09164,0.70147,0.86678,0.98342,1.51492,1.64638,1.24086,1.34767,1.1804,1.44913,1.2886,0.70673,0.28689,0.13659,0.09378
"13",1.12615,1.05555,0.64728,0.64845,0.68797,1.05801,1.21532,1.25153,1.05876,0.89902,0.88341,0.99788,0.73979,0.42743,0.25234,0.10228
"14",0.71345,1.01316,0.7936,0.42395,0.45613,0.61178,0.86888,0.80387,0.75901,0.42619,0.49269,0.51246,0.49844,0.45968,0.23381,0.11017
"15",0.34975,0.93212,0.71766,0.60572,0.18607,0.38732,0.3576,0.62201,0.64067,0.4847,0.37297,0.27902,0.48014,0.41795,0.4284,0.20182
"16",0.28112,0.37041,0.50943,0.41077,0.14856,0.14071,0.22198,0.32919,0.32841,0.32942,0.32404,0.18655,0.1412,0.20619,0.1831,0.12653
