"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.11763,1.54973,0.8806,0.56026,0.88673,1.30764,1.45348,1.24125,0.82599,0.56077,0.68395,0.62874,0.45599,0.34904,0.2329,0.11844
"2",1.40633,7.72839,1.97245,0.66471,0.38902,0.94825,1.29522,1.32284,1.1292,0.56175,0.42604,0.46618,0.44731,0.30292,0.16075,0.11791
"3",0.65845,3.06071,11.81135,1.44082,0.63272,0.56032,0.82592,1.13097,1.26791,0.79219,0.49316,0.31147,0.24361,0.24102,0.1886,0.15366
"4",0.38819,0.81302,4.01708,10.42397,1.82212,0.90276,0.6171,0.93506,1.10275,1.02025,0.55528,0.26473,0.19024,0.14765,0.09226,0.06152
"5",0.5463,0.39171,0.47638,2.47361,4.00673,2.13464,1.3022,1.07286,0.9809,1.15427,0.82683,0.52189,0.25962,0.12741,0.11746,0.09552
"6",0.81361,0.38245,0.199,0.59906,1.83405,2.68967,1.68756,1.31872,1.10454,0.95933,0.94265,0.54938,0.30626,0.1343,0.05017,0.03011
"7",0.68948,0.80823,0.57716,0.2757,0.81906,1.45359,1.82639,1.48739,1.15445,0.93351,0.77468,0.60602,0.34279,0.16012,0.06422,0.05607
"8",0.73621,1.05014,0.8799,0.50676,0.59577,1.14946,1.40748,1.95099,1.65716,1.11654,0.86495,0.53672,0.38935,0.2238,0.11702,0.04653
"9",0.5081,0.83044,0.9243,0.75308,0.7533,1.00852,1.28659,1.49308,1.84377,1.37921,1.02102,0.44751,0.34964,0.18555,0.10158,0.04868
"10",0.32769,0.5898,0.66316,0.91261,0.77604,0.85913,0.96764,1.16784,1.25651,1.36491,1.00095,0.53847,0.27481,0.14375,0.08881,0.0778
"11",0.53719,0.57138,0.75381,0.83513,0.92664,1.19605,1.05278,1.03652,1.39425,1.51137,1.33222,0.89005,0.39432,0.14765,0.08596,0.0704
"12",0.7734,0.80778,0.52611,0.6323,0.6849,1.0853,1.16041,0.93169,1.05872,0.93059,1.11151,0.93913,0.53523,0.20389,0.08203,0.05556
"13",0.80836,0.73815,0.44203,0.47291,0.50921,0.81748,0.90317,0.98717,0.88519,0.80319,0.75989,0.82578,0.52472,0.2992,0.15116,0.06069
"14",0.56592,0.7785,0.58725,0.32027,0.38283,0.59009,0.73625,0.6191,0.64864,0.41701,0.49931,0.45491,0.42684,0.30003,0.15458,0.07113
"15",0.28738,0.7314,0.53449,0.45474,0.13186,0.27716,0.24895,0.44263,0.43325,0.32247,0.25704,0.1857,0.32236,0.27147,0.26544,0.13469
"16",0.24799,0.31609,0.43079,0.34245,0.11916,0.11095,0.17119,0.26985,0.26317,0.24974,0.24436,0.13279,0.09854,0.14678,0.13031,0.08447
