"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.62712,2.09725,1.21149,0.74989,1.14454,1.66262,1.84185,1.60506,1.10109,0.75887,0.91264,0.83398,0.61366,0.48413,0.325,0.1632
"2",1.67599,8.59869,2.28699,0.78777,0.47512,1.09762,1.39661,1.45447,1.26227,0.64894,0.50664,0.55383,0.53508,0.36676,0.19115,0.14129
"3",0.82904,3.18422,9.56816,1.4166,0.70177,0.6358,0.86668,1.12805,1.26549,0.8181,0.53221,0.34315,0.27049,0.2691,0.20523,0.16915
"4",0.48495,0.93519,2.8645,7.0458,2.14742,1.12379,0.81792,1.08795,1.20969,1.10002,0.62364,0.3209,0.22987,0.17991,0.09436,0.06229
"5",0.64757,0.48007,0.52246,2.61976,4.11998,2.33491,1.53311,1.3037,1.12813,1.21032,0.88495,0.56271,0.31724,0.15629,0.11823,0.09566
"6",1.03664,0.5036,0.25649,0.85454,2.13663,3.06843,2.05961,1.6488,1.39869,1.17025,1.10332,0.63777,0.38561,0.18796,0.05347,0.03124
"7",0.9085,0.99638,0.6807,0.4118,1.05788,1.81698,2.28201,1.90638,1.54158,1.25586,0.99591,0.75328,0.43393,0.22371,0.06713,0.0597
"8",0.9111,1.18617,0.89876,0.71366,0.72149,1.37116,1.65926,2.21033,1.99676,1.38406,1.09135,0.63112,0.41599,0.24438,0.10197,0.0407
"9",0.60798,0.90698,0.85535,0.73558,0.85118,1.21201,1.57471,1.73737,2.08951,1.65246,1.27523,0.55118,0.41301,0.20928,0.08101,0.03776
"10",0.35432,0.63148,0.62057,0.85946,0.7305,0.96225,1.18775,1.38039,1.43915,1.48537,1.11646,0.64425,0.31786,0.17634,0.06188,0.05279
"11",0.42203,0.47069,0.56667,0.66923,0.72553,1.12281,1.18633,1.20443,1.63679,1.69717,1.43389,0.9317,0.40917,0.14319,0.05131,0.04007
"12",0.61907,0.70902,0.4248,0.56332,0.58198,0.95637,1.17543,1.02647,1.24338,1.08199,1.18722,0.91467,0.51593,0.18762,0.04895,0.03474
"13",0.63699,0.62741,0.37501,0.38332,0.49089,0.80926,0.91572,1.04722,1.05158,1.02232,0.93293,0.90982,0.46146,0.26349,0.0876,0.03484
"14",0.42796,0.63847,0.48902,0.31974,0.36363,0.68935,0.76561,0.49188,0.69519,0.54838,0.68755,0.52956,0.45471,0.21527,0.08958,0.04082
"15",0.21626,0.5922,0.42276,0.33952,0.08452,0.16359,0.13961,0.23535,0.23583,0.1972,0.19092,0.13519,0.20199,0.15671,0.13446,0.07721
"16",0.18229,0.2326,0.29892,0.23348,0.07632,0.06483,0.08992,0.135,0.12599,0.13911,0.15305,0.09348,0.05873,0.08661,0.06719,0.03883
