"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.53055,2.1131,1.23387,0.77105,1.12457,1.58594,1.74191,1.50194,1.03331,0.70536,0.86048,0.7832,0.57758,0.45292,0.29867,0.15039
"2",1.6688,8.80629,2.14933,0.81038,0.47394,1.0668,1.34136,1.36515,1.18119,0.60679,0.48491,0.52571,0.5077,0.34739,0.17978,0.13111
"3",0.84993,2.89353,7.12249,1.4125,0.6965,0.63211,0.85423,1.08107,1.20009,0.77026,0.51007,0.32554,0.26104,0.26275,0.1971,0.15978
"4",0.52385,0.99627,2.84679,7.28759,2.31096,1.23934,0.9187,1.17307,1.28319,1.14801,0.67839,0.3525,0.24801,0.18756,0.09477,0.06209
"5",0.72376,0.56694,0.60647,2.93132,4.52961,2.66244,1.75139,1.49703,1.27267,1.34167,0.99841,0.63926,0.35756,0.16511,0.1261,0.10127
"6",1.16326,0.58659,0.31743,1.08152,2.49467,3.53827,2.37885,1.89492,1.58409,1.32024,1.25963,0.73884,0.43926,0.19833,0.05822,0.03511
"7",1.02308,1.14,0.79708,0.53025,1.26414,2.12657,2.59183,2.16702,1.72155,1.40059,1.11377,0.85646,0.488,0.23149,0.07533,0.06507
"8",1.01074,1.33158,1.01455,0.91251,0.87027,1.60873,1.90639,2.48468,2.20712,1.53155,1.21156,0.71514,0.46947,0.26516,0.11614,0.04568
"9",0.7634,1.12623,1.06439,0.95877,1.04109,1.4394,1.8315,1.97854,2.31249,1.82699,1.4023,0.62005,0.46577,0.23807,0.0996,0.0479
"10",0.45334,0.78646,0.7732,1.12314,0.9282,1.16138,1.38858,1.59698,1.61379,1.65818,1.2502,0.72864,0.35699,0.18476,0.07917,0.06818
"11",0.63689,0.63286,0.73912,0.9441,0.96616,1.39451,1.42113,1.38376,1.81837,1.87819,1.57879,1.06177,0.45854,0.15555,0.06744,0.05417
"12",0.89283,0.94264,0.53061,0.79258,0.78293,1.24057,1.47554,1.22646,1.41559,1.23056,1.35484,1.06329,0.59246,0.21175,0.06207,0.04516
"13",0.99912,0.93701,0.54597,0.56832,0.6492,1.01666,1.14788,1.25907,1.18277,1.11588,1.02988,1.02221,0.51434,0.28877,0.11236,0.04422
"14",0.63977,0.89431,0.66606,0.43323,0.45525,0.76515,0.88389,0.62028,0.77623,0.54104,0.68066,0.53793,0.44969,0.22123,0.1034,0.04824
"15",0.27645,0.70096,0.47624,0.39308,0.10133,0.20444,0.17233,0.29516,0.27857,0.21385,0.19954,0.13135,0.19802,0.15072,0.12831,0.07375
"16",0.20424,0.25854,0.33099,0.26697,0.08534,0.07487,0.1095,0.16534,0.15834,0.14189,0.1595,0.08594,0.05612,0.08141,0.06218,0.03688
