"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.92319,1.37782,0.76226,0.48047,0.78451,1.13715,1.24137,1.05507,0.70809,0.48237,0.58915,0.54182,0.39248,0.30049,0.20048,0.10157
"2",1.25151,8.27914,1.68674,0.55412,0.33249,0.82009,1.10256,1.11044,0.94252,0.47023,0.35959,0.39525,0.37964,0.25679,0.13664,0.09999
"3",0.54188,2.61291,8.59226,1.13632,0.53071,0.47067,0.70021,0.94942,1.0522,0.6548,0.40983,0.25937,0.20393,0.20258,0.15893,0.12918
"4",0.31476,0.65369,2.61482,6.31228,1.68393,0.86246,0.62322,0.87793,1.02764,0.92357,0.51528,0.24998,0.17207,0.12931,0.07763,0.05192
"5",0.51196,0.36407,0.44747,2.40491,3.85719,2.09427,1.33295,1.08197,0.97845,1.11629,0.80888,0.5054,0.24247,0.11726,0.11284,0.09185
"6",0.96727,0.45763,0.23879,0.80894,2.17076,3.16631,2.05744,1.53427,1.26458,1.0871,1.08864,0.62495,0.32722,0.14396,0.06224,0.03703
"7",0.92779,1.05825,0.77656,0.41061,1.07187,1.91234,2.49452,1.94646,1.4748,1.1548,1.0012,0.77655,0.42681,0.2015,0.09206,0.0802
"8",0.90112,1.27191,1.10246,0.73503,0.70732,1.36986,1.77308,2.35088,1.95798,1.2745,0.99915,0.62663,0.47241,0.27671,0.1559,0.06176
"9",0.58923,0.94081,1.08717,0.91481,0.87021,1.14891,1.55602,1.72615,2.10739,1.51905,1.1373,0.48739,0.38132,0.21124,0.12855,0.0612
"10",0.32214,0.56342,0.65598,0.95469,0.81484,0.90201,1.07846,1.23006,1.31337,1.38917,1.04032,0.54096,0.26878,0.1387,0.09778,0.08586
"11",0.43797,0.45462,0.58698,0.73189,0.84455,1.15613,1.11119,1.04775,1.4032,1.46067,1.3094,0.84455,0.35265,0.12687,0.07702,0.06341
"12",0.66881,0.6783,0.42736,0.57934,0.64842,1.05158,1.19433,0.92598,1.05232,0.89063,1.08578,0.89632,0.49178,0.18553,0.07894,0.0534
"13",0.77854,0.70634,0.43031,0.44943,0.50047,0.80642,0.93221,0.97794,0.85747,0.74347,0.72469,0.78652,0.50734,0.29647,0.16117,0.06479
"14",0.50753,0.69665,0.53861,0.30898,0.3477,0.52722,0.6982,0.59605,0.60261,0.36739,0.4388,0.41099,0.38583,0.29055,0.15551,0.07195
"15",0.20892,0.53342,0.40408,0.34379,0.10184,0.2142,0.19768,0.35575,0.35272,0.26124,0.20426,0.14862,0.25671,0.21809,0.21541,0.1104
"16",0.19749,0.25397,0.35416,0.28199,0.10084,0.09467,0.15102,0.2361,0.23235,0.2241,0.21695,0.11889,0.08937,0.132,0.1195,0.07838
