"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0.95109,0.53236,0.2459,0.1605,0.21511,0.33858,0.46138,0.42127,0.24221,0.15093,0.16905,0.14739,0.10802,0.08552,0.0573,0.0296
"2",0.7401,5.62592,1.03883,0.30077,0.19271,0.42047,0.69567,0.77869,0.6406,0.26634,0.18945,0.19139,0.18667,0.13238,0.06915,0.05262
"3",0.37497,2.19507,9.50239,1.03319,0.39987,0.333,0.55744,0.87985,1.01513,0.54535,0.32263,0.191,0.14505,0.14648,0.1145,0.09638
"4",0.19871,0.46309,3.29296,10.8267,1.13333,0.49514,0.35799,0.60132,0.7866,0.69003,0.35034,0.1558,0.09751,0.08439,0.05251,0.03501
"5",0.24278,0.20296,0.23994,2.23565,3.03256,1.12071,0.73191,0.59442,0.55373,0.6793,0.44514,0.27331,0.10468,0.05559,0.06288,0.05149
"6",0.48936,0.24282,0.11649,0.36738,1.19269,2.26621,1.31659,0.9844,0.81463,0.67404,0.6425,0.35628,0.15333,0.06156,0.03502,0.02153
"7",0.56958,0.65953,0.45573,0.21554,0.62473,1.26111,2.06137,1.36485,1.04173,0.78058,0.62203,0.44926,0.22915,0.10532,0.05616,0.05205
"8",0.6599,0.97433,0.78722,0.39516,0.4553,1.0041,1.35281,2.22595,1.52439,0.94688,0.67888,0.40324,0.30879,0.18566,0.11438,0.04662
"9",0.49453,0.88431,1.06583,0.79615,0.6548,0.93775,1.35228,1.54729,2.24266,1.25905,0.85459,0.34096,0.28524,0.17725,0.13018,0.05954
"10",0.32113,0.57712,0.7179,1.01645,0.78529,0.79939,0.96721,1.1487,1.23371,1.69317,0.92703,0.42209,0.23551,0.13298,0.12565,0.10985
"11",0.51218,0.55513,0.76094,0.88791,0.9701,1.18411,1.0179,0.95673,1.25177,1.35364,1.48245,0.79372,0.37389,0.16971,0.12753,0.1048
"12",0.84285,0.85764,0.57175,0.71317,0.77817,1.21383,1.24194,0.89936,0.93462,0.82545,1.09033,1.31818,0.62654,0.28744,0.15074,0.09941
"13",1.08261,1.01217,0.63302,0.62476,0.60324,0.92398,1.09506,1.10218,0.90331,0.70458,0.7321,0.93289,1.22621,0.54282,0.35014,0.1434
"14",0.80371,1.14862,0.89726,0.50418,0.51641,0.64144,0.95033,0.95106,0.92144,0.50371,0.56647,0.65591,0.70099,1.02295,0.37275,0.17135
"15",0.51623,1.38363,1.07268,0.96827,0.32765,0.61666,0.57772,0.97783,1.15996,0.84233,0.66754,0.53822,0.99249,0.89413,1.1358,0.42343
"16",0.5001,0.63763,0.87339,0.68184,0.27084,0.27217,0.44694,0.57987,0.59878,0.65549,0.63077,0.39413,0.32137,0.45386,0.43472,0.37916
