"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.63219,1.24875,0.57298,0.41273,0.92712,1.34226,1.18148,0.86237,0.57598,0.43366,0.58928,0.58748,0.41804,0.28727,0.17712,0.0884
"2",1.09943,7.51566,1.57404,0.47813,0.31566,0.95322,1.22363,1.04757,0.78687,0.38531,0.33213,0.41598,0.40357,0.25362,0.12533,0.08738
"3",0.37542,2.48373,8.35426,1.1791,0.51077,0.46799,0.77445,1.03125,0.99471,0.59071,0.3752,0.25519,0.21429,0.21586,0.15761,0.12279
"4",0.23015,0.54526,2.94102,7.38598,1.59134,0.75279,0.51516,0.86197,0.97814,0.83253,0.45385,0.22517,0.16839,0.13145,0.08131,0.05243
"5",0.49499,0.30482,0.39515,2.454,3.61635,1.96097,1.10847,0.85677,0.84937,1.01305,0.7223,0.47513,0.20664,0.11056,0.11524,0.09273
"6",0.91274,0.42748,0.19787,0.6315,1.97127,2.66164,1.77771,1.24184,0.99243,0.92675,0.96879,0.57399,0.29084,0.12925,0.06087,0.03588
"7",0.70615,0.98076,0.74147,0.31207,0.85972,1.69642,1.98166,1.66663,1.16776,0.91483,0.84675,0.70531,0.42173,0.19106,0.09281,0.07843
"8",0.48511,0.91548,0.98811,0.59944,0.54518,1.09696,1.51559,1.89178,1.63411,1.03991,0.77379,0.53968,0.47594,0.28742,0.15813,0.06036
"9",0.29802,0.55018,0.88207,0.87327,0.75158,0.89709,1.24214,1.49335,1.66115,1.2804,0.87924,0.38268,0.34378,0.22712,0.13996,0.06371
"10",0.17821,0.26115,0.39903,0.79066,0.79038,0.77484,0.85352,1.01997,1.13363,1.11612,0.8902,0.43819,0.23059,0.13197,0.11157,0.09343
"11",0.38376,0.313,0.395,0.63078,0.96,1.18034,0.94514,0.82743,1.10498,1.23612,1.00915,0.78926,0.31551,0.12688,0.09059,0.0735
"12",0.56543,0.46541,0.27641,0.40961,0.64696,1.12653,1.1635,0.80003,0.82878,0.71544,0.97668,0.73057,0.49789,0.18796,0.09024,0.05816
"13",0.60613,0.50061,0.28842,0.32023,0.4259,0.76155,0.94264,0.9431,0.70911,0.56222,0.54086,0.69592,0.43729,0.33043,0.17976,0.07305
"14",0.30691,0.42722,0.35285,0.20688,0.28138,0.43808,0.69033,0.69946,0.62971,0.3223,0.32876,0.35599,0.4043,0.26328,0.17478,0.0813
"15",0.14204,0.37883,0.33404,0.33886,0.12401,0.25653,0.25386,0.49959,0.53481,0.37871,0.23541,0.16845,0.32384,0.2999,0.24514,0.13956
"16",0.17985,0.23624,0.38826,0.3927,0.15675,0.1416,0.21869,0.40665,0.4523,0.40204,0.34603,0.15248,0.10194,0.16607,0.16867,0.08254
