"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.08803,1.02902,0.49515,0.32608,0.49143,0.82941,0.9139,0.74637,0.43839,0.29849,0.37958,0.32961,0.24667,0.17346,0.11642,0.06753
"2",1.03352,8.68448,1.31336,0.37347,0.21811,0.56327,0.92686,0.88839,0.65409,0.31905,0.23676,0.26966,0.24604,0.16375,0.08699,0.07113
"3",0.26318,2.34183,11.50764,0.86235,0.29271,0.26057,0.44141,0.63905,0.66749,0.39497,0.22717,0.14077,0.10935,0.10865,0.08797,0.07357
"4",0.15696,0.35857,3.52654,10.6134,0.88951,0.41183,0.29661,0.47829,0.62564,0.56574,0.279,0.12383,0.08139,0.06298,0.03989,0.03141
"5",0.23467,0.17756,0.22142,1.68989,2.90327,1.66347,1.12863,1.05021,0.92098,0.9888,0.7319,0.35993,0.1404,0.04921,0.05926,0.05241
"6",0.68168,0.31453,0.17161,0.53188,2.11711,3.7446,2.18755,1.74429,1.50403,1.27863,1.24922,0.60867,0.24787,0.0842,0.04964,0.03711
"7",0.85066,0.99046,0.74045,0.34079,1.23633,2.29136,3.3891,2.35732,1.83222,1.4742,1.20826,0.84486,0.39437,0.163,0.09151,0.08495
"8",0.74838,1.09372,0.96984,0.53419,0.83264,1.68296,2.07079,3.15168,2.39945,1.62032,1.24508,0.65753,0.42579,0.24211,0.15117,0.06016
"9",0.49953,0.82165,1.03052,0.86961,1.06885,1.51532,1.95014,2.16507,2.95642,2.00812,1.48304,0.54233,0.34578,0.18445,0.1363,0.065
"10",0.31824,0.56745,0.69232,1.0341,1.07339,1.2941,1.49363,1.7125,1.83995,2.26731,1.43249,0.64807,0.26906,0.12755,0.12446,0.12015
"11",0.50001,0.53711,0.71039,0.85135,1.20264,1.71884,1.56705,1.4926,2.01267,2.15859,2.14539,1.05559,0.38598,0.14551,0.11177,0.11009
"12",1.08098,1.10544,0.70294,0.86483,1.04718,1.73549,1.90305,1.38492,1.50268,1.30452,1.64704,1.74883,0.75771,0.32957,0.17311,0.13056
"13",1.29233,1.19168,0.73496,0.73134,0.73554,1.14731,1.35619,1.36273,1.11386,0.90081,0.91326,1.06612,1.1543,0.57752,0.358,0.14984
"14",0.94184,1.34729,1.0531,0.56743,0.57427,0.73959,1.09268,1.16357,1.00059,0.55464,0.61372,0.70181,0.75678,0.955,0.37514,0.18851
"15",0.30729,0.82652,0.65557,0.55951,0.191,0.38939,0.34092,0.63833,0.66807,0.51619,0.37968,0.29783,0.51083,0.45527,0.57493,0.21169
"16",0.37151,0.47968,0.65679,0.53572,0.20943,0.20953,0.32456,0.43792,0.4426,0.49013,0.48163,0.28886,0.22259,0.31619,0.28143,0.24767
