"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.81248,1.15245,0.62006,0.39268,0.6233,0.91259,1.0324,0.89319,0.59127,0.38724,0.46326,0.42015,0.30829,0.23618,0.15722,0.08042
"2",1.0553,6.76072,1.41165,0.44712,0.26653,0.6601,0.91548,0.9364,0.802,0.3911,0.28574,0.31051,0.29872,0.20348,0.10773,0.07979
"3",0.4166,2.29946,9.20002,0.97521,0.42273,0.37512,0.57071,0.78873,0.89379,0.54707,0.33306,0.20668,0.16155,0.16152,0.12613,0.10306
"4",0.26764,0.56974,2.8154,6.79775,1.38076,0.70077,0.49421,0.73814,0.88698,0.81817,0.43818,0.20644,0.14388,0.11054,0.06826,0.04659
"5",0.47307,0.35029,0.43564,2.34395,3.77794,1.99089,1.24448,1.00873,0.93388,1.10913,0.77522,0.48501,0.23195,0.1111,0.11257,0.09235
"6",0.87521,0.4255,0.22516,0.7018,2.03274,3.38691,2.15382,1.66315,1.38518,1.19197,1.15939,0.67309,0.36135,0.14292,0.06087,0.03726
"7",0.82983,0.94381,0.71087,0.34149,0.95385,1.95003,2.64563,2.05422,1.57845,1.26572,1.03727,0.80762,0.4484,0.19437,0.08685,0.07602
"8",0.7763,1.10115,0.96198,0.58208,0.62897,1.44715,1.83736,2.57614,2.12063,1.4195,1.08248,0.66212,0.46936,0.26087,0.14352,0.05682
"9",0.50474,0.81435,0.96277,0.77963,0.77581,1.2467,1.65689,1.86705,2.33502,1.69992,1.24461,0.54078,0.40572,0.2025,0.12079,0.05698
"10",0.32722,0.58119,0.69691,0.96635,0.83467,1.06446,1.27809,1.48907,1.58244,1.74364,1.22502,0.65529,0.32793,0.15705,0.11408,0.10036
"11",0.5209,0.5223,0.70991,0.83603,0.98872,1.43304,1.34477,1.29256,1.71845,1.84139,1.62996,1.05689,0.46111,0.16418,0.10615,0.08908
"12",0.79466,0.79174,0.51729,0.65978,0.75738,1.33643,1.50788,1.18237,1.32776,1.14858,1.3667,1.20752,0.66423,0.24819,0.1114,0.07608
"13",0.90624,0.8327,0.51954,0.53085,0.5757,1.02128,1.19296,1.26637,1.11353,0.98168,0.92224,1.03039,0.72631,0.39969,0.22172,0.08992
"14",0.55082,0.77334,0.61321,0.33767,0.37655,0.59686,0.81266,0.71389,0.72396,0.44147,0.50861,0.49657,0.48417,0.41009,0.2033,0.09557
"15",0.30846,0.81417,0.63379,0.54965,0.17191,0.34937,0.33132,0.58981,0.61099,0.46533,0.35044,0.26327,0.46085,0.4044,0.41944,0.1986
"16",0.25032,0.32619,0.45286,0.3715,0.13677,0.13195,0.21262,0.3116,0.31459,0.32328,0.30862,0.17926,0.13921,0.20267,0.18504,0.12934
