"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.68255,0.83186,0.40474,0.26483,0.41732,0.71545,0.78624,0.63833,0.3633,0.24901,0.3206,0.27572,0.20678,0.14212,0.09571,0.05675
"2",0.7765,7.15181,1.01121,0.2752,0.17366,0.4238,0.7254,0.68822,0.48669,0.23759,0.17654,0.20281,0.18251,0.12042,0.06427,0.05371
"3",0.24784,2.10238,10.45615,0.81531,0.29218,0.25531,0.44759,0.65616,0.66874,0.39014,0.22081,0.13752,0.10693,0.10588,0.08681,0.07296
"4",0.15578,0.35899,3.20987,9.41632,0.94074,0.4206,0.30109,0.5115,0.68324,0.61636,0.29467,0.13117,0.08682,0.06764,0.04285,0.03489
"5",0.26992,0.206,0.25957,2.0947,3.15634,1.4829,0.92662,0.81283,0.79367,0.9509,0.6713,0.35823,0.14494,0.05829,0.07035,0.06383
"6",0.6201,0.28154,0.15616,0.48011,1.70965,3.26975,1.82918,1.4484,1.2789,1.12212,1.11033,0.58918,0.24928,0.08166,0.04718,0.03692
"7",0.59196,0.70925,0.5368,0.24769,0.82025,1.68274,2.58002,1.79647,1.45148,1.17987,0.95101,0.71335,0.32666,0.1216,0.06674,0.0628
"8",0.61293,0.91049,0.82302,0.44596,0.60213,1.35929,1.71074,2.74094,2.08177,1.41368,1.08026,0.62513,0.392,0.21421,0.13297,0.05295
"9",0.54003,0.88725,1.17187,0.98925,0.97276,1.40771,1.87691,2.15615,3.15804,2.03243,1.47174,0.61052,0.41625,0.22236,0.16542,0.07909
"10",0.32668,0.58113,0.73886,1.13323,1.06559,1.23514,1.39686,1.65908,1.85671,2.4504,1.47019,0.72612,0.31918,0.15279,0.14783,0.14633
"11",0.47152,0.50065,0.66739,0.81763,1.11947,1.60955,1.4155,1.3663,1.90975,2.08459,2.16411,1.12805,0.42265,0.15505,0.11761,0.12064
"12",0.68068,0.718,0.46901,0.58358,0.72577,1.34409,1.53787,1.18664,1.38148,1.18136,1.42855,1.55061,0.60764,0.23229,0.12304,0.09508
"13",1.03821,0.9506,0.59178,0.60473,0.63168,1.05981,1.26847,1.30335,1.10854,0.92088,0.90549,1.08199,1.1521,0.53163,0.33,0.13975
"14",0.90417,1.29774,1.01758,0.56002,0.58488,0.79178,1.159,1.26184,1.08055,0.61713,0.67212,0.77148,0.84659,1.12879,0.41512,0.21203
"15",0.44806,1.21307,0.99282,0.85255,0.3087,0.63109,0.54593,1.05669,1.1124,0.85925,0.60987,0.4898,0.85099,0.76764,1.03167,0.35385
"16",0.44856,0.57432,0.79447,0.65194,0.26767,0.27529,0.42892,0.56139,0.57381,0.65814,0.63531,0.38981,0.30367,0.42863,0.3854,0.36229
