"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.89725,1.29577,0.72336,0.46311,0.72865,1.05029,1.18847,1.02103,0.67698,0.4482,0.53151,0.48134,0.35158,0.27131,0.18108,0.09205
"2",1.1581,7.3574,1.55861,0.51599,0.31615,0.75352,1.03041,1.0516,0.89567,0.44186,0.32474,0.34896,0.33482,0.22845,0.12055,0.08886
"3",0.48173,2.44604,8.97408,1.09344,0.47936,0.42344,0.64619,0.87926,0.981,0.60667,0.37261,0.23262,0.18033,0.18033,0.13907,0.11391
"4",0.28271,0.59752,3.03553,7.97186,1.50073,0.74372,0.53388,0.78461,0.92827,0.84684,0.45699,0.22142,0.15079,0.11484,0.06973,0.04698
"5",0.44541,0.33453,0.40183,2.45057,3.76072,1.97575,1.28027,1.08148,0.98145,1.10406,0.78154,0.48533,0.2368,0.10682,0.10316,0.08392
"6",0.7762,0.38039,0.20079,0.65987,1.96689,2.99574,1.93252,1.50283,1.26914,1.08341,1.04125,0.59771,0.31399,0.12676,0.05385,0.03214
"7",0.76782,0.87572,0.6639,0.34151,0.99884,1.79828,2.42139,1.89781,1.47859,1.18931,0.97138,0.74536,0.40314,0.17973,0.08055,0.07053
"8",0.75494,1.06679,0.92127,0.59794,0.69445,1.36407,1.73938,2.41601,2.01991,1.35639,1.03333,0.62974,0.4441,0.25155,0.13954,0.05528
"9",0.56044,0.90068,1.04724,0.87138,0.91612,1.23582,1.661,1.87591,2.35707,1.71338,1.24649,0.53889,0.40918,0.21694,0.13332,0.06256
"10",0.33599,0.60473,0.7124,1.0204,0.90333,1.03273,1.23978,1.44874,1.55805,1.70925,1.20903,0.63887,0.31806,0.15801,0.11746,0.10304
"11",0.47829,0.51417,0.69121,0.83232,0.98213,1.33313,1.26341,1.21749,1.6394,1.75444,1.53227,0.99485,0.42619,0.15443,0.10012,0.08345
"12",0.7101,0.74028,0.48883,0.64489,0.74195,1.21214,1.37481,1.08763,1.24292,1.07377,1.2686,1.0982,0.59775,0.22718,0.10176,0.06903
"13",0.77386,0.72077,0.44854,0.47965,0.55025,0.88843,1.04094,1.11116,0.99327,0.88079,0.82494,0.90853,0.6246,0.35351,0.19689,0.07931
"14",0.49406,0.70201,0.55318,0.31204,0.35853,0.54365,0.74024,0.64567,0.66358,0.41145,0.47465,0.46051,0.44356,0.37236,0.18954,0.08933
"15",0.2611,0.68971,0.52941,0.47019,0.14927,0.30052,0.28658,0.50295,0.5283,0.40695,0.31054,0.2339,0.41111,0.35953,0.36431,0.17661
"16",0.22447,0.29276,0.40072,0.32953,0.12318,0.11947,0.19228,0.27632,0.27889,0.29107,0.28004,0.16515,0.12858,0.18818,0.17018,0.11825
