"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",2.42909249329091,0.306478975557938,0.0537570282535563,0.0721863396414122,0.0204074658808371,0.0913803882172552,0.175627868896107,0.131585175757622,0.0611179547112029,0.0715637516263358,0.0343871979897815,0.0188447996208513,0.00218964233137518,0.000842086797576006,8.25142614661424e-66,6.38820467241844e-120
"5-9",0.383495163188675,2.51575204538055,0.136739735137906,0.0186758585791648,0.0199664513322515,0.0566151149121185,0.0788221447838174,0.0762323700836166,0.0735258419632548,0.0516479194244187,0.0398273845231935,0.0103940252533603,0.00380196465267523,0.00111769491852228,0.000346919316940545,8.08217122138384e-39
"10-14",0.00311290011976762,0.530865099352629,3.01101006510497,0.115024382807481,0.0125587260247682,0.0432412682003114,0.0469524142481121,0.0765233594624139,0.0794653809154059,0.0614466343450182,0.039507722139556,0.0167922348966609,0.00403815598531337,0.000582172240788693,4.92975326293356e-25,0.000181979453175118
"15-19",0.0231493606106515,0.0280818726917699,1.15268414198421,4.91640248301386,0.0615967244712672,0.0587892662482482,0.0702294534150329,0.101020318206965,0.0845286514514724,0.0980685366186165,0.0490046233644199,0.0237740965613594,0.00483097068715631,0.000857093124963987,6.2033075571081e-33,1.70577360021281e-70
"20-24",0.027430206879042,0.015964700527443,0.00622388368893665,0.629969593774006,0.340656552491787,0.0404966481832771,0.0285980969993409,0.0356942285244198,0.0229061634454199,0.0280047279840782,0.0139595452736261,0.00872370058654653,0.000637140594695699,0.00114672224032321,0.000177080261772095,1.21924615661977e-47
"25-29",0.0294876738003423,0.0789019972902819,0.0242641568726903,0.150338309164783,0.224311589044265,0.138372336791166,0.0254822453169673,0.0343741418884402,0.0411353632806738,0.0359390472721838,0.00878132835032024,0.0124589331866405,0.00395263121151239,0.00219517035746021,0.000462900473453796,0.00128563931434589
"30-34",0.0618696898910514,0.281469488162516,0.182339105027734,0.139745130443149,0.0430885181539563,0.07975962662749,0.076414918918166,0.0540068603450246,0.0592537165953051,0.0307855722513762,0.0234810253874146,0.00308472701162704,0.00519380799624293,0.000410655208851589,1.65386273266264e-48,3.11139932903669e-55
"35-39",0.105903045246861,0.170038063243511,0.121988888771654,0.0745621745441744,0.0172265623663134,0.0522899439121789,0.0768957991996315,0.0585405465235661,0.0657228595638822,0.0314136471005612,0.00435212660023276,0.00872784092593371,0.000552182855227371,0.00193956760465343,1.84395675309838e-123,9.69500813939888e-67
"40-44",0.0339438524784559,0.0973829248480034,0.0757063372900608,0.366481834777773,0.00833969750690613,0.0263789104397836,0.0273041962086594,0.0376372004680045,0.0815786268305303,0.0290573547775008,0.0303240579386165,0.00730952454300233,0.00556234586761567,0.000448468776533971,4.8116517746948e-68,2.40230419790969e-92
"45-49",0.281492449690523,0.216625368438612,0.1374298780718,0.588175105918718,0.0060155302918958,0.0327565303671032,0.0666180698584644,0.0587035826381646,0.0553693703740229,0.033253223073647,0.0382796537436099,0.015185787574269,0.00337407882349016,0.00159395964971231,6.20929946389065e-134,3.27323023521802e-72
"50-54",0.0626828980448903,0.326441202306204,0.400692542667415,0.507440526354302,0.00566439734501265,0.015585294516753,0.045698375503811,0.0459568391347698,0.0579042597573129,0.0790704398019732,0.0378630807291282,0.017835763263546,0.00469562905612565,8.51486334919027e-24,1.23800711725064e-117,5.64300977284598e-78
"55-59",0.156233441738913,0.256387639141975,0.218959033551555,0.284762486492396,0.00573848290043727,0.0519936925803401,0.0210521190404738,0.0359235708652402,0.0458094284959457,0.0332173863445939,0.0280633674904058,0.029114052395964,0.00887944896770974,1.09638928950792e-31,0.000781910187088151,0.000762456455999853
"60-64",0.0621185076285786,0.0475498583865328,0.0240672869313995,0.123036780471947,0.011558258014926,0.00156544531246307,0.0148410069894527,0.0418499973539465,0.00930730890802491,0.0147919744984289,0.011499804795514,0.00576990573201687,0.020042420977495,0.0108664435759484,4.42229207608423e-67,2.12057706917627e-37
"65-69",0.00181509242886732,0.0218259084352096,0.00847550017677273,6.05018194451922e-32,0.00179926187027681,0.00175155069507607,0.0114084012538504,0.00501607540762432,0.00507891073078731,0.00819618205112136,0.00186707539132779,0.0144291482966169,0.00794158469870938,0.0172867880208733,0.0111231149624102,3.45676861363824e-126
"70-74",1.28326970163765e-28,5.10280295130564e-26,1.92718469948822e-40,0.0075944300606798,2.63462066668174e-22,1.69669698768024e-24,1.2583387256772e-26,0.00761975103926115,0.00784901587862617,0.0211520450269138,0.0352127103316771,0.0214346593093249,0.00773828631965647,0.00801271610466636,0.00791284767910444,0.0213825768327055
"75+",2.82050330653642e-94,0.0211107558171192,8.45751458519213e-42,0.0212427352067786,4.89669511298591e-36,0.0075903574998027,9.77091487710159e-69,2.23095750784638e-60,1.43715376063852e-48,8.5608212444956e-60,4.69501182133223e-42,1.59819730258299e-46,2.20967173612932e-83,8.85819695890453e-107,1.02042793440468e-80,6.61413833987169e-113
