"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0,0,0,0,0,0,0,0,0,0,0,0,0,8.20604524144799e-92,1.20585150153575e-05,3.16436833811157e-125
"5-9",0,0,0,0,0,0,0,0,0,0,0,0,0,1.34955577649482e-05,7.64591325099167e-79,2.38392072802515e-65
"10-14",0,0,0.0547499169767085,0.017641421298311,0.018774260714001,0.0052778926537349,0.0436906354429041,0.0124267670243367,0.0434801297099661,0.0249445739602374,0.00861946910291806,1.8955701150516e-08,8.54224429638761e-18,2.79780317050874e-53,4.95800769991485e-06,3.77718082671442e-102
"15-19",0,0,0.0314432304031427,0.801920336044871,0.640453850794979,0.357870840537416,0.337915385178035,0.313495205687978,0.348142993723832,0.271061747199216,0.138907910729633,0.0588561745827943,0.00511876325341844,8.34699601569499e-06,2.85972822398043e-06,1.8892612209825e-31
"20-24",0,0,0.0410142020700669,0.431660383871234,0.832754730542812,0.775437085412566,0.655522771355211,0.720829665201803,0.542523931917761,0.429112389563101,0.285919971865955,0.117296060849425,0.0140502084313835,9.86113406685426e-06,1.32609387026297e-05,3.74318048013413e-06
"25-29",0,0,0.0512493088550841,0.368643396645738,0.770005724192686,1.25986426690866,0.913124991487072,0.889758376680126,0.819398852603229,0.567351047237692,0.406974334100155,0.167888087072638,0.0182086262032307,1.60674627209247e-05,1.01182607649525e-05,3.01442534314934e-06
"30-34",0,0,0.0588154831803891,0.201783181966267,0.540410395108179,0.865722598418081,1.14751704305642,1.00437141251842,0.897249304322628,0.723446675343807,0.38080534749356,0.198392089293203,0.0172692228057049,1.63795562861678e-05,4.10100850711255e-06,3.49478980213196e-06
"35-39",0,0,0.0360976620442252,0.401679512289224,0.447401422835769,0.81153386751324,0.880193965455226,1.21387846145649,1.17720533387698,0.804529578515452,0.511194695159916,0.181622961626415,0.0122146397983267,1.22988529792325e-05,9.13512833417088e-06,6.02097415838912e-06
"40-44",0,0,0.0406623457297389,0.25007714178665,0.524944502725125,0.800093817900516,0.955848425475824,1.02089919306018,1.2467949588637,0.989357631080645,0.620532056552454,0.192228746201167,0.0178539603599348,1.43626161051225e-05,1.0272156668633e-05,1.29503893416799e-05
"45-49",0,0,0.0535787617416935,0.308709476110772,0.353333772823238,0.593983280264284,0.771380180575904,0.846395350896133,0.872879743317981,0.841333427659199,0.472918886005728,0.214869401260357,0.0140440939825206,1.62810370309725e-05,1.08243610478748e-05,6.09172338735696e-06
"50-54",0,0,0.0496075719565173,0.197730105748084,0.251845926123099,0.512455868091373,0.605043053284842,0.628809362803184,0.848792074343414,0.808555443493574,0.536046216066505,0.232205977696546,0.0143726337343628,1.18079721296951e-05,1.18226645434458e-05,1.01613164687284e-05
"55-59",0,0,0.0703020332089822,0.122209091808337,0.15607157301278,0.27892421433489,0.392804406551718,0.36964058219642,0.47105694670226,0.366978949933886,0.296903341944104,0.16588572041202,0.0124699983507977,1.34978303537199e-05,6.58739925151983e-06,6.65716755912865e-06
"60-64",0,0,0.00911079608448732,0.00636161215028874,0.0238141435881394,0.0412409243355832,0.0460151134776864,0.0542741222224494,0.0584996455546114,0.0564128839215283,0.0376135685193284,0.0259245705750369,0.00164205504821914,2.03019580125905e-05,8.26102155746138e-06,1.48398182163668e-05
"65-69",7.60299521145735e-06,3.36326753855134e-06,7.64855295622674e-06,2.27621532264405e-05,3.14933351214398e-05,7.89308410220945e-05,7.24212841810556e-05,2.91748202958044e-05,6.61873731914089e-05,5.95693237614859e-05,7.70713499676886e-05,5.30687747550547e-05,4.66030116729831e-05,1.41633235369618e-05,2.49066205094463e-05,1.19109037525741e-05
"70-74",5.78863840280149e-55,7.88785149416723e-42,2.54830412385497e-06,2.60648190953352e-05,1.68036205292059e-05,2.12446738801606e-05,3.57267602914169e-05,4.023770328994e-05,3.56401934838515e-05,3.09769252220888e-05,2.13053382126404e-05,4.49709413682317e-05,2.61368372879117e-05,1.68266203450558e-05,1.66514322038967e-05,2.60822813286115e-05
"75+",2.3572127101662e-141,9.06871674094152e-97,1.18637122150631e-89,9.39934076423345e-22,4.66000451729006e-05,4.6966401121415e-05,4.69316082196987e-05,8.42184043793238e-05,2.77788167870324e-05,1.03294377711226e-05,1.06803617525547e-05,7.26341826022827e-75,1.1007397129367e-65,1.02831671225411e-05,5.16902993520797e-49,8.28040508722867e-43
