"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.721898927952923,0.550260263635757,0.311409555612489,0.15346787662926,0.251937965393382,0.439526671219255,0.568258412042229,0.565997139783137,0.303359617710747,0.100642608207897,0.102633510650092,0.0783828600046686,0.0614353581454691,0.0237672300365856,0.00850295283946192,0.0156314665338631
"5-9",0.331462177270999,0.95732875650631,0.49439707052675,0.190405772342169,0.0747600957396094,0.249749952667157,0.522510038958198,0.568417757913384,0.48602238421069,0.178806331378426,0.0754297290337948,0.0763043506595121,0.045674073092831,0.0236520509192423,0.0113340680409868,0.0146298257622612
"10-14",0.191446529422923,0.506753408202412,1.34036981452327,0.409215786371074,0.0941164930801853,0.0750667863702775,0.196847736224225,0.415802028321889,0.519403672652081,0.250203403974267,0.106929668366282,0.036371638022526,0.0212393100466506,0.0215459014568067,0.0202793214291948,0.0145426796079249
"15-19",0.110697184056991,0.201772390626605,0.488184498169605,1.18524907301666,0.276104263565078,0.0893937891921157,0.0528791291730962,0.21809987471714,0.407622993099316,0.472593340166967,0.266385424534627,0.0715956228610478,0.0282906512210746,0.0172541698100262,0.00945945118323689,0.0112090882782371
"20-24",0.17628011722493,0.107876034502633,0.120217302198214,0.409877279418247,0.96353081322287,0.283404306866146,0.0657083339238603,0.0302738653634094,0.134829478749408,0.361549611067679,0.266554681260835,0.125340721487171,0.0297606166535103,0.00721087584299238,0.00770649006279282,0.0101030090693036
"25-29",0.432421195012841,0.1888797438778,0.0770043525304258,0.13808692281663,0.333161029655758,0.876583717308394,0.22925122087296,0.0456237881274629,0.0281464335534072,0.11895520813746,0.256289266070026,0.178041347217551,0.0797400092357846,0.0215810927606612,0.00422407845903564,0.0132916917371139
"30-34",0.589486047430472,0.666936692613447,0.358713598311001,0.0779847022047786,0.111000814665334,0.291488106545659,0.821569039047099,0.249057653044834,0.0925657854497626,0.0329548538545495,0.0649509653322298,0.113093615174613,0.110103365062748,0.0241767210889239,0.0123912918592247,0.0091341771310015
"35-39",0.599093102810729,0.884735493591768,0.754615202421392,0.311710778190409,0.0576163352100095,0.0702024128720256,0.210301715326008,0.82829140570649,0.198731010450338,0.0566310750199972,0.0343095863901008,0.0363828820079103,0.0701837282859542,0.0436288173268941,0.0189789884509298,0.00718584997539408
"40-44",0.380684012678276,0.710052333139023,0.833943905719104,0.593790578181963,0.179767298664081,0.0646220146757813,0.124558283497227,0.220929325101297,0.695046262320582,0.177718796940504,0.0622052655718516,0.0166293765908243,0.0435383129517124,0.0438032290391287,0.0189477141612404,0.0150723707606541
"45-49",0.225591258494643,0.463097986912218,0.634311799927481,0.800802735748543,0.466376077752343,0.164660426429519,0.0587764049142889,0.129041018010455,0.199807047737898,0.676064304214565,0.191691657999536,0.0480169445406969,0.0246041655470975,0.0182694345777508,0.0174390257034657,0.0353104894016642
"50-54",0.313111679702926,0.281337147795104,0.449488940694336,0.506842754137632,0.485042875124901,0.325496954452937,0.143563895575243,0.0668866932106192,0.116018468982316,0.202148101807395,0.546071132404184,0.156044379028981,0.0359578539739313,0.0136794391865907,0.0145299267190388,0.0383004247624235
"55-59",0.493288408473948,0.513068782396282,0.329180406593095,0.394755661287505,0.344755753795419,0.429136331173458,0.347194835285484,0.120403469029563,0.0686491605895644,0.152633439702124,0.214875296635919,0.482255689878912,0.13695709508491,0.052524629894771,0.0112261886856492,0.0288866854102134
"60-64",0.415742355663286,0.399333776605779,0.260510305732877,0.228645534638739,0.15802878547156,0.218630150390562,0.289960966003483,0.216532762312062,0.100867237162205,0.0549177097391447,0.0868279530664173,0.152691635653269,0.318368380564474,0.0873556299982257,0.0203232928227513,0.00663884212719308
"65-69",0.2823541321691,0.428327889273303,0.379612021099604,0.185498304424458,0.132530772146303,0.152296012131823,0.259745705245917,0.324711205170291,0.23726725529267,0.0785898871277839,0.0754576636908291,0.0992527248982433,0.118593898623519,0.301584859023398,0.0531711183698979,0.012290630702859
"70-74",0.144028379875306,0.446701933720495,0.392059550422375,0.282806617971761,0.060996392978896,0.140849045123841,0.117611069369925,0.267912916808191,0.247568723193743,0.196819611141273,0.114753457671945,0.0636422610258762,0.0949396458797496,0.0926997790191735,0.214205797227038,0.0615319209934159
"75+",0.2645808147541,0.362210030375232,0.56679592463352,0.449264484181596,0.112870292015732,0.10117296263337,0.118365778293896,0.258398992431239,0.295145670129198,0.291699259938789,0.300821205172031,0.139583645461387,0.0555821412997888,0.0891551433566242,0.0656194945280637,0.141598102524114
