"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.659867910795608,0.503965302372055,0.214772978035646,0.094510153059056,0.158074593079577,0.331193847635042,0.617289713854548,0.622990492808765,0.229866592095014,0.0777089109180466,0.0721237171356394,0.0358727693976649,0.0297854757794165,0.00991962686028755,0.00424212505598254,0.00616195635039739
"5-9",0.314776879411496,0.89546001462198,0.412465791190826,0.128925532733157,0.039332998502762,0.149588016221369,0.431338236989521,0.624945097357415,0.476872935028522,0.162493461891297,0.0499979708939244,0.0296189977703832,0.016726342407213,0.00952449502426375,0.00417819265583331,0.00435626747506763
"10-14",0.132821425298119,0.405073037746635,1.43388859406275,0.398806156390403,0.0553546677712108,0.0342492011544774,0.119908332999482,0.375304849625763,0.562357849037187,0.271331672898659,0.0755792922017602,0.0187163690636773,0.0140739514420399,0.0104418788077206,0.00769775748530485,0.00415759910611231
"15-19",0.061564242616668,0.116366264405157,0.450972698652086,1.19511326973645,0.189480604932965,0.0418265185870043,0.0255626925934507,0.158732060060729,0.359678147942347,0.464636026178651,0.211951099326908,0.047125598860014,0.019890149708701,0.0119080878746948,0.00491914298018224,0.00307366793614901
"20-24",0.1410221175676,0.0646416347467517,0.0835470571936168,0.402242846691883,1.19219311434584,0.248001072104032,0.04667582181322,0.022215710536328,0.13973930536196,0.435902652417925,0.281063077973612,0.103922611585634,0.0201103257783168,0.00402532350833029,0.00535887180234298,0.0036971440159264
"25-29",0.42515574402386,0.137257822446548,0.0430921519708792,0.0833364850499272,0.277888421473973,1.08983124653991,0.227317778823295,0.0411192668812149,0.0208597143777304,0.0763365623376823,0.208132757012212,0.106444707320677,0.0434036150971244,0.0107876060379403,0.00152569720347064,0.0068168010498512
"30-34",0.63256369155064,0.529787741723304,0.221806492632609,0.0417302914309934,0.0641945029030133,0.225838048050893,0.936337351211589,0.236536331699803,0.0715054419008207,0.0223773983007063,0.0407839673719828,0.0622383223393014,0.059047267139578,0.0105829303307807,0.00542252824936468,0.00359373836513223
"35-39",0.533818394233163,0.763952053343123,0.564592013891644,0.208467310889942,0.0311923106539727,0.0408586685997356,0.164458585230081,0.947228026273632,0.174174665333529,0.0420375008584137,0.0252595534493272,0.0185708679046098,0.0328166218473254,0.0192805143011684,0.0094480393589112,0.00279195869300407
"40-44",0.241485286535544,0.535246817744383,0.726603372189449,0.447729223282834,0.109945461659975,0.0345399116269865,0.0770901531346689,0.181137315725871,0.772082088682895,0.162170318766118,0.0371870818256381,0.00744344948020314,0.0213971792823036,0.0251203054846991,0.00987242244898743,0.00667574864467738
"45-49",0.122279221752283,0.276168815462039,0.460515310603204,0.616757658090957,0.323893657325603,0.0778881468483319,0.03070906114634,0.0802379203604556,0.164072673346052,0.67377439653488,0.140820605080268,0.0272847447085578,0.0117683837644413,0.00906408971180702,0.00838952038354504,0.0123938589975086
"50-54",0.202734983517432,0.16897459806975,0.305291715543044,0.411281445545597,0.390544558192932,0.234836343025081,0.091047989733313,0.0486097503313667,0.0795335262345075,0.187474603638022,0.668687055566835,0.135915974793711,0.0269845147092614,0.00873125416859807,0.00939627923497479,0.0201058537157543
"55-59",0.327263174181627,0.324731467982267,0.218960740204972,0.302639598157039,0.283606111231349,0.328313321166328,0.257037801860177,0.0842808070161411,0.0426152863225828,0.123359665604138,0.219649901404088,0.70332540237903,0.147409416556862,0.0434353433725852,0.00715985592140283,0.0205239845282882
"60-64",0.390012387335124,0.348613331036363,0.246459737180013,0.221557815493274,0.154865962920624,0.216622441983485,0.292573924524049,0.210710055129864,0.0954685979085857,0.0500663426943965,0.0991397980373065,0.205579710713488,0.673060927337745,0.117825410579146,0.0226411779357062,0.00523184056621865
"65-69",0.276912769348463,0.408506520005129,0.36937363092212,0.194775379097249,0.133838509701755,0.154876998293871,0.265935324365622,0.315638661928782,0.260623596143589,0.0816029430083616,0.0793519759571553,0.113753332732554,0.165434121232626,0.679889417407158,0.102948555503362,0.0145776790934674
"70-74",0.124528364220975,0.37307572376716,0.331749202445228,0.264715200347894,0.0538354905357285,0.113357660616225,0.102258130285998,0.245019174433193,0.234382140447737,0.184045835332283,0.109950863051364,0.0531801334891889,0.104953437033771,0.157145996090452,0.434751051004558,0.0963792514057982
"75+",0.223935664795901,0.293988435583329,0.46812652205773,0.366285350077597,0.0947731669330072,0.0838427034486402,0.104392568632524,0.23522078879905,0.287783012466083,0.263886336144683,0.296622611540382,0.126777547730481,0.0491241157264309,0.0941595988516697,0.100210364737509,0.304142982924456
