"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.16328,1.58282,0.81864,0.51413,0.78348,1.05715,1.12671,0.95838,0.66658,0.47125,0.54724,0.47827,0.34944,0.27146,0.18605,0.09231
"2",1.35044,8.62066,1.82657,0.55124,0.31304,0.81189,1.03091,1.02113,0.88281,0.4596,0.34819,0.36327,0.34004,0.23204,0.12401,0.08966
"3",0.47744,2.92466,11.13736,1.06598,0.48157,0.43084,0.6891,0.88581,0.93619,0.60387,0.37823,0.2411,0.18536,0.18897,0.14198,0.11682
"4",0.30924,0.6705,3.0613,6.93187,1.66139,0.84377,0.61198,0.90616,1.01012,0.87561,0.44587,0.2233,0.15392,0.12183,0.07609,0.05028
"5",0.51072,0.3725,0.47011,2.50854,3.90227,2.05842,1.31436,1.06699,1.01193,1.10816,0.72278,0.45385,0.21173,0.11255,0.12211,0.09831
"6",0.85112,0.4876,0.22933,0.74649,1.97348,2.75369,1.82305,1.34152,1.11055,0.999,0.93315,0.51006,0.24279,0.10967,0.05937,0.03272
"7",0.63754,0.92155,0.73896,0.3099,0.77542,1.38889,1.72406,1.41601,1.08549,0.84072,0.73093,0.54088,0.2694,0.12573,0.0627,0.05302
"8",0.56034,0.95215,0.92486,0.62014,0.58079,1.06509,1.3686,1.72617,1.54126,0.9821,0.74989,0.47086,0.35735,0.21192,0.12528,0.04711
"9",0.36947,0.70959,0.88775,0.77823,0.77511,0.94236,1.24896,1.41695,1.68975,1.23381,0.88866,0.36827,0.29487,0.17797,0.11644,0.05158
"10",0.21566,0.42236,0.53944,0.79684,0.71784,0.80144,0.91144,1.03607,1.14257,1.19337,0.91029,0.44152,0.22929,0.11747,0.10668,0.08893
"11",0.25585,0.36572,0.49499,0.55454,0.68698,1.0124,0.96121,0.88064,1.18954,1.293,1.08558,0.72731,0.31845,0.12971,0.09266,0.07482
"12",0.33182,0.44141,0.33925,0.3934,0.48733,0.85656,1.01745,0.78794,0.8678,0.74644,0.93702,0.76305,0.44774,0.18817,0.09488,0.05678
"13",0.41556,0.42698,0.31422,0.28354,0.36347,0.59681,0.71204,0.85777,0.73104,0.6047,0.55442,0.66474,0.47563,0.31653,0.1979,0.07881
"14",0.18256,0.31715,0.34741,0.1591,0.20357,0.30313,0.46476,0.50068,0.54748,0.27014,0.306,0.33125,0.34068,0.26935,0.16591,0.07885
"15",0.12004,0.36136,0.31875,0.25934,0.10157,0.18409,0.21213,0.4221,0.49157,0.37704,0.24149,0.16662,0.34404,0.30651,0.28413,0.13472
"16",0.12271,0.17076,0.31537,0.21308,0.07964,0.07121,0.1326,0.1934,0.28074,0.31508,0.31494,0.09371,0.08187,0.13885,0.12929,0.08603
