"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.5791,2.19022,1.14505,0.69358,1.00958,1.49803,1.6963,1.51614,1.05918,0.72404,0.84806,0.76426,0.57173,0.46038,0.31671,0.15684
"2",1.77056,6.20997,2.15066,0.77768,0.46125,1.02623,1.2493,1.34692,1.19001,0.61353,0.48251,0.51449,0.51122,0.34603,0.18131,0.13528
"3",0.90945,2.9468,7.53851,1.37281,0.67034,0.63152,0.80286,1.01722,1.13731,0.75217,0.50564,0.32609,0.26269,0.25327,0.19289,0.16056
"4",0.50103,1.00716,2.83504,6.70252,1.71355,0.91537,0.64899,0.89673,0.94798,0.8586,0.49263,0.25398,0.19681,0.14689,0.08716,0.05731
"5",0.70466,0.54766,0.52791,2.32238,3.20652,1.71851,1.09774,0.85988,0.75182,0.82992,0.57342,0.3913,0.19719,0.10914,0.1109,0.08879
"6",1.10754,0.54288,0.27063,0.68762,1.53708,2.00409,1.45507,1.1588,0.92283,0.80061,0.72708,0.42152,0.22815,0.11313,0.05085,0.02855
"7",1.04162,1.05579,0.64862,0.3391,0.74018,1.27881,1.61277,1.48953,1.18674,0.9402,0.75207,0.57157,0.30647,0.15544,0.06483,0.05894
"8",1.06253,1.31414,0.83494,0.54123,0.47943,0.97154,1.31705,1.73811,1.59016,1.11541,0.85047,0.51447,0.35277,0.19942,0.10335,0.04183
"9",0.75427,1.12438,0.90356,0.63687,0.5401,0.80623,1.25248,1.41589,1.59337,1.28297,0.97454,0.43339,0.33504,0.16142,0.08755,0.04067
"10",0.37252,0.69128,0.62848,0.71451,0.47176,0.62193,0.88409,1.13421,1.11778,1.11243,0.84418,0.49569,0.24807,0.12422,0.06856,0.05648
"11",0.48205,0.55914,0.65867,0.67209,0.53804,0.75416,0.84729,0.9447,1.24735,1.2522,0.99172,0.71069,0.32333,0.11677,0.06485,0.04615
"12",0.62514,0.75682,0.45404,0.54333,0.43044,0.68219,0.87436,0.81778,0.97202,0.84629,0.90539,0.67443,0.38816,0.1644,0.06128,0.04265
"13",0.66712,0.752,0.45937,0.45106,0.3466,0.51621,0.6319,0.79671,0.78861,0.71425,0.6877,0.62278,0.30349,0.18955,0.10477,0.04272
"14",0.35321,0.55138,0.45,0.26239,0.23383,0.35093,0.45282,0.37205,0.4582,0.33863,0.44491,0.35963,0.2614,0.1287,0.07741,0.04389
"15",0.18602,0.4898,0.37606,0.31854,0.08259,0.16334,0.1218,0.21354,0.23194,0.19007,0.22432,0.15283,0.20882,0.13037,0.10901,0.06324
"16",0.2453,0.31212,0.42895,0.36763,0.09583,0.07771,0.10665,0.19219,0.20085,0.17854,0.22642,0.13884,0.09812,0.1172,0.0637,0.0303
