"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.396308741938874,0.275483989191948,0.116511713468646,0.0496980882737072,0.081763295409125,0.201553013136801,0.373462218233592,0.33981170341779,0.125371138944477,0.0424969693703732,0.0376648405713089,0.0246228283615476,0.0172605621578324,0.00516979438886594,0.00184798945320608,0.00332970617286815
"5-9",0.173679711312254,0.53441401799795,0.212171917257463,0.0678618399094036,0.0232078250128966,0.0812395996600999,0.28500345623247,0.367106447294941,0.258258879490156,0.0810199002842053,0.0235732136489256,0.0167402226717417,0.0100735888105947,0.00502288018531989,0.0022638720539889,0.00300017667102878
"10-14",0.0927876529755136,0.272640996161467,1.0523141817566,0.280968947783918,0.0439962032236184,0.0240814571894706,0.0949498125434803,0.295632610315871,0.418407556647296,0.19070287943157,0.0515166838163923,0.0124371520075836,0.00899319133484356,0.00721575016625097,0.00652691191667756,0.00409064208473429
"15-19",0.0527200209770787,0.10152553133144,0.383778812848849,1.13860796044408,0.19652938132463,0.0382079875048096,0.0216812863899772,0.147238374826693,0.354639458762361,0.462384494667416,0.196139579979735,0.043293995773268,0.0135077930845718,0.00955998495295783,0.00508775972672455,0.00369398791451285
"20-24",0.110392305590041,0.0599802587183018,0.0780009124017108,0.383746882459554,1.13431044478181,0.217767977010218,0.0438051598890416,0.0204576714243067,0.125982031607538,0.46776577745574,0.284611283446727,0.114698440749774,0.0181591347510752,0.00334798190636345,0.00421673518712273,0.00420523948746123
"25-29",0.410257696070259,0.123904979450715,0.0398074943363948,0.078904281479624,0.268985315321241,1.13207134262673,0.231664224733201,0.0384621348034785,0.0200760415461828,0.0763612799195085,0.255309414299643,0.135211153624335,0.0518776730688279,0.0118594573645043,0.00181874099704109,0.00774458702965364
"30-34",0.668569133559221,0.60316092273402,0.238258611216266,0.0403963014337535,0.0690334953063427,0.250733320273016,1.1055595244338,0.250362966718293,0.0784791652347447,0.0235884360029341,0.0433673950125526,0.0793392761179997,0.0778139345862498,0.0128346659528697,0.00571421503143195,0.0048092555909627
"35-39",0.56511040557163,0.84361870319362,0.633113317926136,0.220647950335529,0.0330827307115825,0.0437029751933397,0.185362176327406,1.11316281635668,0.190670046410027,0.0470836482368421,0.0248662442735458,0.0203078038679428,0.0394996286123733,0.0196395750601993,0.0092895708996532,0.0035968510825646
"40-44",0.24587211155549,0.548999689779514,0.779281639292062,0.506941919549384,0.121153999450892,0.0357618820625577,0.0849500747837956,0.193495850207386,0.92873879424463,0.17301781129606,0.0393024005598239,0.00801043361562127,0.0249817511708741,0.0229417476771186,0.0095857151248452,0.0088957924653899
"45-49",0.145184486721444,0.316824289630665,0.535178379167777,0.812573043534634,0.474344440890941,0.0949522914759727,0.0376196585870082,0.0995344358301221,0.199174704416774,0.962606130365919,0.176990480375926,0.0365978268509259,0.0142672110055574,0.0117644079837763,0.00987145772835417,0.0182189781244273
"50-54",0.237936645415644,0.200203595078247,0.354610715219623,0.50630398688983,0.556359240662943,0.337365528283899,0.110168046785456,0.057141175291924,0.0974586732837513,0.238982042640944,0.95394947869918,0.182914072237765,0.0342262997909311,0.01081490339459,0.0102983491958927,0.0335877361954385
"55-59",0.393019638849319,0.389741133163667,0.252733651006716,0.346125816213057,0.360896380894969,0.41271796319561,0.319047388834837,0.0963115765104049,0.0503740032050705,0.155725373348909,0.273269818971805,0.954904589763568,0.169807352188841,0.052130402715355,0.00831083377203273,0.0292132285633777
"60-64",0.370485436329493,0.342986138052579,0.236786727798714,0.196868163439823,0.143844718536913,0.211574942930534,0.313345074803298,0.200904561558432,0.0979669048645313,0.0474045138237964,0.101995944718959,0.211429856590313,0.810167419299557,0.113930200547416,0.0258415747713356,0.00654481396526162
"65-69",0.197075412461913,0.302500777591735,0.272331493250452,0.14082773509097,0.0918122939845571,0.108449229406765,0.186470282512152,0.210203876333289,0.170094151728126,0.0651818818196261,0.0612095967643814,0.0921235180923023,0.126890056525375,0.588511910059476,0.0812241996129104,0.0123291065170691
"70-74",0.0979890672230779,0.305347092877958,0.279076195411553,0.224046714764024,0.0408850757037009,0.0886292648799618,0.0747226589397285,0.181377197100118,0.173297305711136,0.143672321840951,0.0814591042986652,0.0441331863687017,0.105339127615489,0.141744115108666,0.419231849079782,0.0913157984971529
"75+",0.234095430267072,0.31807772450633,0.487762490374784,0.382282302022188,0.0956913465306946,0.0925385773636437,0.108534382923422,0.224040479064913,0.286147342616953,0.249610365783121,0.344472102136086,0.155483267107259,0.055159701888692,0.0996285691326285,0.100932871258929,0.341578776438006
