"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.2458680050803,0.103437790508155,0.0654478781417983,0.0648821794507327,0.115433715337253,0.204101282132985,0.265642207918887,0.232995897895261,0.162686274485929,0.130293189509669,0.172489140735422,0.144549843577243,0.09263722846366,0.0646024563322457,0.041001076508997,0.0237513225458069
"5-9",0.112627937930597,0.412284709302551,0.186823989545926,0.0695486226154315,0.0619897097735007,0.14243303669876,0.195842682370547,0.222364094852908,0.193962610615668,0.105371761666546,0.0924180679574979,0.0961231401411293,0.086184679385698,0.0521227878921421,0.0250120482226531,0.0227408869564545
"10-14",0.0448680819206511,0.231825175326195,1.01391428562116,0.212686052062129,0.148049273736337,0.144958192641804,0.188452421765036,0.230330289287432,0.274267667609041,0.197010346596948,0.141763744292991,0.0884851725950699,0.0599475307156117,0.050255843760906,0.0361024084097293,0.038252319759319
"15-19",0.0328769658345973,0.100580945586425,0.57866830000255,2.32899046004898,0.593388892625604,0.321329272004775,0.229184893424276,0.280476437797765,0.296187685294616,0.297846480256887,0.147282679802554,0.0734133460673251,0.0519461943291677,0.0383289157885947,0.0231297798874963,0.0189090396004318
"20-24",0.0491205020281669,0.0608037805777997,0.112087776993107,0.968683237541669,1.64863659542609,0.754515212313363,0.503543730818519,0.341877200823012,0.274158778854999,0.361517289565475,0.240479786196321,0.159861928062933,0.0620881494181747,0.0386692360287719,0.0428511055176418,0.0415682204106981
"25-29",0.0983025281879633,0.0496637865444517,0.0552831167848649,0.290039925343922,0.852762167697385,1.25990129803905,0.80681812858031,0.552218236654424,0.38074230432399,0.389779842135237,0.36089084478715,0.194235474495172,0.0738722871556714,0.0446268720050406,0.0282976054311044,0.0175650554533334
"30-34",0.111833748481458,0.0772503696020809,0.14508942007865,0.155213848458072,0.43250104657315,0.736178018744264,1.03982820758327,0.758838519403904,0.492412941928749,0.425400181667979,0.472622383232893,0.342392465755425,0.151282518775688,0.0895064248612475,0.0456587581412074,0.0522477243375276
"35-39",0.103733737834251,0.11883349996615,0.11067597181806,0.109940660922745,0.275626267085683,0.560092422440369,0.789426425947925,0.983069872425197,0.706825153909589,0.512953432149939,0.383012118195767,0.304703147515026,0.25259394687288,0.143392295706073,0.0855816159512572,0.0417075711186075
"40-44",0.0732197540625565,0.0923421649671522,0.178880562536952,0.154160657348365,0.291234786520284,0.404875483596275,0.629361877405686,0.695121059272145,0.77745142212457,0.535344941393215,0.40235545321762,0.189978856645048,0.17370942981814,0.100129313585941,0.0771797625608492,0.040131597758
"45-49",0.0250133110636303,0.0399624081070969,0.064366117568873,0.164698014891002,0.238266456814971,0.342435736514015,0.4729534719938,0.540020555580606,0.534249652030256,0.619166881809622,0.527748732965283,0.242536451087293,0.166502590310583,0.089524551051074,0.0808404078690131,0.076876948581521
"50-54",0.0435779182012516,0.0794922160273313,0.111577049140637,0.22253055519742,0.427721374365165,0.628618563225114,0.518826935663705,0.514406904749396,0.600235164060833,0.758168620851774,0.652367861919233,0.51885329409954,0.304358559059177,0.13652813366286,0.0911709909054654,0.0756971367994594
"55-59",0.0595496206849253,0.0515015859564892,0.0685045189583027,0.109079516083031,0.28749724115841,0.561074100571287,0.654816766464334,0.55534334940315,0.559690453068377,0.44602258580405,0.716952538484968,0.671956976452235,0.419951943627601,0.192494429007189,0.108093497574693,0.072286158291326
"60-64",0.0386337665328985,0.0410622349226661,0.0436944889612808,0.093137247573146,0.206600779633535,0.368105225810611,0.427859557098497,0.524168386894532,0.466101302039969,0.42678976795054,0.42305848709966,0.52633264374985,0.441848646807305,0.264565207614692,0.188001902868136,0.0971622185463619
"65-69",0.0301576062090362,0.0387541625555961,0.0304481741485973,0.0430050654520577,0.132126899255449,0.238930006821141,0.340632047737753,0.312031820413519,0.306272706717547,0.275368727803573,0.333343737686321,0.362372416898543,0.33170785808105,0.237304105114195,0.127387758488642,0.0936113384083451
"70-74",0.0114478651798692,0.0235908309867799,0.0420208002356721,0.10521329423288,0.10268004278149,0.17335818524247,0.201088321755905,0.286089521800493,0.345418094748848,0.294393611108947,0.263716197377902,0.264397797660755,0.419995592732114,0.310809322610519,0.290259892334433,0.13032328795281
"75+",0.0217532286071366,0.0215127351927842,0.0392834861082501,0.0291174850595806,0.0670689345537153,0.10369015046144,0.221726456080933,0.181911703719687,0.178943950747226,0.250940305232809,0.200462683411321,0.194208214364402,0.17740412337507,0.194213312892138,0.171386398446837,0.143203222257222
