"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0,0,0,0,0,0,0,0,0,0,0,0,0,8.20604524144799e-92,1.20585150153575e-05,3.16436833811157e-125
"5-9",0,0,0,0,0,0,0,0,0,0,0,0,0,1.34955577649482e-05,7.64591325099167e-79,2.38392072802515e-65
"10-14",0,0,0.0084553149714476,0.00556376657139893,0.00791629870045914,0.00218893207515974,0.0170681777348017,0.00480837063592148,0.0167394667087877,0.00956731493733435,0.00354252829561914,6.90844535459704e-09,4.19619018068163e-18,2.79780317050874e-53,4.95800769991485e-06,3.77718082671442e-102
"15-19",0,0,0.00991659295787856,0.516482439665522,0.551488135242267,0.303100776879972,0.269585025413139,0.247719210632821,0.273714276723282,0.212310374695005,0.116586642031642,0.0438047805278353,0.005134961871309,8.34699601569499e-06,2.85972822398043e-06,1.8892612209825e-31
"20-24",0,0,0.0172939259496651,0.371698257202476,0.958714817350967,0.878074373620901,0.699197039949651,0.76152722524669,0.570272843049409,0.449363751253962,0.320841328503049,0.116717749197265,0.0188442538321635,9.86113406685426e-06,1.32609387026297e-05,3.74318048013413e-06
"25-29",0,0,0.0212549332361424,0.31222465554109,0.871924114379022,1.40320426977948,0.95797556469637,0.924564624017442,0.847171906314743,0.584374487390477,0.449184993437065,0.164318234951909,0.02402070574644,1.60674627209247e-05,1.01182607649525e-05,3.01442534314934e-06
"30-34",0,0,0.0229768487069272,0.160980312304099,0.57641529040478,0.90824487646466,1.13399309464925,0.983074866473753,0.873808746171167,0.701896335040359,0.395902568238116,0.182901511590156,0.0214589485514152,1.63795562861678e-05,4.10100850711255e-06,3.49478980213196e-06
"35-39",0,0,0.0139675056158168,0.317401127373857,0.472661407474343,0.84328006879169,0.861530460022951,1.17681566346172,1.13552437947177,0.773124524269016,0.526396028031221,0.165845877840384,0.0150334028287098,1.22988529792325e-05,9.13512833417088e-06,6.02097415838912e-06
"40-44",0,0,0.0156546447120687,0.196613705354235,0.551794264547935,0.827212538543345,0.93087697050405,0.984752523066658,1.19660354817079,0.945957770564934,0.635772141927928,0.17464786000848,0.0218636266967503,1.43626161051225e-05,1.0272156668633e-05,1.29503893416799e-05
"45-49",0,0,0.0205497551632789,0.241798133533046,0.370008868218002,0.611805823947892,0.748401976429971,0.813356053623965,0.834589384081947,0.80140081215514,0.482710918905017,0.19448347302382,0.0171334395614821,1.62810370309725e-05,1.08243610478748e-05,6.09172338735696e-06
"50-54",0,0,0.020388289027387,0.165956632251131,0.282605587109171,0.565606885884752,0.629030291372553,0.647508188372126,0.869638158832404,0.825297006873415,0.586302209065366,0.225216577500871,0.0187891017926715,1.18079721296951e-05,1.18226645434458e-05,1.01613164687284e-05
"55-59",0,0,0.0256217246138689,0.0909563437161484,0.155302084177515,0.272993369476104,0.362133994220932,0.337530928307911,0.427974948125522,0.332161491078462,0.287966551010183,0.142673601742626,0.014455852889098,1.34978303537199e-05,6.58739925151983e-06,6.65716755912865e-06
"60-64",0,0,0.00447547877834465,0.00638174383430865,0.0319397230839729,0.0544047693175489,0.0571789456777989,0.0667989196583993,0.0716375743259969,0.0688222920155181,0.0491715840504313,0.0300530736174315,0.00256571101284241,2.03019580125905e-05,8.26102155746138e-06,1.48398182163668e-05
"65-69",7.60299521145735e-06,3.36326753855134e-06,7.64855295622674e-06,2.27621532264405e-05,3.14933351214398e-05,7.89308410220945e-05,7.24212841810556e-05,2.91748202958044e-05,6.61873731914089e-05,5.95693237614859e-05,7.70713499676886e-05,5.30687747550547e-05,4.66030116729831e-05,1.41633235369618e-05,2.49066205094463e-05,1.19109037525741e-05
"70-74",5.78863840280149e-55,7.88785149416723e-42,2.54830412385497e-06,2.60648190953352e-05,1.68036205292059e-05,2.12446738801606e-05,3.57267602914169e-05,4.023770328994e-05,3.56401934838515e-05,3.09769252220888e-05,2.13053382126404e-05,4.49709413682317e-05,2.61368372879117e-05,1.68266203450558e-05,1.66514322038967e-05,2.60822813286115e-05
"75+",2.3572127101662e-141,9.06871674094152e-97,1.18637122150631e-89,9.39934076423345e-22,4.66000451729006e-05,4.6966401121415e-05,4.69316082196987e-05,8.42184043793238e-05,2.77788167870324e-05,1.03294377711226e-05,1.06803617525547e-05,7.26341826022827e-75,1.1007397129367e-65,1.02831671225411e-05,5.16902993520797e-49,8.28040508722867e-43
