"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.38844,0.77709,0.39356,0.25538,0.4029,0.67072,0.75943,0.63927,0.36988,0.24629,0.31162,0.26979,0.20266,0.14311,0.0959,0.05542
"2",0.73702,6.55347,1.05633,0.29228,0.19288,0.43754,0.72014,0.71407,0.53625,0.25906,0.18548,0.2107,0.19335,0.12904,0.06837,0.05588
"3",0.28062,2.16954,11.20758,0.89855,0.32858,0.27857,0.4683,0.68258,0.73181,0.43495,0.24435,0.15064,0.11833,0.11693,0.09467,0.07949
"4",0.18233,0.41933,3.62836,10.8121,1.1028,0.48988,0.34953,0.56899,0.75209,0.69816,0.34103,0.14922,0.1012,0.07909,0.04951,0.0389
"5",0.30993,0.24349,0.29863,2.58336,3.55212,1.52395,0.95586,0.80265,0.7702,0.94344,0.64964,0.35344,0.14793,0.0689,0.07894,0.06973
"6",0.63463,0.28939,0.15912,0.49197,1.63655,3.13196,1.83819,1.4352,1.21537,1.04432,1.00632,0.53995,0.24164,0.08998,0.04692,0.03513
"7",0.70942,0.7949,0.59367,0.27822,0.85113,1.79455,2.78901,1.94239,1.50136,1.18876,0.9479,0.71734,0.35151,0.14563,0.07478,0.06967
"8",0.68718,0.98704,0.85626,0.46821,0.58095,1.36348,1.7784,2.76743,2.05667,1.36101,1.00394,0.59126,0.39634,0.22565,0.13523,0.05414
"9",0.50366,0.83556,1.05272,0.85268,0.81923,1.26459,1.74104,1.96431,2.72194,1.76226,1.23508,0.51043,0.3609,0.19811,0.13937,0.06634
"10",0.31006,0.5616,0.70487,1.02931,0.90478,1.08899,1.29817,1.51356,1.63002,2.05459,1.23212,0.60493,0.28175,0.14271,0.12829,0.1234
"11",0.50255,0.509,0.68644,0.83337,1.0513,1.47044,1.33053,1.2568,1.67878,1.80782,1.82076,0.97671,0.39836,0.15833,0.11572,0.11301
"12",0.82552,0.83898,0.54023,0.67578,0.77399,1.37683,1.56396,1.1645,1.27515,1.08866,1.3248,1.46405,0.64036,0.26756,0.13645,0.10309
"13",1.11693,1.02246,0.63248,0.63774,0.62854,1.04109,1.2532,1.2741,1.05614,0.86271,0.84533,1.01386,1.06903,0.52037,0.31859,0.13362
"14",1.01646,1.44774,1.1277,0.61475,0.63838,0.86136,1.25341,1.29736,1.14597,0.65083,0.72277,0.80695,0.8537,1.07997,0.41823,0.20939
"15",0.54738,1.47035,1.17076,1.00745,0.34801,0.70405,0.61909,1.15826,1.21809,0.93615,0.68754,0.54347,0.94514,0.84488,1.07458,0.39278
"16",0.40101,0.51539,0.7054,0.57842,0.22702,0.22896,0.35568,0.47898,0.48411,0.53652,0.52516,0.3195,0.2474,0.35098,0.31478,0.27948
