"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.35979,0.80447,0.37354,0.23261,0.33977,0.54181,0.68041,0.60975,0.38259,0.23235,0.27949,0.24746,0.18284,0.14058,0.09313,0.04893
"2",0.73969,7.16155,1.03699,0.26824,0.15757,0.36676,0.54151,0.62428,0.53369,0.24307,0.17211,0.17951,0.17269,0.11825,0.06135,0.0478
"3",0.22882,2.09195,10.6747,0.6736,0.2375,0.20466,0.29932,0.45536,0.58342,0.33876,0.19426,0.11574,0.08858,0.08708,0.06757,0.05702
"4",0.12501,0.28735,2.53494,6.08381,0.69499,0.33436,0.2372,0.34513,0.44546,0.43288,0.23417,0.10381,0.06718,0.0512,0.03036,0.02161
"5",0.40129,0.32165,0.39878,2.28559,4.49936,2.36899,1.56331,1.35174,1.19312,1.37985,1.00148,0.5979,0.3068,0.12136,0.10498,0.08673
"6",1.59719,0.73823,0.39895,1.19426,3.94207,6.27904,3.53698,2.53599,2.06264,1.83312,1.9225,1.14078,0.5923,0.25344,0.11485,0.07265
"7",1.91746,1.90071,1.32134,0.63208,1.97433,3.40322,5.01164,3.37545,2.45135,1.90042,1.69599,1.37332,0.78492,0.38364,0.18193,0.16554
"8",1.3889,1.93548,1.50506,0.7949,1.10289,2.03839,2.59361,3.92817,2.86935,1.84824,1.40103,0.91821,0.70945,0.41918,0.23625,0.0948
"9",0.7339,1.20181,1.41592,1.00982,1.2412,1.61853,2.11084,2.34193,3.18277,2.07139,1.50047,0.66726,0.5334,0.28432,0.17001,0.08076
"10",0.37131,0.6724,0.80643,1.07563,1.134,1.25502,1.46783,1.66437,1.78525,2.10313,1.37642,0.7388,0.38349,0.18986,0.13077,0.11599
"11",0.47944,0.49434,0.65156,0.75367,1.09817,1.51727,1.42935,1.35122,1.80917,1.88761,1.77719,1.08837,0.47804,0.16442,0.09733,0.0827
"12",0.54198,0.56413,0.36316,0.44583,0.70645,1.18189,1.38038,1.11538,1.31424,1.09027,1.24955,1.15174,0.5723,0.18945,0.07543,0.05267
"13",0.42053,0.38702,0.22845,0.24805,0.47517,0.81184,0.90675,0.98488,0.96348,0.89046,0.79662,0.8314,0.51895,0.2178,0.09849,0.04098
"14",0.18436,0.26249,0.19383,0.10921,0.20879,0.41679,0.46805,0.30436,0.41112,0.29579,0.3583,0.29207,0.25845,0.18131,0.06557,0.03089
"15",0.05666,0.14743,0.11028,0.09747,0.03265,0.06417,0.06113,0.10718,0.1091,0.08656,0.07184,0.05605,0.08864,0.07649,0.09184,0.04144
"16",0.02168,0.03174,0.03656,0.03387,0.01508,0.01659,0.02151,0.03163,0.02695,0.02613,0.02621,0.01512,0.01143,0.01692,0.01478,0.01193
