"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.19987,1.67906,0.98174,0.63199,0.89081,1.31999,1.52206,1.36653,0.97614,0.66217,0.7696,0.69167,0.51576,0.4183,0.2879,0.14011
"2",1.54877,7.39265,1.98096,0.6754,0.41028,0.94203,1.21037,1.28394,1.1474,0.59203,0.45116,0.48447,0.48002,0.33535,0.17473,0.12957
"3",0.88224,2.87781,8.29035,1.25948,0.62259,0.5943,0.81603,1.0332,1.13894,0.73914,0.48459,0.31156,0.25174,0.24619,0.18798,0.15675
"4",0.52095,0.84784,2.79873,6.86727,1.72476,0.92752,0.67603,0.90783,0.9665,0.85887,0.47668,0.24664,0.18342,0.14534,0.08345,0.05405
"5",0.67253,0.42873,0.444,2.29872,3.47948,2.00691,1.33898,1.10846,0.93874,0.97197,0.70149,0.43796,0.23418,0.12188,0.1078,0.0865
"6",1.03992,0.44932,0.22966,0.69298,1.82672,2.66649,1.92879,1.54236,1.27509,1.04944,0.95535,0.51489,0.29401,0.14068,0.04976,0.02708
"7",1.00463,0.96378,0.6554,0.3538,0.94205,1.75149,2.23252,1.91788,1.51155,1.23363,0.956,0.66318,0.3613,0.18748,0.06649,0.05858
"8",1.00433,1.10702,0.80981,0.5465,0.63586,1.34462,1.71797,2.23141,2.02984,1.40255,1.07907,0.58005,0.39383,0.22386,0.10953,0.04341
"9",0.76592,0.96387,0.85897,0.63345,0.7448,1.17752,1.63334,1.84429,2.11026,1.67772,1.26521,0.50088,0.38013,0.19478,0.09799,0.04362
"10",0.39282,0.62697,0.57525,0.70621,0.59303,0.9043,1.22646,1.45086,1.48279,1.50562,1.1392,0.59286,0.30099,0.15686,0.07884,0.06496
"11",0.50064,0.48425,0.57466,0.62739,0.64963,1.06414,1.18519,1.22685,1.63385,1.71195,1.39418,0.84825,0.39213,0.14132,0.07167,0.05288
"12",0.64862,0.65702,0.38035,0.50713,0.48291,0.8342,1.04911,0.92591,1.09579,0.99617,1.06222,0.76801,0.457,0.18897,0.06416,0.04539
"13",0.69071,0.61724,0.38626,0.36883,0.36555,0.63667,0.75898,0.93326,0.89448,0.87236,0.819,0.72733,0.37953,0.25017,0.11017,0.0405
"14",0.40061,0.55862,0.3941,0.25351,0.26405,0.48131,0.60539,0.38593,0.56549,0.41648,0.54072,0.42105,0.35675,0.1863,0.10799,0.04144
"15",0.19842,0.41462,0.28348,0.24795,0.06586,0.13093,0.12462,0.19414,0.20634,0.16997,0.19891,0.1353,0.21151,0.16423,0.13764,0.09765
"16",0.17294,0.25767,0.27778,0.24357,0.0786,0.05958,0.07678,0.12478,0.143,0.17494,0.23948,0.13983,0.0748,0.10349,0.12327,0.04472
