"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.88241,0.95664,0.44096,0.29371,0.43545,0.69935,0.82865,0.7065,0.42539,0.27244,0.32947,0.28624,0.21446,0.15819,0.10681,0.05898
"2",0.95117,8.38986,1.23508,0.34298,0.2248,0.48332,0.77816,0.80719,0.64957,0.30096,0.21447,0.22959,0.21362,0.14522,0.07665,0.06085
"3",0.2234,2.25996,11.64683,0.79575,0.2697,0.21933,0.35138,0.53673,0.61944,0.35542,0.20207,0.12221,0.09266,0.09244,0.07308,0.0613
"4",0.14741,0.34524,3.61119,10.87397,0.89102,0.38601,0.28033,0.45087,0.57867,0.53684,0.26627,0.12065,0.07929,0.05939,0.03748,0.02758
"5",0.25921,0.21333,0.24651,2.47018,3.29315,1.4764,0.97862,0.87945,0.77691,0.88458,0.63856,0.37008,0.18011,0.0579,0.06317,0.05438
"6",0.65683,0.30689,0.16491,0.51812,1.85417,3.44812,2.01364,1.60721,1.36091,1.1593,1.13702,0.64573,0.32873,0.09233,0.04762,0.03289
"7",0.70811,0.81667,0.58642,0.28622,0.9514,1.91122,2.82302,2.02452,1.56199,1.26832,1.02227,0.79413,0.40907,0.14166,0.07304,0.06701
"8",0.579,0.84694,0.71887,0.41145,0.6157,1.40393,1.71159,2.60105,2.02033,1.37631,1.06812,0.62767,0.38563,0.18392,0.11001,0.04368
"9",0.44315,0.74732,0.92108,0.76695,0.82991,1.31942,1.70365,1.91456,2.59723,1.76777,1.3097,0.57286,0.39329,0.16691,0.11469,0.05462
"10",0.34823,0.63394,0.76626,1.13281,0.98686,1.21025,1.41164,1.64202,1.75427,2.19955,1.38508,0.73789,0.35455,0.14669,0.1312,0.12057
"11",0.53417,0.57751,0.77192,0.91273,1.14102,1.63828,1.48779,1.43119,1.89643,2.06259,2.05267,1.19813,0.50301,0.16522,0.12018,0.10982
"12",1.17699,1.21042,0.78062,0.96056,1.11154,1.8843,2.06432,1.56066,1.69849,1.48624,1.8597,2.01781,0.95248,0.36859,0.18796,0.13477
"13",1.259,1.1713,0.72097,0.7383,0.7797,1.30722,1.51076,1.57993,1.36295,1.17893,1.14531,1.33969,1.24253,0.57656,0.34996,0.14603
"14",0.96123,1.36373,1.05965,0.57157,0.59578,0.78817,1.14107,1.14765,1.03119,0.59062,0.66449,0.74142,0.77879,0.9666,0.38293,0.18824
"15",0.43463,1.15191,0.89681,0.78274,0.26076,0.52,0.47173,0.86099,0.88465,0.69225,0.5205,0.41375,0.71852,0.65206,0.80028,0.30083
"16",0.59247,0.75632,1.02994,0.83365,0.32237,0.3166,0.50272,0.67624,0.68631,0.74128,0.72799,0.44402,0.3475,0.49776,0.44214,0.37845
