"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.98279,0.93647,0.36244,0.22841,0.31909,0.64314,0.99109,0.80106,0.39691,0.24438,0.27499,0.24402,0.17623,0.13728,0.09522,0.04944
"2",0.84832,7.50919,0.97911,0.24099,0.16016,0.32283,0.72066,0.84274,0.61572,0.24079,0.15305,0.1527,0.15192,0.10778,0.05691,0.04402
"3",0.19417,1.99052,10.11202,0.80676,0.25606,0.1944,0.32096,0.62341,0.80746,0.4274,0.19834,0.11439,0.08781,0.08745,0.06928,0.05947
"4",0.11793,0.31073,3.2708,10.59228,1.16552,0.5233,0.40782,0.59078,0.84627,0.87035,0.38615,0.16174,0.08,0.0609,0.03969,0.02575
"5",0.205,0.18163,0.24237,2.51337,3.93162,1.64297,1.1232,1.02263,0.90867,1.24322,0.82214,0.44405,0.14667,0.05976,0.06873,0.05629
"6",0.60361,0.21345,0.11328,0.5789,1.86722,3.67154,1.96564,1.53828,1.31587,1.08883,1.14242,0.59525,0.21713,0.07701,0.04505,0.02708
"7",0.76459,0.73678,0.42201,0.30627,0.97913,1.81593,3.15651,1.99463,1.53072,1.24801,0.98234,0.72553,0.30166,0.12659,0.06679,0.06414
"8",0.64178,0.98267,0.7655,0.53441,0.71231,1.4267,1.82779,3.25923,2.16512,1.45297,1.10084,0.62707,0.35419,0.19537,0.12523,0.05122
"9",0.29308,0.58759,0.92398,0.81574,0.87099,1.26998,1.67243,1.92198,3.02034,1.81192,1.30089,0.53867,0.29136,0.14394,0.11044,0.05289
"10",0.1771,0.32633,0.52052,1.14253,0.99808,1.05644,1.34017,1.5524,1.70602,2.4752,1.31345,0.66896,0.25371,0.12251,0.11367,0.09478
"11",0.27947,0.36548,0.51696,0.89457,1.21609,1.59856,1.42764,1.42961,1.9129,2.13916,2.46861,1.18997,0.42998,0.17385,0.12652,0.11078
"12",0.45647,0.46696,0.34589,0.58327,0.84682,1.37159,1.56454,1.27493,1.47022,1.2587,1.59164,2.04199,0.68433,0.28445,0.15609,0.10346
"13",0.46479,0.4169,0.27808,0.32952,0.46847,0.78638,0.94921,0.99481,0.89598,0.77602,0.75533,0.94057,1.42025,0.48054,0.31475,0.13266
"14",0.29318,0.41594,0.32548,0.20836,0.27281,0.413,0.58551,0.53159,0.53651,0.38168,0.42111,0.49599,0.5529,1.02521,0.30956,0.14502
"15",0.17657,0.45255,0.39496,0.44943,0.18802,0.32708,0.33374,0.57294,0.63011,0.51898,0.39132,0.36874,0.73131,0.73412,1.07619,0.33345
"16",0.2289,0.27965,0.38107,0.29797,0.16815,0.19791,0.35479,0.38913,0.42396,0.45023,0.47082,0.32819,0.2955,0.41261,0.40332,0.43397
