"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.29511,1.04128,0.4314,0.28486,0.36947,0.56649,0.81733,0.83611,0.58059,0.28505,0.31105,0.27692,0.21368,0.16672,0.11012,0.06169
"2",0.92029,8.61781,1.10691,0.28816,0.20024,0.36416,0.57747,0.69453,0.72885,0.30178,0.18656,0.18699,0.17899,0.12558,0.06563,0.05384
"3",0.18112,2.07594,9.90949,0.66146,0.22639,0.17453,0.25173,0.40973,0.58428,0.32789,0.1951,0.10398,0.07514,0.07613,0.06244,0.05421
"4",0.1092,0.27039,3.02097,9.40757,0.72069,0.30932,0.22093,0.32009,0.4382,0.47242,0.26206,0.09969,0.05854,0.04438,0.02867,0.02157
"5",0.23693,0.23513,0.26995,2.39253,3.61157,1.66606,1.12389,1.00528,0.87476,1.05767,0.77295,0.438,0.19264,0.06927,0.07214,0.06154
"6",0.64657,0.32495,0.18528,0.61395,2.20922,4.05286,2.2932,1.77363,1.51229,1.29438,1.31209,0.79213,0.38048,0.12453,0.0583,0.04402
"7",1.05223,1.07038,0.71945,0.37527,1.2817,2.42694,3.88513,2.54003,1.90422,1.4869,1.2067,0.97635,0.5815,0.23438,0.11828,0.10944
"8",1.05723,1.39127,1.05196,0.56036,0.84626,1.76919,2.24278,3.6609,2.5941,1.66506,1.20241,0.72599,0.55991,0.31797,0.18654,0.07865
"9",0.49813,0.85989,0.97215,0.70536,0.91805,1.42817,1.8344,2.06178,2.9015,1.86468,1.30208,0.5352,0.38403,0.18867,0.12834,0.06513
"10",0.30071,0.57883,0.69315,1.0332,0.99481,1.21445,1.44818,1.66688,1.79793,2.2616,1.34357,0.67281,0.33524,0.15631,0.13525,0.12761
"11",0.43865,0.50159,0.69674,0.85852,1.1391,1.55491,1.41459,1.37361,1.84355,1.9758,1.93031,1.06096,0.46404,0.175,0.1254,0.11715
"12",0.86115,0.90254,0.59653,0.74558,0.98589,1.63609,1.75324,1.33044,1.49256,1.3016,1.56453,1.70898,0.81014,0.34516,0.17305,0.13104
"13",0.9871,0.94422,0.58611,0.5965,0.71763,1.18453,1.41459,1.42388,1.22667,1.0546,0.98675,1.17461,1.28331,0.57159,0.35562,0.15193
"14",0.65293,0.94521,0.73439,0.39689,0.45723,0.64921,0.96541,0.88309,0.83907,0.50301,0.57239,0.64993,0.66142,0.88187,0.32362,0.16183
"15",0.26397,0.71217,0.57018,0.5088,0.18369,0.34529,0.34204,0.56796,0.62358,0.48366,0.386,0.3121,0.57401,0.50607,0.64545,0.24337
"16",0.15736,0.20592,0.27815,0.22365,0.09219,0.09432,0.15458,0.19878,0.20436,0.22192,0.21946,0.1413,0.11432,0.15882,0.14312,0.12303
