"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.49055,1.15421,0.70222,0.4604,0.73184,1.05261,1.15017,0.97141,0.65489,0.4446,0.54462,0.50018,0.36794,0.27951,0.1841,0.09414
"2",1.04173,6.65547,1.61018,0.5661,0.35117,0.80407,1.06815,1.06357,0.90499,0.45344,0.35247,0.38902,0.37767,0.2538,0.1328,0.09742
"3",0.52272,2.43531,9.00583,1.1453,0.52203,0.45818,0.6631,0.88176,0.98002,0.61234,0.38891,0.2465,0.1969,0.19763,0.15134,0.1217
"4",0.29556,0.62064,3.05275,8.06438,1.36269,0.67003,0.45337,0.68552,0.7996,0.72811,0.39617,0.18813,0.14115,0.11145,0.07079,0.04698
"5",0.44537,0.3488,0.40796,2.40302,3.29269,1.58558,0.95526,0.71731,0.68353,0.81815,0.55617,0.34263,0.15323,0.08786,0.10062,0.08242
"6",0.83516,0.40878,0.21947,0.62318,1.68778,2.6862,1.74788,1.29427,1.05784,0.88185,0.85541,0.43435,0.22413,0.09884,0.0569,0.03436
"7",0.88679,1.00148,0.74746,0.34101,0.84567,1.73301,2.29761,1.78593,1.33451,0.97727,0.86099,0.60317,0.34832,0.16514,0.09252,0.08173
"8",0.92213,1.28617,1.09712,0.6024,0.55475,1.27094,1.70543,2.29077,1.86063,1.13855,0.8538,0.50333,0.44913,0.2707,0.16834,0.06645
"9",0.7206,1.12731,1.28412,0.97501,0.77042,1.12039,1.58459,1.79066,2.18327,1.44304,1.0189,0.37153,0.36718,0.23044,0.16333,0.07614
"10",0.40115,0.70909,0.82137,1.0493,0.80462,0.86944,1.00503,1.19356,1.27674,1.31981,0.96889,0.40053,0.25125,0.13776,0.13236,0.1152
"11",0.55467,0.57203,0.7452,0.82105,0.83904,1.10047,0.9856,0.91247,1.20744,1.2197,1.06922,0.6337,0.31109,0.12908,0.10004,0.08315
"12",0.64426,0.66082,0.41843,0.49558,0.476,0.78715,0.84569,0.61247,0.64477,0.53648,0.68472,0.54489,0.35388,0.15639,0.07925,0.0538
"13",0.60087,0.56348,0.33898,0.34923,0.30062,0.50417,0.59836,0.61973,0.51937,0.40534,0.40075,0.40801,0.33149,0.20817,0.12696,0.051
"14",0.37183,0.52576,0.41149,0.22011,0.21239,0.26318,0.39417,0.39218,0.35077,0.18094,0.19993,0.22433,0.23329,0.21733,0.11769,0.05501
"15",0.17579,0.46391,0.35336,0.31197,0.09079,0.18809,0.16905,0.30367,0.30982,0.23581,0.18269,0.13353,0.23173,0.19907,0.19693,0.0977
"16",0.15892,0.20739,0.27666,0.23167,0.08284,0.08008,0.12258,0.1805,0.1804,0.18122,0.17896,0.09981,0.07528,0.11144,0.09936,0.06611
