"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.56895,2.11931,1.11862,0.76019,1.17081,1.66439,1.63687,1.3519,0.8506,0.58268,0.78403,0.77573,0.54785,0.41945,0.26042,0.13117
"2",1.71848,6.67786,2.07968,0.8939,0.48809,1.13007,1.33917,1.35355,1.04907,0.52161,0.43472,0.50916,0.46983,0.3318,0.16163,0.117
"3",0.79141,2.72062,6.23481,1.5813,0.72626,0.6201,0.80742,1.08381,1.09477,0.69563,0.46798,0.30054,0.23143,0.24177,0.1751,0.14237
"4",0.45367,0.93983,2.75197,6.53992,2.00077,1.03607,0.6555,0.94835,0.99854,0.90113,0.58124,0.29119,0.19463,0.14857,0.08535,0.05703
"5",0.70992,0.51978,0.6124,2.91927,4.11845,2.39456,1.31239,0.98945,0.89629,1.00294,0.80889,0.5525,0.23838,0.1273,0.12253,0.09955
"6",1.30055,0.59229,0.29952,0.99418,2.39304,2.92585,1.89963,1.31578,1.01308,0.90567,1.0024,0.61207,0.30921,0.14989,0.06401,0.03807
"7",1.19663,1.32725,0.82301,0.44051,1.06844,1.86254,1.97359,1.64984,1.14951,0.87826,0.82887,0.70568,0.40914,0.1947,0.09158,0.07522
"8",1.01601,1.54971,1.18182,0.77697,0.6183,1.12804,1.43985,1.80669,1.48408,0.9534,0.75052,0.521,0.42507,0.2682,0.14165,0.05494
"9",0.61325,1.12042,1.2333,1.04728,0.79852,0.89769,1.20557,1.38899,1.48815,1.12038,0.83127,0.36222,0.31405,0.20971,0.11585,0.05302
"10",0.30122,0.57578,0.72934,1.12782,0.82023,0.74249,0.78654,0.95984,0.98134,0.98635,0.79153,0.40414,0.19948,0.11739,0.08792,0.07618
"11",0.70275,0.53778,0.7164,1.12508,1.25692,1.31712,0.95359,0.82301,1.04604,1.10098,0.95567,0.72124,0.28112,0.11182,0.07175,0.06503
"12",1.08419,0.81542,0.43442,0.7891,0.93058,1.38438,1.25766,0.8188,0.78175,0.66632,0.89278,0.6794,0.40645,0.16755,0.06947,0.04513
"13",1.17342,0.81207,0.3973,0.53135,0.58629,0.92777,1.01044,0.9347,0.64892,0.49975,0.51438,0.58916,0.32956,0.2528,0.12837,0.05138
"14",0.85607,1.04547,0.63475,0.40119,0.48129,0.66712,0.92199,0.89165,0.64587,0.29608,0.33133,0.33249,0.31385,0.20276,0.12183,0.05322
"15",0.3275,0.73271,0.46444,0.44539,0.14425,0.37452,0.2969,0.57158,0.44251,0.30148,0.20289,0.14579,0.25095,0.21678,0.17791,0.1001
"16",0.57671,0.67205,0.8546,0.8282,0.30135,0.24698,0.32794,0.74453,0.48706,0.44381,0.49368,0.15936,0.10719,0.16927,0.14099,0.0628
