"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.65905,2.14732,1.24741,0.77407,1.15057,1.66057,1.82269,1.59268,1.09449,0.75787,0.9109,0.83446,0.6118,0.48258,0.32205,0.16161
"2",1.69436,6.71847,2.27394,0.81322,0.48049,1.10374,1.38365,1.43918,1.24517,0.64537,0.5055,0.55559,0.53647,0.36689,0.19004,0.14036
"3",0.83947,3.08209,10.31348,1.45426,0.70243,0.6386,0.86221,1.11404,1.24102,0.80521,0.52683,0.34016,0.27029,0.26908,0.20372,0.16755
"4",0.47153,0.91776,3.02334,7.39138,2.19299,1.16388,0.86923,1.12149,1.23328,1.11333,0.64087,0.33681,0.2378,0.17672,0.09043,0.05957
"5",0.62182,0.47309,0.50976,2.61988,4.00562,2.32554,1.55205,1.34419,1.1421,1.20507,0.88645,0.56867,0.32504,0.14533,0.11262,0.09068
"6",1.06658,0.52698,0.2716,0.962,2.23192,3.18132,2.1615,1.74646,1.46803,1.22663,1.15015,0.67543,0.40699,0.17786,0.05423,0.03194
"7",0.97309,1.07566,0.73579,0.48462,1.14805,1.95502,2.44365,2.06332,1.64957,1.34955,1.06289,0.81393,0.46781,0.2177,0.07086,0.06259
"8",0.96681,1.27719,0.96511,0.85283,0.78752,1.48439,1.80007,2.38855,2.14289,1.49117,1.17002,0.68877,0.44978,0.24693,0.10824,0.04333
"9",0.68496,1.03228,0.97023,0.87492,0.93785,1.3133,1.71478,1.89387,2.22899,1.77303,1.35786,0.5994,0.45308,0.21356,0.08979,0.04206
"10",0.39523,0.69599,0.68582,1.0178,0.81503,1.05196,1.30007,1.51444,1.54902,1.59841,1.19537,0.70256,0.34749,0.17136,0.07013,0.05964
"11",0.51613,0.51937,0.63182,0.82361,0.82749,1.23555,1.29814,1.30877,1.7446,1.81067,1.51369,1.00949,0.44286,0.14172,0.05868,0.0464
"12",0.73889,0.78373,0.45879,0.68923,0.66455,1.07682,1.30601,1.14004,1.34786,1.17775,1.27704,0.99612,0.55982,0.18887,0.05357,0.03872
"13",0.71872,0.70512,0.41273,0.44602,0.54101,0.87898,1.00154,1.14497,1.12855,1.09155,0.98857,0.97622,0.4842,0.25449,0.09204,0.03656
"14",0.45739,0.66794,0.49578,0.33944,0.35525,0.63882,0.72084,0.48461,0.6477,0.49158,0.61478,0.48341,0.40992,0.1851,0.08434,0.03924
"15",0.21972,0.58709,0.4158,0.34344,0.0863,0.16862,0.13931,0.2387,0.23469,0.19663,0.18836,0.13061,0.19165,0.14588,0.12432,0.07321
"16",0.17616,0.2352,0.29331,0.23944,0.07431,0.06665,0.08823,0.14141,0.12549,0.13163,0.15113,0.08655,0.05339,0.07942,0.06079,0.034
