"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.8031,1.36968,0.79051,0.50152,0.80834,1.18093,1.31724,1.12624,0.74784,0.5021,0.60761,0.55469,0.40629,0.31326,0.20804,0.1059
"2",1.28894,6.76502,1.86573,0.63792,0.38649,0.92447,1.25221,1.27754,1.08919,0.53847,0.41162,0.44297,0.42793,0.29092,0.15276,0.11272
"3",0.6339,2.76037,9.76203,1.37057,0.62161,0.54817,0.80577,1.09447,1.2362,0.76652,0.48151,0.29902,0.23573,0.23553,0.18193,0.14873
"4",0.35981,0.75631,3.33015,8.43526,1.6767,0.81928,0.55479,0.84913,0.99366,0.92331,0.49969,0.23149,0.17012,0.13477,0.08601,0.05772
"5",0.53558,0.40146,0.47934,2.55644,3.81773,1.86096,1.10779,0.84208,0.75072,0.95286,0.64898,0.39379,0.17101,0.10246,0.11723,0.09562
"6",0.94689,0.45654,0.23892,0.66263,1.81962,2.65922,1.64834,1.1872,0.83662,0.78677,0.78812,0.40332,0.20387,0.10312,0.05952,0.03583
"7",0.89072,1.01189,0.73327,0.32036,0.8062,1.47762,1.92553,1.4774,0.95299,0.74233,0.69025,0.48359,0.28834,0.14834,0.08364,0.07344
"8",0.87671,1.2359,1.03664,0.55366,0.51585,1.02629,1.35406,1.86596,1.30685,0.84781,0.63817,0.37701,0.36056,0.22627,0.14054,0.05573
"9",0.59862,0.96022,1.07169,0.79681,0.60014,0.7287,1.0187,1.17765,1.31522,0.88603,0.61629,0.22107,0.24504,0.16755,0.11907,0.05597
"10",0.35164,0.63774,0.7264,0.90332,0.6617,0.62379,0.69033,0.84452,0.79933,0.9121,0.66827,0.25995,0.176,0.10384,0.09958,0.08667
"11",0.48223,0.55244,0.7247,0.7508,0.7161,0.83712,0.70639,0.65587,0.73676,0.83022,0.75496,0.44314,0.22824,0.10347,0.08006,0.06604
"12",0.64928,0.67723,0.43256,0.4971,0.45371,0.66174,0.65065,0.44987,0.40071,0.38154,0.51667,0.43633,0.29518,0.14444,0.0718,0.04919
"13",0.60035,0.56244,0.34013,0.34336,0.2818,0.41639,0.47847,0.48693,0.35231,0.27986,0.29862,0.31908,0.28973,0.18765,0.11479,0.04593
"14",0.3527,0.49625,0.384,0.19899,0.19466,0.23169,0.34584,0.34294,0.29504,0.1548,0.17707,0.19704,0.19649,0.18877,0.10121,0.04665
"15",0.1866,0.49027,0.36613,0.31148,0.09051,0.18555,0.16844,0.29652,0.29731,0.22965,0.18512,0.13369,0.22419,0.1911,0.18722,0.09555
"16",0.16337,0.2122,0.28489,0.23133,0.08055,0.07605,0.11609,0.17473,0.17041,0.17007,0.17156,0.09744,0.07147,0.10461,0.09131,0.06067
