"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.48357,1.01584,0.51917,0.33346,0.529,0.8306,0.92763,0.78357,0.50517,0.32571,0.40236,0.36369,0.26345,0.1992,0.12859,0.06794
"2",0.91527,7.63748,1.29624,0.38953,0.24529,0.57526,0.79941,0.81508,0.69613,0.3338,0.25537,0.26957,0.2521,0.17197,0.0875,0.06666
"3",0.32125,2.3068,10.91134,0.83935,0.32985,0.28904,0.41739,0.58866,0.69192,0.4124,0.2561,0.15456,0.11741,0.11852,0.08979,0.07426
"4",0.20303,0.4372,3.1599,8.29935,0.96164,0.46957,0.31374,0.48321,0.58371,0.54954,0.30388,0.13804,0.09262,0.07289,0.04467,0.03128
"5",0.30253,0.24031,0.27846,1.8399,2.96031,1.66633,1.05938,0.98217,0.83372,0.89204,0.65044,0.35718,0.16565,0.07749,0.06919,0.05703
"6",1.28561,0.60552,0.3229,0.92943,2.99936,4.71678,2.73037,2.07216,1.66063,1.45098,1.44605,0.77831,0.37922,0.18677,0.08806,0.05503
"7",1.86217,1.97834,1.39667,0.64228,1.81318,3.22853,4.3668,3.15226,2.21335,1.69753,1.56791,1.20062,0.67556,0.36433,0.18532,0.16662
"8",1.43755,1.99447,1.61038,0.85382,1.02472,1.98774,2.47936,3.67049,2.72816,1.74291,1.31058,0.81583,0.67817,0.43229,0.24938,0.09963
"9",0.77547,1.24423,1.41262,1.0359,1.11067,1.48219,1.86559,2.18555,2.77022,1.84142,1.31733,0.50987,0.42795,0.27731,0.17166,0.08246
"10",0.37895,0.67245,0.76137,0.99287,0.96813,1.12186,1.20478,1.46784,1.52151,1.69693,1.16299,0.53089,0.27367,0.15819,0.11948,0.10623
"11",0.50711,0.54113,0.69093,0.7483,0.9436,1.35274,1.19226,1.17233,1.51417,1.56223,1.40887,0.78744,0.33325,0.13719,0.088,0.07513
"12",0.66897,0.68861,0.42776,0.50068,0.60538,1.03311,1.11191,0.87332,0.94141,0.79442,0.93904,0.77225,0.40331,0.17466,0.07805,0.05474
"13",0.75334,0.66417,0.36933,0.38045,0.43418,0.73174,0.81805,0.86237,0.7094,0.59717,0.57203,0.57565,0.44912,0.25599,0.1411,0.05764
"14",0.30902,0.42853,0.30376,0.15776,0.21972,0.392,0.49778,0.40532,0.42813,0.25975,0.30234,0.25012,0.21973,0.19919,0.08796,0.04085
"15",0.10108,0.2585,0.1873,0.16083,0.05244,0.11211,0.10374,0.18566,0.18168,0.1407,0.11083,0.08329,0.12994,0.11433,0.11822,0.05803
"16",0.07921,0.10318,0.12954,0.11012,0.04214,0.04385,0.06347,0.09608,0.09247,0.08869,0.08847,0.05022,0.03606,0.05325,0.04585,0.03324
