"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.381029155094498,0.183733780007257,0.0918219355842419,0.0771261209630118,0.137353048566107,0.229605373366016,0.290449090764694,0.25154071413128,0.164402253742625,0.122472875691206,0.17336527081358,0.197553585379158,0.141540867113764,0.102746168616199,0.0813875730599638,0.0420555108330903
"5-9",0.200057993009622,0.839383808373392,0.300425711835967,0.0947584999937105,0.0845432261990496,0.183654101910031,0.245433518491449,0.275155540518018,0.224661398648255,0.113526180140939,0.106465969521235,0.150573596714353,0.150931522686936,0.0950162368939024,0.0569069985954489,0.0461525922441241
"10-14",0.0629489334853678,0.372790686507362,1.28779518362347,0.228881004751947,0.159480134172629,0.147629708475851,0.186538871422183,0.225115681928699,0.250914724710781,0.167649366576897,0.128991235058051,0.10947941658886,0.0829205701400487,0.0723598829830865,0.0648774386390042,0.0613179426105269
"15-19",0.0390811909421351,0.137039371497257,0.622730924940932,2.12355560851736,0.541582859404586,0.27727229289668,0.192211247383805,0.232260986738192,0.229585110965951,0.214748698874819,0.113546013280817,0.076959489489898,0.0608793355212165,0.0467587624810785,0.0352171500442537,0.0256817406332414
"20-24",0.0584478345945523,0.0829258242041936,0.120742056092809,0.884111994957946,1.50619084538238,0.651709052663702,0.422726595623457,0.283386784109731,0.212720060931481,0.260913596235357,0.185578798879033,0.167749708975778,0.0728374030359329,0.0472206146385006,0.0653091916235202,0.056512690766327
"25-29",0.110586217056266,0.064036815662108,0.0563019603504108,0.250272982072098,0.736569409586263,1.02885213294797,0.640366659217652,0.432763758335279,0.279298183571319,0.265960842164367,0.263303318549966,0.192697448930747,0.0819328323466715,0.0515220549531026,0.0407748760644535,0.0225769236663977
"30-34",0.122277294778265,0.0968115315145161,0.143616178679386,0.130173708125419,0.363086031722125,0.584300032130239,0.802142051104433,0.577997729413641,0.351077552053922,0.282119184996865,0.335143946322074,0.330147672080581,0.163080410138558,0.100435573825854,0.0639445717986305,0.0652708463668061
"35-39",0.111990205535998,0.147045753661189,0.10817030163954,0.0910412531942432,0.228470460321856,0.438934619796141,0.601296152039641,0.73934684796593,0.497591179998218,0.335892235001547,0.268174008046912,0.290100217744293,0.268858060832678,0.158871591866401,0.118344245615361,0.0514462635793611
"40-44",0.073992060021057,0.106957314452915,0.163649501584887,0.11949514912716,0.225969351748271,0.297001372993671,0.44871856212833,0.48935172469694,0.512307575587804,0.328135007206789,0.263700466497932,0.169306340352101,0.173069427085866,0.103843306120102,0.0999003338337521,0.0463363935066141
"45-49",0.0235119897521131,0.0430549842754728,0.054773462540585,0.1187480354799,0.171961230912557,0.233656251620226,0.313655832343929,0.353616332384196,0.327463659155805,0.353010747603911,0.321728513552374,0.201051037238257,0.154304752537899,0.086361617186308,0.0973314838108995,0.0825644821829506
"50-54",0.0437992650333875,0.0915753384136253,0.101524275085722,0.171557561348742,0.330073559050721,0.458635502091788,0.367908319295237,0.360172837516179,0.393389207243315,0.462198103324941,0.425242884009826,0.459892176606188,0.301596273602999,0.140826022023233,0.117371773546252,0.0869278065714633
"55-59",0.0813853601162112,0.0806754650605077,0.0847580961793067,0.114348470969525,0.301682702817625,0.556631316304109,0.631398914139535,0.528728462106726,0.498787833616988,0.369731242893954,0.63547994625226,0.809878476158894,0.565857392449435,0.269988875318665,0.189222818874911,0.112875934603596
"60-64",0.0590287177803714,0.071910526162903,0.0604390521744028,0.10915397783711,0.242369347366967,0.408270880915306,0.461226535742597,0.557918737938638,0.4643840313821,0.395523513516952,0.419218909498687,0.709198330600924,0.665594824290896,0.414848423234713,0.367929992849777,0.169618276535722
"65-69",0.0479637875792031,0.0706461576389021,0.0438402015280665,0.0524633582657811,0.161345659595636,0.275846466227648,0.382224798175677,0.34571586833146,0.317632961825955,0.265639853832783,0.343837356340355,0.50825637806531,0.520130682111074,0.387331012146838,0.259508118640079,0.17010770461457
"70-74",0.0227241341700569,0.0536734686371782,0.0755130200155008,0.16019661179969,0.15649422596966,0.249797055628266,0.281621908958177,0.395611233319336,0.447104031324567,0.354448570325262,0.33950314120434,0.462840945109724,0.821954315745677,0.633165568837952,0.738000263543846,0.295572341359019
"75+",0.0385175663198439,0.0436600602830306,0.0629708880894808,0.0395465721683377,0.0911813380754129,0.133276243741147,0.276993374042898,0.224387975773501,0.206610695329187,0.269505446595712,0.230203969465068,0.303259077840741,0.309698379755005,0.352918582549907,0.388703200032553,0.289712230774511
