"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.458105443525472,0.328175197927463,0.163690184821821,0.0925921405840205,0.18991308798233,0.343912088123358,0.431932190630257,0.396526033645933,0.197353921040318,0.0635949902807771,0.0627354127811046,0.0303614728117669,0.0301111917291989,0.0110590369771856,0.00726277511748596,0.00755548628815251
"5-9",0.212571981961998,0.725131794749691,0.358680571949388,0.154237776724989,0.0465279021377221,0.198397083932467,0.435014579192158,0.478109449641042,0.386987982019899,0.121911983090987,0.0622988455991295,0.0454691210604389,0.0226242015145677,0.0144963336842416,0.00718720196497991,0.0084140940579406
"10-14",0.100766762288646,0.316225402582159,1.16783629557319,0.339192202969822,0.057386951015184,0.0456929716556823,0.129091522268424,0.356699336142709,0.47258595092565,0.171492522596747,0.0699193639671401,0.0209997618291914,0.00957353832561398,0.0161557747550054,0.010982767189993,0.00731437762453301
"15-19",0.0566273468828011,0.11652301701512,0.331077738006195,1.03893764044172,0.173884376324729,0.0508794732291619,0.0297958794278212,0.227717374461844,0.379737238607895,0.329992345600948,0.150513304425076,0.0432289363666846,0.0176505878614269,0.0108266501655439,0.00603880540780803,0.00468840732890722
"20-24",0.122880988765736,0.0614175810618863,0.0743361336212543,0.300399999396679,1.06550171042781,0.204635722999304,0.0446710216925228,0.0207310792926048,0.121508713452381,0.274603606591662,0.174307210610043,0.0769943767853667,0.0190530253728337,0.00430993597225119,0.00389520785537756,0.00772562414230732
"25-29",0.34445480809019,0.140615703409235,0.0497905695916133,0.0958791028866764,0.252787049483081,0.933371988598808,0.177655748320926,0.0333507514674577,0.0169921319472935,0.094778021295521,0.18876392811778,0.0986706350667688,0.0448319781188673,0.0137539699306097,0.00212832638817277,0.0082292267768439
"30-34",0.430451520485558,0.506824671875933,0.240195543208686,0.0508904845395224,0.0764796896415739,0.224201291036193,0.892358296307308,0.2546816825988,0.064222633114428,0.0196720694674196,0.0524176057865769,0.0672495652638906,0.0603340569961021,0.0149235601021957,0.0101593220532806,0.00645058336462856
"35-39",0.388885074298482,0.624019086975941,0.590708197238331,0.316041601292097,0.0357853454092977,0.0442447509506984,0.188498346641138,0.940430321839046,0.17672351861468,0.0386987153328686,0.0244044880448434,0.0234219406942749,0.0441147562743719,0.0320656862072173,0.0184737791114636,0.00357336675001572
"40-44",0.206100728801033,0.411463313438015,0.584243077442419,0.466708835187465,0.123278234371119,0.0345860923264053,0.0723468175966684,0.155844040750367,0.703982215589256,0.13740404932867,0.0424948480471316,0.00868251033100168,0.0268504807076303,0.0308388638222405,0.0108468261683084,0.00865613597964373
"45-49",0.120348236396912,0.252487086132993,0.376842542472978,0.555204149089394,0.316028835712858,0.105767240273092,0.031862960836854,0.0756816260379028,0.15283458648283,0.629488291796582,0.144038795127209,0.0282722010763007,0.0152987884411258,0.0133184148481288,0.0117683405726197,0.0205090629505737
"50-54",0.212628677042998,0.196854422285337,0.324848763576864,0.391846205164532,0.383566027822941,0.264196013211497,0.112130901010843,0.0500550343766844,0.0995165699454223,0.193707543524916,0.649268064949112,0.145577177814098,0.027933483142301,0.0105514556843144,0.00923876726105527,0.028001799058544
"55-59",0.469363580567195,0.506622075045771,0.329846166286735,0.433537480430388,0.377265038892775,0.456545987611191,0.364682564686066,0.126929297539457,0.0686244776408736,0.169504451238083,0.293116782858351,0.899803505725865,0.184482798211381,0.0609822434431066,0.0124286575588351,0.0298817157581477
"60-64",0.548916832947786,0.525165815569806,0.340438322081826,0.326374632545387,0.228201530955455,0.311219090321793,0.399031897360169,0.307748164740732,0.15513435085012,0.0853148688982528,0.13419817514003,0.275304992177147,0.831170474243059,0.18914420782751,0.0281419864550996,0.00845918140614173
"65-69",0.314915806705153,0.488972725785868,0.4405119514805,0.224421445350303,0.153552013277819,0.184250942844997,0.297819990666833,0.40759301167235,0.320931053640025,0.112016481481345,0.0952495478704384,0.125243899116005,0.188339980462743,0.679958182956294,0.0928244258742069,0.0177625498083694
"70-74",0.199209357472223,0.603386030342928,0.540127786932984,0.406683388344947,0.0849833992761047,0.203934535023924,0.179366193841024,0.464899888387735,0.376224234956765,0.323348535735044,0.154749368984466,0.094730731933666,0.134089631201591,0.204291267495895,0.517011653411015,0.106347990846462
"75+",0.386720463406991,0.529423142227536,0.829766867243272,0.667245185608362,0.195385549791621,0.168948618682623,0.204107251707202,0.391671198887338,0.482182241463152,0.478657838918903,0.517374611334576,0.228839816412815,0.088480107609543,0.171807509476436,0.123440624306387,0.434134611067031
