"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",1.04642920616545,0.193883495742055,0.0407735376444415,0.0487927702631899,0.0104202649494156,0.0598114056584364,0.118973114510558,0.0919155709723678,0.040804842246963,0.0483642988350653,0.0271179992820954,0.0189468741371253,0.00217937475783258,0.000879174471023951,8.27534584269739e-66,6.40491015141596e-120
"5-9",0.242605166321219,2.42048590211094,0.159495340744483,0.0196601188742924,0.0136171326354974,0.0528569277058743,0.0770722896651216,0.0772401743508036,0.0706296899358728,0.0502167135515647,0.0449756302683265,0.014604250390212,0.00479157238616196,0.00124870490455246,0.000348911326490875,8.1226148256221e-39
"10-14",0.00236106708908959,0.61920925782991,4.27178350602084,0.148017054035424,0.00989642349372855,0.0477808881502265,0.0545713454893457,0.0923163941606212,0.0906344143723828,0.0709271539837961,0.0528152265350852,0.027605381021772,0.00571358895779202,0.000673917957521092,4.96564024826585e-25,0.000183124773477323
"15-19",0.0156473016865267,0.0295618513597478,1.48331081432898,5.69734313011319,0.0436319348690937,0.0593021029358698,0.0745632663359246,0.111461203296473,0.0880250414187171,0.10344114783691,0.0605983263358684,0.0372481477374594,0.00669287093375696,0.00100724202468302,6.25613243788741e-33,1.71838365246835e-70
"20-24",0.0140061497574424,0.0108879360158024,0.00490449338889559,0.446237888800053,0.215338165640534,0.029604195855621,0.0213198424114715,0.0271706235592558,0.0169178120619048,0.0208769959939057,0.0116981654023234,0.00869305090350357,0.000632856674736772,0.00116846285946883,0.000177296181368566,1.22058949969645e-47
"25-29",0.0193006317220142,0.073664376961793,0.0268114931371327,0.151649756056621,0.163978119490249,0.127359723571494,0.024308526022874,0.0337406598861956,0.0386938570861353,0.0341411928444747,0.00940938888292404,0.01570910266396,0.00453684314185734,0.00232317179102418,0.000464197581484532,0.00128878462361891
"30-34",0.0419115129415768,0.275220853010952,0.211927127838515,0.148368709618216,0.0321224316711476,0.0760858760808681,0.075749537316714,0.055163682661808,0.057872570505675,0.0303727800102502,0.0261926897544643,0.00405806317213798,0.00613625827731994,0.000438636728420298,1.6591848299868e-48,3.1201175677475e-55
"35-39",0.0739759537161536,0.172285993952383,0.147165184829497,0.0822684965025412,0.0131129446026527,0.0513262911037903,0.0785429006236495,0.0616503240168456,0.066115947116117,0.0319227946497479,0.00500063405673657,0.011809488271358,0.000664765734093369,0.00208260995522696,1.85029721211116e-123,9.72398218406625e-67
"40-44",0.0226623019730026,0.0935470523479389,0.086347028926561,0.381640758861994,0.0061594529093079,0.0248132436239963,0.0266677621418877,0.0378623080653171,0.0785220493094269,0.0282510428581021,0.0333231014222492,0.00947456308486765,0.00650653764109114,0.000477621653508828,4.82652270977714e-68,2.40877543816329e-92
"45-49",0.190238558589443,0.21062250321241,0.158633751512595,0.620397837911436,0.0044844642617678,0.0311178816652924,0.0657248130389446,0.0596550412552751,0.0538329268937394,0.032655155703168,0.0424525042853052,0.0198241108459397,0.00396383038791015,0.00169871558370223,6.22859683019457e-134,3.28209069883484e-72
"50-54",0.0494321981304239,0.368638287325189,0.535659012107668,0.627492764986519,0.00474679194397767,0.0166999901509986,0.050975770951463,0.0528048368135712,0.0636309798833353,0.0876898784669541,0.0468328683851396,0.0252266849625132,0.00577884292132181,9.12689336549707e-24,1.24197659295965e-117,5.65865495465886e-78
"55-59",0.157079693931145,0.360240540860165,0.359954918838801,0.446152607295903,0.00571832142420354,0.0655573187838228,0.0276947777393601,0.0486075528184498,0.0593779140644761,0.0433632530210954,0.0396924830301293,0.04440432363462,0.0113053489530718,1.17186658695896e-31,0.000784151877186574,0.000764330427011876
"60-64",0.0618272242823016,0.059926540413916,0.0340528165220407,0.170456279934179,0.0114805441592828,0.00179682329308008,0.0175340043468431,0.050382665722836,0.0108871970906918,0.0173774476179589,0.0141526438193504,0.00734626641405258,0.0226823597254895,0.0112042219368628,4.42797379328706e-67,2.12291352450351e-37
"65-69",0.00189503377870613,0.0243842201102535,0.00981117162227167,7.11007629626504e-32,0.00183337393829939,0.00185368445392889,0.012185755092427,0.00538600900274069,0.00540906718191254,0.00873483979322392,0.00200127674434294,0.0154224753277828,0.00818844517737881,0.0173966921183424,0.0111258939386455,3.45750411257447e-126
"70-74",1.28698971569468e-28,5.13210322867877e-26,1.94121397141206e-40,0.00765910118311713,2.6378331434734e-22,1.70145135587525e-24,1.26238803462682e-26,0.00764595160989323,0.00787327411905104,0.021217781711597,0.0353256143662035,0.0214961112053741,0.0077482283935282,0.00801471798522857,0.00791292347019501,0.0213827505612598
"75+",2.82787906563713e-94,0.0212163951348287,8.5107434689568e-42,0.0213997736326134,4.90209020194551e-36,0.00760892726627088,9.79829328768573e-69,2.23762484237091e-60,1.44102511351488e-48,8.5839949413382e-60,4.70802868937167e-42,1.60212536351416e-46,2.21210635610818e-83,8.86008172330978e-107,1.02043622514865e-80,6.61418389287594e-113
