"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.480273004614626,0.49897977714623,0.282838614841778,0.140241985693959,0.236679005901433,0.392015071835465,0.48447524160599,0.427267854748669,0.197260286956285,0.0782931395455738,0.0786385776421915,0.0665655388284141,0.0439393808043111,0.019467224200141,0.00683678392331239,0.00896769798844735
"5-9",0.395004692758859,0.880870212693232,0.563903168829166,0.222622803999785,0.0832005648843416,0.294307452222592,0.561464093803059,0.605801825622484,0.445879408154725,0.160918434266109,0.0765321762044985,0.0752136946602543,0.0463378170967863,0.0249614919919054,0.0107962843986767,0.00937180580681476
"10-14",0.271349116665104,0.67870708482736,1.54155571868024,0.543493667561066,0.117408764383592,0.0982715590490632,0.250311038185956,0.526425889519752,0.59931397496619,0.282368070431468,0.108546440940502,0.0434270188759193,0.0275696061834446,0.0280689346603441,0.019440554601876,0.0103449423073533
"15-19",0.148019349050295,0.262634800873849,0.603617433076684,1.22952058340902,0.306937631412688,0.107001401255955,0.0663948104782603,0.276605518144854,0.448786287277673,0.459112300025515,0.241164113552018,0.0773613258849615,0.0339031952576391,0.0217964699410401,0.0106133068103813,0.00769998936696097
"20-24",0.290267871952807,0.159409495258855,0.172503807126388,0.55481750236311,1.11719749086095,0.379613269892424,0.0957184695701498,0.0491572004709112,0.171424977827991,0.411698392543774,0.272531893870146,0.140495708039807,0.0342294399807452,0.0104476340490978,0.00795744153975938,0.00767232174381659
"25-29",0.556641456843096,0.241429451123201,0.0908178464579226,0.149911343376734,0.34632071125806,0.809681506270925,0.246475634183605,0.0564577294726588,0.0302750507086949,0.0960739130809513,0.204190135527805,0.128907686566091,0.0607219607539289,0.0185034881868104,0.00313308877901248,0.00775589406750217
"30-34",0.59506388740574,0.696839810838704,0.381906695759295,0.0826672782741209,0.115602516785494,0.29085197728907,0.648904769705764,0.23682089308408,0.0881337120452761,0.0341704292024855,0.0581763219858553,0.0833603829034531,0.0749974257368414,0.0179743513526821,0.00932368537045161,0.00535753920352537
"35-39",0.510260971966772,0.80078380488038,0.694105260796153,0.296666160866451,0.0579372449881847,0.0706723202946151,0.185183262846626,0.607971159343032,0.165812543312012,0.0509364212276497,0.0345770874048762,0.0334449885897122,0.0528732100426852,0.033115942603928,0.0144831050663521,0.00471135915978935
"40-44",0.318542519271588,0.600699596522857,0.719657710743955,0.505752915908572,0.152346787341952,0.0604265497429134,0.109736265977465,0.188456651873712,0.462930272356409,0.140327818640851,0.0499667101167982,0.0145542798028678,0.0370665779352498,0.037053565415635,0.0144795190399499,0.00945499770923696
"45-49",0.183245498692383,0.363314400240026,0.497538365909185,0.594325415476139,0.33836402849557,0.118809067506231,0.0497459735961158,0.106238234698565,0.146164034511977,0.397666085630306,0.1307248258772,0.0372373610936157,0.0202076566461899,0.0153875930717122,0.0128334866250363,0.0181582623960389
"50-54",0.26958036262103,0.239348690475424,0.363250749075421,0.394760093228153,0.364368664490901,0.25096361366271,0.11775352642725,0.0608010507748814,0.090027592535772,0.144813359656732,0.331875498127794,0.128478744136306,0.0319306728653469,0.0119950245372835,0.0116502081853467,0.0206420882302433
"55-59",0.472621085943542,0.481242231589042,0.300470636765711,0.352018713752592,0.304445778968513,0.366746897225065,0.289646845122902,0.11319984961555,0.0618101835925862,0.131883609189962,0.190281136490028,0.319883176984971,0.11320423868326,0.0457448930357064,0.00984842121885886,0.0178773334354802
"60-64",0.544005280736303,0.524423343058695,0.337829897512501,0.291855382156298,0.201312609280134,0.271828513927947,0.331649022616347,0.262147570936297,0.127813444662999,0.0686481688321323,0.115753128437517,0.178820078620373,0.308185939170737,0.103443668912828,0.0242506496051441,0.00580819656720943
"65-69",0.438255151922788,0.653860930205018,0.568431033027366,0.278704235440089,0.20759659910624,0.226344339298227,0.366500890196362,0.444398157291819,0.33869972327709,0.117274183538638,0.114836434767603,0.141240811310305,0.158925090105153,0.335143191665839,0.0756993096016143,0.0156813965807366
"70-74",0.216688488238354,0.66156439560768,0.556858678977638,0.413841994027159,0.085355156196181,0.196720950182262,0.167139576128972,0.370818896419701,0.342250315642307,0.270558349419348,0.166584670974739,0.0918069328283996,0.138432366428018,0.138599919551176,0.241528862635376,0.0867578682813029
"75+",0.350903560203672,0.471355178972487,0.722793150610198,0.576688596371516,0.146268034253277,0.130396758434953,0.161091320896212,0.364161679730454,0.38852648545561,0.361543517060765,0.368414907964617,0.169696790986187,0.0686777434620211,0.123933928781452,0.0931640065969895,0.15277098085212
