"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.880621740586931,0.477205403097815,0.272402708503814,0.202770113885798,0.333882904923177,0.425084767590533,0.470723037365911,0.369372058288259,0.236921816897138,0.153534104251751,0.17420771939264,0.138063523897823,0.109017375863492,0.107343132313357,0.0703083655773446,0.0291919859061415
"5-9",0.519603717908191,2.44997739169748,1.0015836443154,0.279966314471595,0.230950998348452,0.382101968503974,0.447007132116763,0.454066183478731,0.363840376910823,0.159935958158636,0.120226790404628,0.118257313672091,0.130640842533461,0.111555657732425,0.0552458591111555,0.036001614239775
"10-14",0.186746879922921,1.24283987571194,4.90394462390677,0.772406624812135,0.497618199478082,0.350833487249122,0.388059714491606,0.424321739195957,0.464148785806001,0.269774343274642,0.166379293885911,0.0982110366496807,0.0819803814010014,0.0970376491294248,0.0719409854386603,0.0546338851752401
"15-19",0.102747259154,0.404886187288077,2.10153521661204,6.35093041917427,1.49758696667483,0.583944039440421,0.354360650159811,0.387974585033018,0.376367633250986,0.306243405849585,0.129792155171309,0.0611825363243391,0.0533402487081923,0.0555703199293077,0.0346078302814499,0.0202785288201397
"20-24",0.142077172691993,0.226532659680333,0.376745635849215,2.44474982495853,3.85088517387413,1.26903013166745,0.720575827601299,0.43768335195324,0.322426271649112,0.344022098061804,0.196136462213931,0.123304946296698,0.059005570006779,0.0518877631153079,0.0593400485461985,0.0412583066309566
"25-29",0.204736133510005,0.133231945634431,0.133798361404524,0.527082654336612,1.43427311774939,1.52583916346625,0.831354868446191,0.509059953790939,0.322424250481554,0.267082199309111,0.211945366129349,0.107877855167552,0.0505515109033331,0.0431185456908031,0.0282165462116508,0.0125535857304436
"30-34",0.198171526195421,0.176322473491506,0.298766969424639,0.239988244563692,0.618913076459681,0.758566470244099,0.911613930476809,0.595176971323698,0.354784457537097,0.248005779463473,0.236157046645529,0.161795528180576,0.0880805269000685,0.0735801095187637,0.0387361830422346,0.0317705116601564
"35-39",0.164450724686134,0.242657313154548,0.203890773524959,0.152077595660684,0.352866550252568,0.516318737341115,0.619167869400806,0.68980848205494,0.455611330547983,0.267540456062087,0.171216860927772,0.128815062144668,0.131571397818573,0.105457975461882,0.0649561990892881,0.0226891967543642
"40-44",0.106630735875403,0.173217961955478,0.302723236135048,0.195892957834851,0.342508625054551,0.342860966208269,0.453456424998298,0.448067006324191,0.46035637102079,0.256497775104885,0.16522748159638,0.0737790999063742,0.0831190020822556,0.0676477298290389,0.0538123472279027,0.0200552947366569
"45-49",0.0294750349037998,0.0606559663599533,0.0881391632278366,0.169341202129985,0.22673584013025,0.234641404566187,0.27572906530474,0.281657820510899,0.255972993299785,0.240041659851898,0.175359215694884,0.0762138858101372,0.0644654358867673,0.0489399073834732,0.0456074716893032,0.0310862072859232
"50-54",0.0440121025204925,0.10341153203411,0.130951046351634,0.196103984455342,0.348851595837567,0.369177532383875,0.259244253326264,0.22995391343139,0.246486890460314,0.251922641235001,0.185787480632802,0.139741099924038,0.100998271455785,0.063968421977479,0.0440845760584704,0.0262345456472604
"55-59",0.0568774775196909,0.0633608015315002,0.0760342057857666,0.0909066513447174,0.221752810760114,0.311619032089826,0.309429777778091,0.234774693495634,0.217358176498173,0.140156723951474,0.193094536472192,0.171149934657629,0.13179037955467,0.0852937758174841,0.0494293904193702,0.0236921749014277
"60-64",0.0454650027530951,0.062243138859947,0.059753768460638,0.0956367259181215,0.196343374385599,0.251897918050455,0.249110707128986,0.27302937465373,0.223026896901118,0.165241804176275,0.140387627191577,0.165175039535754,0.170846656956737,0.144437761303141,0.105924585416071,0.0392370231790699
"65-69",0.0501097341701983,0.0829434930208447,0.0587915557386703,0.0623499307659202,0.177292596228842,0.23085450431878,0.28002172377009,0.229484045139682,0.206918958854684,0.150534349257148,0.156183727879298,0.160566265989079,0.181093881768702,0.182923006702657,0.101339156668421,0.053375523200027
"70-74",0.0196307209146027,0.0521067172671749,0.0837345183060049,0.157424923534709,0.142190934160867,0.172861596256669,0.170600216832496,0.21714111995754,0.24083720701746,0.166087092310547,0.127516621742232,0.12090479316357,0.236635152932094,0.247254171136401,0.238299499203527,0.0766870847954995
"75+",0.026736192971482,0.0340572993100969,0.0561066487686258,0.0312263220357955,0.0665688990264444,0.0741064095515428,0.134826215832423,0.0989611796352286,0.0894251381472107,0.101471019451141,0.0694748525622461,0.0636527807090211,0.0716411152922446,0.110736982979663,0.100850151012511,0.0603972397516703
