"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.00815,0.87447,0.33321,0.22202,0.2707,0.4473,0.69307,0.69916,0.45505,0.22089,0.23971,0.21112,0.16265,0.12634,0.08398,0.04705
"2",0.88802,8.64129,1.08687,0.26517,0.18528,0.33047,0.58643,0.72702,0.72633,0.29242,0.17469,0.17144,0.16476,0.11634,0.06103,0.05071
"3",0.24064,2.44213,12.11035,0.89256,0.30918,0.23995,0.3521,0.61571,0.89079,0.48911,0.27597,0.14394,0.10435,0.10539,0.08757,0.07681
"4",0.13294,0.33945,3.63876,11.33401,0.94436,0.40661,0.29044,0.43446,0.62327,0.69823,0.37139,0.13521,0.07662,0.05882,0.0392,0.02963
"5",0.1877,0.19576,0.22932,2.27024,3.17978,1.34039,0.90746,0.8057,0.71553,0.93807,0.68318,0.38386,0.15074,0.05209,0.06234,0.05333
"6",0.3877,0.18737,0.10786,0.40272,1.4597,2.9631,1.71523,1.38627,1.20581,0.99423,1.02143,0.60547,0.26793,0.06703,0.0366,0.02798
"7",0.57945,0.59073,0.3777,0.22113,0.79007,1.65429,2.73009,1.84536,1.451,1.1517,0.88935,0.69564,0.36091,0.11632,0.06276,0.05881
"8",0.76562,1.01969,0.75038,0.40479,0.62448,1.4332,1.84945,3.13543,2.20359,1.42676,1.06573,0.62408,0.41777,0.21847,0.13484,0.05735
"9",0.56002,1.00239,1.20454,0.85217,0.89844,1.41067,1.90796,2.19659,3.33515,1.96461,1.387,0.59129,0.41263,0.20842,0.15847,0.08095
"10",0.27629,0.54168,0.6948,1.12687,0.99204,1.15083,1.42095,1.65109,1.80743,2.46761,1.39821,0.70788,0.33326,0.14915,0.14569,0.13745
"11",0.38732,0.4655,0.66404,0.87725,1.13411,1.54238,1.40754,1.38119,1.85606,2.01832,2.15633,1.13258,0.46444,0.17194,0.13089,0.12411
"12",0.63008,0.66284,0.45779,0.60548,0.82787,1.44873,1.61312,1.25477,1.43739,1.23502,1.50226,1.75253,0.72337,0.28905,0.15252,0.11616
"13",0.73415,0.66708,0.41693,0.45347,0.56914,0.99098,1.21631,1.22117,1.0599,0.91549,0.86475,1.06265,1.26959,0.49641,0.31848,0.13722
"14",0.51384,0.71629,0.54777,0.30662,0.36363,0.50194,0.7923,0.74701,0.67765,0.40292,0.45265,0.56013,0.59971,0.9449,0.31241,0.15509
"15",0.31513,0.8183,0.67231,0.62388,0.24582,0.45882,0.46216,0.76191,0.83768,0.6431,0.50943,0.42887,0.817,0.74142,1.02779,0.35496
"16",0.33766,0.42905,0.58631,0.46434,0.20834,0.22174,0.38162,0.46769,0.49285,0.53451,0.52563,0.35203,0.29479,0.40435,0.37739,0.35676
