"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.56815,0.7542,0.30813,0.21172,0.26184,0.40417,0.59211,0.60757,0.41228,0.203,0.22599,0.19863,0.15324,0.11785,0.07785,0.04408
"2",0.76888,8.07243,1.03704,0.26399,0.19856,0.32127,0.52019,0.64469,0.654,0.27434,0.16856,0.16837,0.16046,0.11146,0.0585,0.04909
"3",0.24717,2.36517,11.62184,0.9096,0.31873,0.24133,0.35035,0.57541,0.82698,0.46756,0.26986,0.14327,0.10428,0.10394,0.08636,0.07558
"4",0.14729,0.37593,4.10442,14.55731,1.02635,0.40436,0.28186,0.42663,0.60574,0.67572,0.37431,0.13615,0.08021,0.06326,0.04157,0.03256
"5",0.21453,0.22752,0.25392,3.07451,3.60426,1.27975,0.83252,0.71156,0.64774,0.86713,0.63127,0.34892,0.12993,0.05564,0.06611,0.057
"6",0.39376,0.20004,0.11542,0.38659,1.3672,2.85898,1.68324,1.365,1.18617,0.97899,0.98421,0.56014,0.23818,0.06998,0.0369,0.02841
"7",0.59322,0.61001,0.41212,0.22181,0.72624,1.65225,2.63297,1.82314,1.4358,1.13379,0.8665,0.64597,0.33232,0.12174,0.06477,0.06028
"8",0.78642,1.05029,0.77827,0.39279,0.56528,1.42465,1.82729,2.99607,2.17338,1.40388,1.02485,0.57576,0.40118,0.22591,0.13792,0.05823
"9",0.53563,0.92765,1.07492,0.76712,0.76759,1.33243,1.78708,2.04175,2.95317,1.8278,1.27357,0.50519,0.34919,0.19034,0.14151,0.07184
"10",0.28614,0.56014,0.69059,1.04445,0.8775,1.10717,1.34995,1.56927,1.70556,2.19851,1.29147,0.6126,0.28712,0.13946,0.13441,0.12897
"11",0.44977,0.52175,0.73559,0.929,1.10098,1.51953,1.36681,1.32604,1.77941,1.92927,1.9745,1.02434,0.42536,0.17266,0.13178,0.12547
"12",0.69404,0.73146,0.49652,0.63651,0.76792,1.37163,1.48121,1.12574,1.2662,1.09341,1.32796,1.47168,0.6455,0.27764,0.14423,0.11077
"13",0.90391,0.8296,0.51611,0.54424,0.58793,1.00265,1.20407,1.18897,0.99202,0.8306,0.80162,1.0007,1.20352,0.52754,0.33306,0.14233
"14",0.66501,0.92668,0.71399,0.3942,0.44356,0.60469,0.94327,0.90318,0.81217,0.46436,0.52047,0.63597,0.67973,0.98371,0.33847,0.1716
"15",0.42408,1.11089,0.90099,0.80493,0.30221,0.57318,0.56223,0.94767,1.03134,0.78615,0.62386,0.50283,0.9441,0.82395,1.13133,0.41357
"16",0.40384,0.52033,0.71058,0.57531,0.23821,0.24465,0.41038,0.52406,0.54638,0.59997,0.5866,0.37892,0.30821,0.42691,0.39238,0.35452
