"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.68251,1.98678,1.10528,0.69319,1.04071,1.47199,1.61796,1.4561,1.03482,0.75112,0.89078,0.80383,0.58759,0.47895,0.33412,0.16511
"2",1.77512,7.33212,2.05895,0.71877,0.4603,1.01501,1.19331,1.29436,1.15701,0.62386,0.49023,0.53103,0.50216,0.3514,0.18848,0.14138
"3",0.93919,2.73614,6.80026,1.28041,0.67886,0.61235,0.78756,1.00209,1.10927,0.76439,0.51365,0.33732,0.25173,0.24625,0.19379,0.16562
"4",0.5516,0.90789,2.51152,6.35601,1.94029,1.01421,0.73207,0.95914,1.01223,0.93853,0.51901,0.27961,0.1926,0.14915,0.08215,0.05449
"5",0.7304,0.47008,0.48192,2.37869,3.70016,2.17235,1.43091,1.23176,1.02212,1.06297,0.77284,0.50318,0.28493,0.13374,0.10649,0.0869
"6",1.19465,0.54303,0.25197,0.78099,2.0652,3.11039,2.07205,1.69396,1.43414,1.17181,1.07103,0.62927,0.37499,0.1687,0.04958,0.02679
"7",1.05268,1.07228,0.71263,0.38423,1.02461,1.86872,2.28308,1.91955,1.54863,1.26335,0.98228,0.75457,0.41096,0.20498,0.06173,0.05638
"8",1.23177,1.39136,1.03732,0.73153,0.70227,1.4255,1.67375,2.21439,2.00833,1.38301,1.09312,0.64038,0.38496,0.21603,0.09106,0.03715
"9",0.78895,1.0529,0.86846,0.70345,0.81116,1.24988,1.57757,1.75107,2.04931,1.62093,1.25854,0.5632,0.38876,0.17414,0.0731,0.03304
"10",0.57779,0.9342,0.85771,1.00926,0.754,1.01144,1.20922,1.40406,1.43695,1.47395,1.152,0.68561,0.31897,0.16696,0.05983,0.05112
"11",0.47733,0.50894,0.59323,0.60977,0.64825,1.1039,1.15594,1.19961,1.60259,1.67499,1.38771,0.97286,0.39609,0.12623,0.04601,0.03265
"12",0.6079,0.70162,0.42538,0.5051,0.52291,0.9207,1.15239,1.04598,1.27318,1.12546,1.25388,0.97322,0.52538,0.16897,0.04817,0.03153
"13",0.69914,0.57164,0.36401,0.36356,0.45402,0.80241,0.86766,0.98992,1.00891,1.0195,0.93151,0.95753,0.44563,0.25033,0.08638,0.0335
"14",0.33299,0.43153,0.37303,0.24165,0.2579,0.58152,0.61074,0.35139,0.52572,0.49611,0.59115,0.47711,0.40764,0.17243,0.082,0.03201
"15",0.19515,0.53271,0.36816,0.27387,0.06147,0.10058,0.09721,0.13006,0.15006,0.14315,0.16845,0.12318,0.17598,0.1368,0.11334,0.06736
"16",0.28583,0.29113,0.36633,0.26814,0.09672,0.05145,0.06311,0.10439,0.10102,0.16506,0.1674,0.1169,0.06162,0.08576,0.07596,0.03558
