"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.25721,0.76036,0.42355,0.26798,0.4702,0.82616,0.88778,0.71436,0.40702,0.27958,0.36561,0.31457,0.23726,0.16067,0.10793,0.06483
"2",0.68927,6.96499,1.10564,0.31995,0.19844,0.51529,0.89011,0.82803,0.57728,0.28336,0.20965,0.2472,0.22175,0.14559,0.07774,0.0657
"3",0.26411,2.00476,9.46268,0.82616,0.31177,0.27695,0.49167,0.71564,0.72029,0.41933,0.23562,0.14746,0.11577,0.11481,0.09469,0.07964
"4",0.16935,0.40015,3.00415,8.66343,1.07441,0.49257,0.35226,0.59752,0.80459,0.71908,0.34013,0.15077,0.1013,0.07886,0.04988,0.04145
"5",0.30307,0.23183,0.30032,2.17392,3.49674,1.61557,0.98771,0.82234,0.80762,1.00038,0.6911,0.36986,0.15412,0.06777,0.08234,0.07575
"6",0.68708,0.30907,0.17373,0.53927,1.8101,3.44974,1.91087,1.44599,1.19717,1.05488,1.07041,0.57565,0.25816,0.09187,0.05289,0.0426
"7",0.7067,0.84464,0.64505,0.29666,0.90655,1.84718,2.93463,1.93617,1.45358,1.11907,0.95367,0.74929,0.37616,0.14938,0.08216,0.07747
"8",0.69662,1.03783,0.95214,0.52203,0.6272,1.39409,1.82462,2.91861,2.02266,1.30077,0.98274,0.61652,0.44409,0.25404,0.1574,0.06259
"9",0.46203,0.75826,1.01293,0.88563,0.84397,1.21574,1.65903,1.86444,2.64862,1.60625,1.15331,0.48924,0.36263,0.19715,0.14626,0.07025
"10",0.27334,0.49336,0.626,0.99218,0.91305,1.03237,1.17879,1.36818,1.46626,1.93802,1.13546,0.55605,0.26848,0.13346,0.12917,0.12976
"11",0.48353,0.49466,0.65487,0.82054,1.11791,1.51755,1.29675,1.19154,1.57531,1.68859,1.87387,0.96754,0.40423,0.16017,0.1217,0.12798
"12",0.76286,0.78698,0.50315,0.63689,0.77202,1.39859,1.58361,1.14089,1.22146,1.01253,1.29622,1.57963,0.65169,0.26579,0.14147,0.11108
"13",0.97066,0.87564,0.53994,0.55845,0.58878,0.99917,1.21694,1.22672,1.00431,0.79862,0.79313,0.97745,1.08926,0.50077,0.3092,0.13141
"14",0.7142,1.01764,0.78942,0.43795,0.46416,0.64406,0.94659,1.02949,0.87594,0.49532,0.53621,0.61482,0.67958,0.90943,0.32868,0.16931
"15",0.34089,0.91853,0.75349,0.64649,0.23913,0.49527,0.42725,0.83222,0.87355,0.67191,0.46956,0.37638,0.65172,0.58789,0.80448,0.27146
"16",0.30024,0.38492,0.52875,0.4389,0.18353,0.19156,0.29653,0.38815,0.3959,0.45357,0.4358,0.26527,0.20598,0.29039,0.26153,0.24973
