"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.45898,1.08236,0.43064,0.27328,0.34851,0.5777,0.88377,0.89804,0.58605,0.28542,0.3117,0.27349,0.21176,0.16483,0.10962,0.06228
"2",1.05454,9.45683,1.27554,0.32051,0.21096,0.41244,0.71163,0.88751,0.89514,0.36282,0.21657,0.21424,0.20525,0.14542,0.07625,0.06323
"3",0.28073,2.60467,12.25814,0.95248,0.3415,0.27312,0.40292,0.69327,0.99909,0.55579,0.31383,0.16479,0.11957,0.12082,0.10027,0.08773
"4",0.16305,0.40675,3.58561,10.42952,1.12712,0.50627,0.35973,0.53613,0.76739,0.84984,0.4586,0.16844,0.09447,0.07366,0.04866,0.03688
"5",0.22002,0.21744,0.2644,2.16649,3.50528,1.5768,1.04773,0.932,0.83212,1.08151,0.7993,0.45052,0.15682,0.0619,0.07329,0.0625
"6",0.44318,0.21251,0.12101,0.45485,1.65025,3.1763,1.79152,1.4375,1.25069,1.06222,1.09443,0.65238,0.2494,0.07538,0.04066,0.031
"7",0.63137,0.6334,0.41041,0.24126,0.87355,1.70456,2.76971,1.86117,1.45682,1.18004,0.92914,0.72857,0.34036,0.12595,0.0675,0.06324
"8",0.68987,0.91843,0.68132,0.38985,0.63727,1.37467,1.71861,2.88871,2.08465,1.3866,1.05456,0.60509,0.3566,0.19598,0.12003,0.05099
"9",0.4079,0.73604,0.87326,0.64672,0.80437,1.26402,1.63835,1.87764,2.75272,1.7592,1.28423,0.54036,0.29764,0.15088,0.1128,0.05721
"10",0.23748,0.46318,0.59023,0.95174,0.88451,1.08487,1.31991,1.53528,1.6782,2.2232,1.31331,0.6817,0.26346,0.1216,0.11676,0.11049
"11",0.34989,0.42662,0.60692,0.79915,1.05103,1.46466,1.3543,1.34827,1.82562,1.9984,2.07787,1.10763,0.39053,0.14996,0.11338,0.10699
"12",0.59282,0.62926,0.43581,0.58069,0.80449,1.38585,1.54183,1.22483,1.42294,1.23934,1.49267,1.66565,0.63531,0.26225,0.1373,0.10403
"13",0.73814,0.67188,0.42306,0.45271,0.54775,0.90148,1.09182,1.08905,0.92838,0.80048,0.77453,0.97284,1.1781,0.4847,0.30869,0.13299
"14",0.60756,0.84612,0.65099,0.36535,0.42606,0.57984,0.90284,0.8584,0.78215,0.46194,0.52194,0.63992,0.68152,1.05544,0.35369,0.17578
"15",0.3799,0.98613,0.80854,0.74139,0.28713,0.53589,0.53493,0.88476,0.97876,0.7438,0.59118,0.49532,0.93696,0.84933,1.15945,0.403
"16",0.31136,0.39355,0.53935,0.42933,0.18818,0.1981,0.33772,0.41854,0.43532,0.47832,0.46449,0.3093,0.2601,0.35727,0.3316,0.31171
