"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.79185,0.97818,0.45103,0.27573,0.3867,0.63526,0.80202,0.69521,0.42257,0.25939,0.30745,0.27312,0.20297,0.15652,0.10488,0.05851
"2",0.92914,8.63553,1.1992,0.31374,0.16704,0.43152,0.66047,0.73218,0.62035,0.27795,0.1948,0.20514,0.19491,0.13499,0.07047,0.0544
"3",0.32195,2.54948,11.71202,0.92127,0.3229,0.2881,0.4417,0.67645,0.816,0.48275,0.27108,0.16321,0.12455,0.12407,0.09736,0.08145
"4",0.20987,0.47763,3.42107,8.92901,1.1845,0.58496,0.42752,0.63641,0.81653,0.77651,0.40971,0.18195,0.11797,0.08715,0.05415,0.03816
"5",0.31832,0.23864,0.30982,1.7752,3.47774,1.82026,1.22905,1.07331,0.94363,1.07974,0.78266,0.46149,0.22609,0.07977,0.08305,0.06849
"6",0.66616,0.30697,0.15908,0.54567,1.87164,3.24941,1.9747,1.55303,1.32878,1.10661,1.07125,0.61283,0.32098,0.09544,0.04577,0.02931
"7",0.70819,0.75405,0.52785,0.28537,0.98792,1.82479,2.73013,1.96524,1.54446,1.25311,0.99522,0.75371,0.39203,0.13892,0.06679,0.06126
"8",0.73451,1.05045,0.86646,0.52398,0.72657,1.45913,1.85271,2.79933,2.15219,1.44481,1.12031,0.66167,0.4322,0.2209,0.1291,0.05213
"9",0.51576,0.87921,1.06889,0.82891,0.94267,1.34318,1.79512,2.00143,2.72401,1.83539,1.3569,0.58478,0.41717,0.19061,0.12634,0.05916
"10",0.34458,0.63403,0.80562,1.13311,1.00623,1.16811,1.42357,1.63278,1.75442,2.16669,1.37549,0.72728,0.35503,0.15164,0.12829,0.11493
"11",0.55015,0.57152,0.77674,0.96102,1.17873,1.58661,1.50692,1.43779,1.91763,2.06768,2.03374,1.19669,0.51163,0.17201,0.12164,0.10618
"12",0.99004,0.9989,0.6459,0.83538,1.00215,1.61171,1.81147,1.39955,1.55947,1.35928,1.67041,1.69678,0.82257,0.3121,0.15408,0.10639
"13",1.23291,1.13823,0.70185,0.71614,0.79538,1.2659,1.46769,1.53143,1.33635,1.16139,1.13265,1.29412,1.18785,0.55515,0.333,0.13908
"14",0.86596,1.21731,0.94072,0.51418,0.54824,0.72868,1.04629,1.00947,0.94335,0.54175,0.62082,0.67419,0.6892,0.8249,0.33368,0.16189
"15",0.47144,1.23017,0.94751,0.83335,0.27341,0.53491,0.49643,0.87773,0.92009,0.70461,0.55185,0.43484,0.76126,0.6848,0.79614,0.31647
"16",0.423,0.53088,0.71792,0.58594,0.22215,0.21698,0.3492,0.48226,0.47775,0.51025,0.50521,0.30388,0.24256,0.34474,0.30624,0.25631
