"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.42324,1.95488,1.14273,0.70231,1.07932,1.57066,1.73215,1.50963,1.0332,0.71512,0.8602,0.78523,0.57766,0.45675,0.30555,0.15357
"2",1.57075,6.26681,2.10563,0.75811,0.45893,1.06969,1.35218,1.40655,1.21451,0.6272,0.4911,0.53677,0.51949,0.35684,0.18496,0.1368
"3",0.79641,2.59484,6.47576,1.32565,0.66686,0.6084,0.82359,1.06894,1.19567,0.77576,0.50464,0.32528,0.25834,0.25866,0.19545,0.16122
"4",0.45914,0.88973,2.50465,6.32628,1.91509,1.01555,0.72692,0.97999,1.08226,0.98811,0.55819,0.28619,0.20668,0.15957,0.08786,0.05815
"5",0.6675,0.49622,0.52759,2.52202,3.90405,2.20937,1.42531,1.18554,1.02661,1.12141,0.80365,0.51874,0.27781,0.13754,0.11684,0.09453
"6",1.17272,0.58055,0.28878,0.85848,2.13805,3.09443,2.08031,1.64061,1.36104,1.1515,1.07612,0.62344,0.36129,0.16979,0.05758,0.0339
"7",1.07109,1.18525,0.78243,0.41793,1.05146,1.87769,2.32516,1.94586,1.53863,1.23668,0.99056,0.75397,0.42684,0.21233,0.07571,0.06738
"8",1.09505,1.44389,1.04866,0.71165,0.69517,1.38856,1.69688,2.23133,1.98003,1.36225,1.05278,0.62682,0.42684,0.24842,0.11543,0.04606
"9",0.69119,1.04842,0.95556,0.73869,0.78989,1.17213,1.54915,1.70194,2.01063,1.57683,1.18953,0.51619,0.39045,0.1966,0.08794,0.04122
"10",0.40474,0.72707,0.69884,0.84581,0.69809,0.92869,1.14074,1.3386,1.371,1.40421,1.0454,0.59887,0.29636,0.15376,0.06747,0.05782
"11",0.47363,0.50225,0.57915,0.64236,0.68332,1.06144,1.10854,1.11923,1.49796,1.54509,1.28101,0.8489,0.36978,0.12589,0.05407,0.04213
"12",0.71167,0.79197,0.44862,0.55953,0.56052,0.93276,1.11949,0.97071,1.14425,1.0023,1.0923,0.83308,0.47011,0.17426,0.05278,0.03682
"13",0.72231,0.73565,0.43034,0.40275,0.45267,0.76022,0.86128,0.97808,0.95229,0.90929,0.83607,0.81008,0.41809,0.23638,0.09613,0.0385
"14",0.56642,0.86729,0.64334,0.34814,0.35502,0.61405,0.71607,0.5263,0.64122,0.47062,0.59606,0.47759,0.38923,0.20217,0.1004,0.04798
"15",0.19999,0.55776,0.38863,0.30509,0.07917,0.1554,0.1296,0.22122,0.2182,0.18316,0.17885,0.12685,0.1841,0.14233,0.12361,0.06994
"16",0.17851,0.24357,0.30153,0.22359,0.07105,0.06451,0.08772,0.13077,0.12175,0.13262,0.1481,0.08486,0.05589,0.08155,0.05902,0.03391
