"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.24501,1.85359,1.12549,0.70888,1.07768,1.53488,1.67601,1.4327,0.97433,0.66101,0.81139,0.74312,0.54593,0.4244,0.27918,0.14099
"2",1.50823,6.99063,2.16685,0.80391,0.47026,1.08402,1.39125,1.40874,1.21075,0.61384,0.48735,0.5294,0.50912,0.34725,0.18047,0.13142
"3",0.79864,2.92621,9.03497,1.45117,0.69126,0.61912,0.85947,1.11433,1.24069,0.78663,0.51488,0.32673,0.25871,0.25966,0.19645,0.1589
"4",0.47531,0.93362,3.1196,7.32547,1.8151,0.92925,0.6313,0.91731,1.02702,0.93789,0.53314,0.26058,0.19383,0.15211,0.09337,0.06157
"5",0.68665,0.53162,0.59098,2.66074,3.89067,1.96421,1.1494,0.83356,0.78517,0.95537,0.6517,0.43632,0.19569,0.11844,0.12708,0.1027
"6",1.27487,0.6311,0.34098,0.87415,2.03304,2.65652,1.69651,1.15537,0.87658,0.82389,0.80473,0.4738,0.2433,0.13221,0.06758,0.04088
"7",1.11591,1.24262,0.88148,0.40484,0.85526,1.45603,1.72993,1.36866,0.96132,0.72879,0.67142,0.54167,0.31889,0.16968,0.08908,0.07665
"8",0.98475,1.32319,1.04069,0.60185,0.4721,0.86032,1.13249,1.44228,1.1533,0.74376,0.53453,0.38289,0.34325,0.21725,0.1266,0.04965
"9",0.63842,0.96668,0.96464,0.7222,0.52796,0.63609,0.88216,0.97988,1.1207,0.79855,0.53524,0.23715,0.23152,0.15521,0.09544,0.04552
"10",0.3314,0.59211,0.60596,0.73106,0.50079,0.48607,0.54424,0.65821,0.66174,0.6858,0.50056,0.25165,0.14722,0.08505,0.06722,0.05825
"11",0.46076,0.50219,0.61691,0.60854,0.53108,0.59743,0.52068,0.46794,0.59235,0.62579,0.49436,0.36886,0.1749,0.07622,0.05377,0.04369
"12",0.67605,0.7467,0.45339,0.50631,0.41886,0.61096,0.63422,0.45581,0.45776,0.41285,0.47993,0.38704,0.25137,0.11846,0.05253,0.03717
"13",0.77021,0.71199,0.41447,0.41097,0.3133,0.44465,0.51411,0.52293,0.40788,0.3297,0.32485,0.34448,0.24142,0.16714,0.0969,0.03812
"14",0.49474,0.67944,0.50372,0.26779,0.24934,0.3089,0.43705,0.40036,0.37242,0.19736,0.23005,0.22223,0.19684,0.15367,0.08889,0.04128
"15",0.25433,0.63884,0.4383,0.36812,0.09833,0.2036,0.17479,0.3029,0.28699,0.2153,0.19078,0.12549,0.19826,0.15631,0.14059,0.07723
"16",0.17341,0.21802,0.28143,0.23146,0.07432,0.06648,0.09941,0.15291,0.14683,0.1317,0.14345,0.07531,0.05157,0.07423,0.05955,0.03657
