"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.04403,1.46008,0.70126,0.45529,0.86234,1.49672,1.32127,0.91659,0.58037,0.43295,0.61019,0.57579,0.38041,0.26507,0.14359,0.0804
"2",1.29985,8.47188,1.32242,0.48549,0.36068,0.99465,1.22689,0.94108,0.74532,0.42154,0.3862,0.41697,0.35355,0.23448,0.10331,0.07911
"3",0.53085,2.41029,8.22294,0.85542,0.49403,0.4935,0.66356,0.7879,0.77627,0.49324,0.34541,0.21302,0.15683,0.16692,0.11153,0.08969
"4",0.33077,0.58262,2.14591,4.66812,1.2899,0.77771,0.50399,0.68733,0.71928,0.64294,0.40534,0.20367,0.12452,0.09103,0.04825,0.03576
"5",0.65565,0.47829,0.52471,2.71685,4.43518,2.87486,1.6331,1.25916,1.17156,1.26272,0.88428,0.55444,0.26477,0.1288,0.12269,0.10175
"6",1.38442,0.61032,0.34112,1.21179,3.66283,5.14117,3.23025,2.2416,1.7793,1.65006,1.56007,0.86024,0.43649,0.22397,0.11191,0.06711
"7",1.11912,1.20174,0.82694,0.55532,1.6738,2.94741,3.43063,2.62466,1.9,1.53402,1.41646,1.10261,0.59736,0.32556,0.15743,0.14534
"8",0.8475,1.14496,0.86098,0.61318,0.89675,1.69258,2.08272,2.53798,2.11379,1.41141,1.03174,0.71014,0.59992,0.3808,0.20337,0.08311
"9",0.49995,0.76624,0.83727,0.72975,1.0388,1.31677,1.60502,1.72687,1.98853,1.49724,1.02849,0.42948,0.3805,0.26302,0.14064,0.07417
"10",0.34407,0.52877,0.48816,0.79015,0.95592,1.17907,1.1318,1.23772,1.27928,1.30551,0.97269,0.46771,0.24816,0.13887,0.10173,0.09546
"11",0.53998,0.57555,0.57675,0.6012,0.85019,1.3664,1.1953,0.91856,1.1798,1.25628,0.99155,0.63619,0.27906,0.10763,0.06905,0.06282
"12",0.78745,0.74077,0.37153,0.44029,0.60145,1.20091,1.36878,0.83491,0.8234,0.71282,0.7864,0.62913,0.36131,0.1508,0.0656,0.04876
"13",1.15605,0.83124,0.31445,0.354,0.53373,1.02324,1.22236,1.11407,0.75635,0.6055,0.55153,0.58496,0.39207,0.24621,0.11802,0.04838
"14",0.54637,0.66662,0.35686,0.17726,0.2944,0.56364,0.92744,0.79991,0.6786,0.29387,0.29636,0.28045,0.24504,0.2189,0.10152,0.04388
"15",0.1832,0.40692,0.25463,0.20747,0.09031,0.25148,0.23558,0.44318,0.39035,0.27641,0.18483,0.13808,0.17841,0.17214,0.12578,0.08671
"16",0.36842,0.40909,0.44317,0.41656,0.1774,0.21905,0.31316,0.5591,0.59066,0.44938,0.43042,0.20074,0.09299,0.16127,0.12332,0.07255
