"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.40528,1.04432,0.65254,0.41436,0.65559,1.03669,1.25319,1.06597,0.72136,0.46089,0.5435,0.51787,0.36937,0.26953,0.17804,0.08785
"2",0.94625,5.98915,1.41432,0.49022,0.29767,0.69007,1.06707,1.10347,0.96033,0.47216,0.33406,0.37115,0.35318,0.23234,0.1232,0.08769
"3",0.42252,2.32472,10.73343,1.05131,0.48832,0.40645,0.62699,0.89064,1.00701,0.64146,0.38386,0.23917,0.18771,0.17859,0.13979,0.11069
"4",0.23538,0.55608,3.51054,9.23954,1.54973,0.77888,0.55514,0.8085,0.97735,0.88209,0.48428,0.23638,0.16333,0.11944,0.07303,0.04694
"5",0.37138,0.29388,0.40936,2.59264,3.73892,2.06227,1.31076,1.10068,1.0297,1.1701,0.83641,0.52431,0.25871,0.12027,0.10664,0.08475
"6",0.70932,0.30271,0.17415,0.67178,2.01526,2.8228,1.90889,1.44064,1.2138,1.08398,1.08052,0.62124,0.34359,0.14458,0.05503,0.03144
"7",0.70805,0.7482,0.53501,0.32336,0.9829,1.73509,2.18543,1.82747,1.38767,1.11292,0.94986,0.75074,0.43441,0.19705,0.08168,0.0694
"8",0.62247,0.87047,0.7178,0.50305,0.70206,1.3287,1.72705,2.28088,2.0061,1.3314,1.01053,0.64516,0.50004,0.28608,0.15447,0.06035
"9",0.39242,0.64988,0.81829,0.7122,0.88481,1.1724,1.56517,1.82787,2.20125,1.68173,1.20942,0.52325,0.4257,0.23977,0.13991,0.06393
"10",0.17587,0.32943,0.46223,0.77817,0.81181,0.96573,1.15283,1.36438,1.51335,1.56536,1.18635,0.61417,0.32344,0.1738,0.12056,0.09872
"11",0.25635,0.29396,0.45307,0.64086,0.90332,1.28131,1.19665,1.14769,1.5747,1.7239,1.43095,0.97282,0.43418,0.16626,0.10018,0.07636
"12",0.38253,0.35173,0.27935,0.42704,0.63755,1.11804,1.32572,1.03672,1.17745,1.01237,1.21695,1.00307,0.60854,0.22371,0.10208,0.06289
"13",0.43801,0.35033,0.23913,0.30669,0.48036,0.86163,1.0713,1.1653,1.00742,0.88536,0.80821,0.93567,0.58207,0.35664,0.19202,0.0787
"14",0.2389,0.3118,0.24334,0.16677,0.28794,0.52941,0.75917,0.65734,0.74602,0.4411,0.48823,0.4522,0.45563,0.28196,0.16273,0.07805
"15",0.14248,0.34269,0.28526,0.28168,0.10543,0.2323,0.24798,0.49238,0.51745,0.39903,0.24356,0.18749,0.32571,0.28171,0.2613,0.13099
"16",0.14907,0.19145,0.27979,0.26029,0.1007,0.10582,0.1861,0.37449,0.41854,0.37378,0.30607,0.14993,0.10217,0.16194,0.15064,0.08262
