"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.03117,1.27252,0.672,0.44187,0.67454,0.99128,1.12222,0.96281,0.62465,0.41394,0.49973,0.44924,0.32985,0.2493,0.16612,0.0865
"2",1.16801,8.93725,1.57556,0.48689,0.30994,0.69309,0.98421,0.99981,0.83532,0.41163,0.30361,0.32869,0.31283,0.21148,0.11168,0.08401
"3",0.437,2.81422,12.22071,1.15346,0.46157,0.39467,0.60993,0.84151,0.93943,0.57738,0.35101,0.21825,0.16943,0.16799,0.13113,0.10764
"4",0.26842,0.58502,4.15832,12.19601,1.44406,0.67717,0.48316,0.72823,0.8816,0.81262,0.43312,0.20413,0.13977,0.10583,0.06622,0.04601
"5",0.42389,0.3298,0.38859,2.94145,3.93283,1.87243,1.20656,1.0166,0.93041,1.06906,0.75747,0.45544,0.21617,0.09323,0.09864,0.08163
"6",0.78451,0.37966,0.20277,0.63674,1.95885,3.07792,1.94449,1.50196,1.26014,1.08393,1.05537,0.59517,0.30596,0.11236,0.05517,0.03465
"7",0.76567,0.88033,0.66397,0.3274,0.96837,1.78541,2.47701,1.89973,1.47142,1.17457,0.96463,0.73446,0.39511,0.1617,0.08016,0.07099
"8",0.74114,1.05608,0.91375,0.55296,0.66482,1.34349,1.73108,2.45873,2.00734,1.33839,1.01995,0.6123,0.43349,0.23614,0.13825,0.05486
"9",0.56069,0.9085,1.07394,0.89069,0.89568,1.22717,1.6692,1.89093,2.40955,1.70679,1.23945,0.52454,0.40113,0.20463,0.1363,0.06422
"10",0.31492,0.56596,0.66933,0.97462,0.85127,0.99069,1.19815,1.40104,1.5018,1.67271,1.16004,0.59869,0.29364,0.132,0.10987,0.09789
"11",0.45139,0.50539,0.68123,0.81086,0.92799,1.28137,1.22244,1.18176,1.58685,1.68704,1.51102,0.9342,0.39428,0.13329,0.09328,0.08002
"12",0.72894,0.77022,0.51523,0.65971,0.72696,1.20235,1.36606,1.06718,1.20447,1.03527,1.23812,1.10074,0.58289,0.21581,0.10362,0.07172
"13",0.87809,0.81275,0.50541,0.54148,0.57184,0.92264,1.08884,1.14784,1.00002,0.86545,0.82453,0.91732,0.68844,0.37308,0.21971,0.08919
"14",0.63652,0.89707,0.70772,0.38535,0.41426,0.56671,0.82026,0.78149,0.73147,0.41648,0.47045,0.4976,0.50545,0.48653,0.23885,0.1137
"15",0.36829,0.97077,0.75493,0.66272,0.2103,0.4276,0.39865,0.7124,0.74244,0.56666,0.42696,0.32144,0.56664,0.49572,0.52681,0.24127
"16",0.31599,0.41004,0.56614,0.46446,0.17394,0.16818,0.27049,0.38989,0.39532,0.40993,0.39506,0.2301,0.17877,0.26039,0.23599,0.17051
