"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.00046,0.96313,0.43134,0.27846,0.41605,0.66337,0.7614,0.64908,0.39914,0.26185,0.32029,0.28115,0.20846,0.15159,0.10117,0.05625
"2",0.98901,8.81441,1.18341,0.32304,0.1985,0.4802,0.75056,0.75311,0.60132,0.29183,0.21056,0.23048,0.21329,0.14309,0.07576,0.06023
"3",0.27672,2.33543,10.43912,0.79974,0.30327,0.26793,0.43449,0.6253,0.69145,0.41407,0.24096,0.14712,0.11313,0.11225,0.08993,0.07495
"4",0.18483,0.41121,2.99093,7.77717,1.03444,0.48642,0.35131,0.54978,0.70448,0.6566,0.33663,0.14905,0.09719,0.07587,0.04802,0.03616
"5",0.31698,0.24369,0.30138,1.97245,3.25923,1.58532,1.02936,0.88345,0.82667,0.97109,0.70597,0.38753,0.1463,0.07009,0.08039,0.06936
"6",0.61219,0.29284,0.15849,0.49751,1.6518,2.68947,1.60348,1.23121,1.04598,0.90477,0.92681,0.49605,0.1982,0.08257,0.04533,0.03208
"7",0.74001,0.86438,0.63813,0.30366,0.9285,1.6425,2.49474,1.75767,1.34975,1.05606,0.91711,0.68461,0.32063,0.14651,0.07899,0.07219
"8",0.63101,0.91586,0.78408,0.44883,0.5958,1.13714,1.50187,2.27745,1.75585,1.15056,0.91159,0.52025,0.33562,0.19952,0.12165,0.04866
"9",0.40956,0.68239,0.82748,0.69543,0.76304,1.00437,1.39028,1.57404,2.13583,1.42845,1.08746,0.42889,0.26313,0.1514,0.10771,0.05149
"10",0.40259,0.72535,0.87349,1.24849,1.07816,1.05877,1.2338,1.46386,1.60349,2.00589,1.30322,0.61255,0.28809,0.16315,0.15486,0.14513
"11",0.70069,0.73039,0.96735,1.13649,1.40729,1.68108,1.44469,1.33897,1.80222,1.97088,2.06726,1.1508,0.46716,0.20761,0.15746,0.14685
"12",1.17112,1.19338,0.76247,0.93476,1.06831,1.67307,1.80423,1.28862,1.37025,1.19469,1.58484,1.68828,0.78819,0.36035,0.18596,0.13635
"13",0.998,0.91926,0.56651,0.56981,0.56209,0.85288,1.02232,1.02852,0.82914,0.66184,0.68654,0.82951,0.84084,0.44637,0.27579,0.1143
"14",0.78577,1.1142,0.86867,0.47007,0.49122,0.64023,0.95567,0.97838,0.85913,0.47731,0.53103,0.60126,0.63079,0.7501,0.31456,0.15509
"15",0.43263,1.15689,0.91158,0.78936,0.26555,0.53682,0.48616,0.88856,0.93282,0.72178,0.5346,0.41466,0.72517,0.64132,0.77028,0.30625
"16",0.42841,0.55142,0.75824,0.61967,0.24031,0.23702,0.37632,0.5166,0.52652,0.57194,0.55522,0.33332,0.25789,0.3694,0.33253,0.27393
