"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.97281,1.1352,0.55156,0.36224,0.55185,0.81566,0.9438,0.79441,0.50942,0.34132,0.4073,0.36875,0.26808,0.20511,0.13671,0.06985
"2",1.07422,8.54198,1.3328,0.39766,0.24956,0.57384,0.82581,0.84531,0.69848,0.3406,0.25194,0.27079,0.2596,0.17596,0.09309,0.06896
"3",0.37637,2.49883,10.18235,0.97446,0.3979,0.34449,0.52491,0.73926,0.84178,0.51117,0.30467,0.18954,0.14835,0.14766,0.11515,0.09395
"4",0.25504,0.55155,3.37403,9.19698,1.5235,0.748,0.55055,0.7763,0.93393,0.86329,0.45071,0.21021,0.13929,0.10415,0.0644,0.04349
"5",0.4328,0.33183,0.40051,2.62507,4.01784,2.06558,1.33942,1.14326,1.01228,1.16811,0.79948,0.47019,0.21289,0.0981,0.10291,0.08411
"6",0.81106,0.38818,0.20615,0.73824,2.12141,3.23041,2.00692,1.54473,1.27265,1.07764,1.0273,0.55919,0.27508,0.11251,0.05615,0.03403
"7",0.86463,0.97969,0.71961,0.39853,1.1078,1.92104,2.61347,1.97344,1.48539,1.16708,0.94967,0.71012,0.37895,0.17264,0.0877,0.07757
"8",0.88664,1.27061,1.08899,0.73899,0.79373,1.47583,1.87262,2.65811,2.08335,1.3611,0.99439,0.60782,0.4635,0.27223,0.1623,0.06446
"9",0.61089,0.9912,1.18272,0.99816,0.99766,1.2674,1.68139,1.89778,2.39815,1.64561,1.13855,0.46629,0.37507,0.21586,0.14603,0.06879
"10",0.35416,0.63001,0.74626,1.12142,0.96559,1.02168,1.19103,1.39099,1.46433,1.64629,1.09996,0.53389,0.27501,0.14163,0.12244,0.10666
"11",0.53964,0.57366,0.75385,0.93552,1.06896,1.34469,1.20327,1.1371,1.48511,1.58826,1.40297,0.86446,0.38153,0.15283,0.1105,0.09259
"12",0.86066,0.88322,0.56662,0.74507,0.81353,1.24975,1.35049,1.01726,1.08738,0.94729,1.14576,1.03556,0.57202,0.24579,0.12075,0.08272
"13",0.95693,0.89256,0.55092,0.56604,0.58306,0.88712,1.02697,1.06467,0.88548,0.73798,0.71061,0.80175,0.67611,0.38675,0.2348,0.09506
"14",0.63562,0.89794,0.70684,0.38602,0.40942,0.5454,0.78355,0.74471,0.69609,0.39561,0.44459,0.47116,0.47083,0.47023,0.23125,0.10929
"15",0.32147,0.85293,0.65866,0.57436,0.17921,0.35891,0.33627,0.59435,0.61807,0.48447,0.36928,0.27706,0.48232,0.4219,0.44452,0.20668
"16",0.25473,0.33207,0.45534,0.37092,0.13776,0.13215,0.21154,0.3045,0.30782,0.31597,0.31035,0.1824,0.13976,0.20291,0.18318,0.13066
