"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",2.28314,1.84197,1.06367,0.65341,1.01093,1.47805,1.6305,1.41145,0.96129,0.66089,0.79711,0.72741,0.53474,0.42115,0.28093,0.14141
"2",1.50704,7.04978,2.08145,0.72136,0.4323,1.01593,1.30531,1.34684,1.16199,0.5953,0.46813,0.50552,0.48844,0.33472,0.17345,0.12812
"3",0.73468,2.84219,8.87032,1.33637,0.63538,0.57693,0.79845,1.04417,1.16979,0.75167,0.49052,0.31341,0.24685,0.24617,0.18628,0.15343
"4",0.42896,0.86224,3.12109,7.5744,1.64746,0.83153,0.56386,0.82997,0.92892,0.85908,0.47968,0.23777,0.17747,0.13988,0.08619,0.05726
"5",0.63026,0.47265,0.51335,2.4059,3.46589,1.70241,1.02108,0.74214,0.70388,0.85344,0.58461,0.39084,0.17823,0.10748,0.11579,0.09413
"6",1.11081,0.55086,0.276,0.67777,1.63664,2.17523,1.48323,1.06012,0.84946,0.76736,0.74556,0.42943,0.22282,0.11526,0.05725,0.03391
"7",1.05088,1.1854,0.7976,0.33481,0.73798,1.34277,1.81042,1.49619,1.16933,0.89822,0.78587,0.59772,0.33284,0.16859,0.07901,0.06999
"8",1.05953,1.4263,1.06047,0.53488,0.43244,0.88234,1.31,1.73283,1.53731,1.01136,0.78537,0.48813,0.36971,0.22168,0.12172,0.04853
"9",0.69226,1.07561,1.01545,0.69634,0.50616,0.70178,1.17985,1.34151,1.65348,1.22144,0.92365,0.38742,0.3097,0.1687,0.09673,0.04537
"10",0.41205,0.76077,0.74542,0.79032,0.51127,0.5561,0.79682,0.98895,1.06587,1.07247,0.82613,0.43584,0.22461,0.11505,0.07574,0.06519
"11",0.53378,0.62273,0.74604,0.68416,0.57693,0.72187,0.81431,0.8216,1.15822,1.1755,1.00466,0.67255,0.29759,0.10944,0.06588,0.05187
"12",0.80172,0.9396,0.56243,0.578,0.45346,0.69461,0.86321,0.71607,0.84569,0.74047,0.86671,0.64928,0.38283,0.16279,0.06454,0.04477
"13",0.78753,0.81188,0.47873,0.43834,0.32043,0.49271,0.64044,0.71519,0.67705,0.59823,0.60058,0.57532,0.33887,0.20938,0.11343,0.04518
"14",0.5142,0.79448,0.59088,0.28089,0.25001,0.33628,0.49186,0.4274,0.44933,0.29005,0.37515,0.32559,0.26127,0.17311,0.09856,0.04731
"15",0.18792,0.52438,0.37064,0.29497,0.07763,0.15546,0.13251,0.22538,0.22338,0.18163,0.17467,0.12328,0.1851,0.14472,0.12949,0.07174
"16",0.17951,0.24713,0.31115,0.23298,0.07272,0.0663,0.09429,0.14173,0.13376,0.14109,0.15802,0.08916,0.06041,0.08781,0.06538,0.03811
